specification,draw,coef,actual_coef
incumbent_mean_log_answers,71,0.0690325820182155,-0.33428245316119853
incumbent_mean_log_answers,72,-0.011374579189285833,-0.33428245316119853
incumbent_mean_log_answers,73,0.20554927547001234,-0.33428245316119853
incumbent_mean_log_answers,74,-0.24932493436976788,-0.33428245316119853
incumbent_mean_log_answers,75,0.23948316441135536,-0.33428245316119853
incumbent_mean_log_answers,76,0.23139835995312208,-0.33428245316119853
incumbent_mean_log_answers,77,-0.20177784690818681,-0.33428245316119853
incumbent_mean_log_answers,78,-0.07759048623269474,-0.33428245316119853
incumbent_mean_log_answers,79,-0.12850618345366044,-0.33428245316119853
incumbent_mean_log_answers,80,-0.3033814414167254,-0.33428245316119853
incumbent_mean_log_answers,81,0.2013103169935755,-0.33428245316119853
incumbent_mean_log_answers,82,0.06123779048893167,-0.33428245316119853
incumbent_mean_log_answers,83,-0.3802748162056924,-0.33428245316119853
incumbent_mean_log_answers,84,-0.23110096697196048,-0.33428245316119853
incumbent_mean_log_answers,85,-0.3040349132646913,-0.33428245316119853
incumbent_mean_log_answers,86,-0.31349929802103516,-0.33428245316119853
incumbent_mean_log_answers,87,0.20662255689267112,-0.33428245316119853
incumbent_mean_log_answers,88,0.19559213534813413,-0.33428245316119853
incumbent_mean_log_answers,89,-0.018173819671932483,-0.33428245316119853
incumbent_mean_log_answers,90,-0.08753437123398622,-0.33428245316119853
incumbent_mean_log_answers,91,0.0027662192851652737,-0.33428245316119853
incumbent_mean_log_answers,92,-0.4271324943640664,-0.33428245316119853
incumbent_mean_log_answers,93,0.09568672154630388,-0.33428245316119853
incumbent_mean_log_answers,94,0.06702285325278828,-0.33428245316119853
incumbent_mean_log_answers,95,0.13609652176743398,-0.33428245316119853
incumbent_mean_log_answers,96,0.19741350301349947,-0.33428245316119853
incumbent_mean_log_answers,97,0.1957561576668443,-0.33428245316119853
incumbent_mean_log_answers,98,0.16671047010604068,-0.33428245316119853
incumbent_mean_log_answers,99,0.13311770445347001,-0.33428245316119853
incumbent_mean_log_answers,100,0.13315766305345267,-0.33428245316119853
incumbent_mean_log_answers,101,-0.010326766250990573,-0.33428245316119853
incumbent_mean_log_answers,102,-0.30846048820612904,-0.33428245316119853
incumbent_mean_log_answers,103,0.22707390586393902,-0.33428245316119853
incumbent_mean_log_answers,104,-0.33295072257621494,-0.33428245316119853
incumbent_mean_log_answers,105,0.23990165929210389,-0.33428245316119853
incumbent_mean_log_answers,106,0.07651868444872503,-0.33428245316119853
incumbent_mean_log_answers,107,-0.34326866835961745,-0.33428245316119853
incumbent_mean_log_answers,108,-0.2587705027496331,-0.33428245316119853
incumbent_mean_log_answers,109,-0.04629213764681833,-0.33428245316119853
incumbent_mean_log_answers,110,0.10180479677876011,-0.33428245316119853
incumbent_mean_log_answers,111,-0.3293075586702976,-0.33428245316119853
incumbent_mean_log_answers,112,-0.24966438378295286,-0.33428245316119853
incumbent_mean_log_answers,113,0.20703882498077192,-0.33428245316119853
incumbent_mean_log_answers,114,0.22891694826647607,-0.33428245316119853
incumbent_mean_log_answers,115,-0.17108736342484684,-0.33428245316119853
incumbent_mean_log_answers,116,-0.2706598040940785,-0.33428245316119853
incumbent_mean_log_answers,117,-0.08759092099722399,-0.33428245316119853
incumbent_mean_log_answers,118,-0.09299685145368833,-0.33428245316119853
incumbent_mean_log_answers,119,0.1436912711090662,-0.33428245316119853
incumbent_mean_log_answers,120,-0.28055869437908354,-0.33428245316119853
incumbent_mean_log_answers,121,-0.4384579193739415,-0.33428245316119853
incumbent_mean_log_answers,122,-0.25846824190607876,-0.33428245316119853
incumbent_mean_log_answers,123,-0.2643194759801475,-0.33428245316119853
incumbent_mean_log_answers,124,0.10277104796027146,-0.33428245316119853
incumbent_mean_log_answers,125,-0.1347620703469538,-0.33428245316119853
incumbent_mean_log_answers,126,-0.0485504481930729,-0.33428245316119853
incumbent_mean_log_answers,127,0.04350957706211515,-0.33428245316119853
incumbent_mean_log_answers,128,0.024388752691461894,-0.33428245316119853
incumbent_mean_log_answers,129,-0.42281966511272484,-0.33428245316119853
incumbent_mean_log_answers,130,0.26352106910144696,-0.33428245316119853
incumbent_mean_log_answers,131,0.06670940362621901,-0.33428245316119853
incumbent_mean_log_answers,132,0.06077021202968653,-0.33428245316119853
incumbent_mean_log_answers,133,0.14548163215626198,-0.33428245316119853
incumbent_mean_log_answers,134,0.12219724496245495,-0.33428245316119853
incumbent_mean_log_answers,135,-0.10884509050186354,-0.33428245316119853
incumbent_mean_log_answers,136,-0.254253138971118,-0.33428245316119853
incumbent_mean_log_answers,137,0.066556650358755,-0.33428245316119853
incumbent_mean_log_answers,138,-0.33680097591489094,-0.33428245316119853
incumbent_mean_log_answers,139,0.10175588625762515,-0.33428245316119853
incumbent_mean_log_answers,140,-0.029323473182755674,-0.33428245316119853
incumbent_mean_log_answers,141,-0.3107402051038994,-0.33428245316119853
incumbent_mean_log_answers,142,-0.11338328607513529,-0.33428245316119853
incumbent_mean_log_answers,143,-0.23673745413062186,-0.33428245316119853
incumbent_mean_log_answers,144,0.2479053062129971,-0.33428245316119853
incumbent_mean_log_answers,145,-0.058799288767904134,-0.33428245316119853
incumbent_mean_log_answers,146,0.1586750185346218,-0.33428245316119853
incumbent_mean_log_answers,147,-0.012550181545731898,-0.33428245316119853
incumbent_mean_log_answers,148,-0.11777237727426851,-0.33428245316119853
incumbent_mean_log_answers,149,-0.05235851858185696,-0.33428245316119853
incumbent_mean_log_answers,150,0.25715961930382236,-0.33428245316119853
incumbent_mean_log_answers,151,-0.23503712170564475,-0.33428245316119853
incumbent_mean_log_answers,152,-0.052136048382170015,-0.33428245316119853
incumbent_mean_log_answers,153,-0.2631584957236604,-0.33428245316119853
incumbent_mean_log_answers,154,-0.2578922320258923,-0.33428245316119853
incumbent_mean_log_answers,155,0.07861302764223796,-0.33428245316119853
incumbent_mean_log_answers,156,-0.1968928438110615,-0.33428245316119853
incumbent_mean_log_answers,157,0.12522575746495568,-0.33428245316119853
incumbent_mean_log_answers,158,-0.13168872730579317,-0.33428245316119853
incumbent_mean_log_answers,159,-0.3538103870467877,-0.33428245316119853
incumbent_mean_log_answers,160,-0.41441423374327213,-0.33428245316119853
incumbent_mean_log_answers,161,0.006650915011585884,-0.33428245316119853
incumbent_mean_log_answers,162,-0.20196464851311002,-0.33428245316119853
incumbent_mean_log_answers,163,0.1261711576567644,-0.33428245316119853
incumbent_mean_log_answers,164,-0.22421326077273598,-0.33428245316119853
incumbent_mean_log_answers,165,-0.12842115512875749,-0.33428245316119853
incumbent_mean_log_answers,166,-0.2770548832608639,-0.33428245316119853
incumbent_mean_log_answers,167,-0.023866200283607107,-0.33428245316119853
incumbent_mean_log_answers,168,-0.27217875174087136,-0.33428245316119853
incumbent_mean_log_answers,169,0.08552030018812387,-0.33428245316119853
incumbent_mean_log_answers,170,0.06494846847624344,-0.33428245316119853
incumbent_mean_log_answers,171,0.09919768696658829,-0.33428245316119853
incumbent_mean_log_answers,172,0.29895390391171756,-0.33428245316119853
incumbent_mean_log_answers,173,-0.10587188191443425,-0.33428245316119853
incumbent_mean_log_answers,174,0.18036447644440903,-0.33428245316119853
incumbent_mean_log_answers,175,0.1144323750192163,-0.33428245316119853
incumbent_mean_log_answers,176,0.03408752772809366,-0.33428245316119853
incumbent_mean_log_answers,177,0.07816431284240777,-0.33428245316119853
incumbent_mean_log_answers,178,0.18735705285899124,-0.33428245316119853
incumbent_mean_log_answers,179,-0.25903812753595656,-0.33428245316119853
incumbent_mean_log_answers,180,-0.09519023023071835,-0.33428245316119853
incumbent_mean_log_answers,181,0.1330001569520819,-0.33428245316119853
incumbent_mean_log_answers,182,-0.07186210801643456,-0.33428245316119853
incumbent_mean_log_answers,183,0.27498728066702455,-0.33428245316119853
incumbent_mean_log_answers,184,0.12369864208501016,-0.33428245316119853
incumbent_mean_log_answers,185,0.15214152991931681,-0.33428245316119853
incumbent_mean_log_answers,186,0.2837434068009575,-0.33428245316119853
incumbent_mean_log_answers,187,0.011077728131468487,-0.33428245316119853
incumbent_mean_log_answers,188,0.27095649041687103,-0.33428245316119853
incumbent_mean_log_answers,189,0.05765911816613066,-0.33428245316119853
incumbent_mean_log_answers,190,0.2638644871995498,-0.33428245316119853
incumbent_mean_log_answers,191,-0.34466070228513274,-0.33428245316119853
incumbent_mean_log_answers,192,0.22839609683358558,-0.33428245316119853
incumbent_mean_log_answers,193,-0.3763131799224916,-0.33428245316119853
incumbent_mean_log_answers,194,0.01145702844056036,-0.33428245316119853
incumbent_mean_log_answers,195,-0.22458232590369687,-0.33428245316119853
incumbent_mean_log_answers,196,0.029958766301866176,-0.33428245316119853
incumbent_mean_log_answers,197,0.2468812233899744,-0.33428245316119853
incumbent_mean_log_answers,198,0.22765624212838861,-0.33428245316119853
incumbent_mean_log_answers,199,-0.009636375736072865,-0.33428245316119853
incumbent_mean_log_answers,200,-0.07987866798379759,-0.33428245316119853
incumbent_mean_log_answers,201,-0.019126038630613573,-0.33428245316119853
incumbent_mean_log_answers,202,0.34284960914691515,-0.33428245316119853
incumbent_mean_log_answers,203,-0.14142234336756396,-0.33428245316119853
incumbent_mean_log_answers,204,0.22765809926240857,-0.33428245316119853
incumbent_mean_log_answers,205,-0.36931730133447205,-0.33428245316119853
incumbent_mean_log_answers,206,-0.2811956050191802,-0.33428245316119853
incumbent_mean_log_answers,207,-0.14615874665499204,-0.33428245316119853
incumbent_mean_log_answers,208,-0.18486335915234692,-0.33428245316119853
incumbent_mean_log_answers,209,-0.10590912198829147,-0.33428245316119853
incumbent_mean_log_answers,210,0.044206350556134,-0.33428245316119853
incumbent_mean_log_answers,211,-0.3372874322937972,-0.33428245316119853
incumbent_mean_log_answers,212,-0.33576585471935794,-0.33428245316119853
incumbent_mean_log_answers,213,0.16176629628791556,-0.33428245316119853
incumbent_mean_log_answers,214,-0.022004467028558742,-0.33428245316119853
incumbent_mean_log_answers,215,-0.3555208115751414,-0.33428245316119853
incumbent_mean_log_answers,216,0.06848134880819047,-0.33428245316119853
incumbent_mean_log_answers,217,0.09906040198486374,-0.33428245316119853
incumbent_mean_log_answers,218,0.26989189146399434,-0.33428245316119853
incumbent_mean_log_answers,219,-0.1295507285612765,-0.33428245316119853
incumbent_mean_log_answers,220,-0.31888334550113234,-0.33428245316119853
incumbent_mean_log_answers,221,0.07218995964606467,-0.33428245316119853
incumbent_mean_log_answers,222,-0.08861815428963889,-0.33428245316119853
incumbent_mean_log_answers,223,0.29367604538856007,-0.33428245316119853
incumbent_mean_log_answers,224,0.23754225826357198,-0.33428245316119853
incumbent_mean_log_answers,225,-0.032518530142954596,-0.33428245316119853
incumbent_mean_log_answers,226,-0.26705035712366226,-0.33428245316119853
incumbent_mean_log_answers,227,-0.2502347048642528,-0.33428245316119853
incumbent_mean_log_answers,228,-0.07797285038906401,-0.33428245316119853
incumbent_mean_log_answers,229,0.18658762197676027,-0.33428245316119853
incumbent_mean_log_answers,230,-0.012233266826965742,-0.33428245316119853
incumbent_mean_log_answers,231,-0.2883870311021982,-0.33428245316119853
incumbent_mean_log_answers,232,0.05012325603904638,-0.33428245316119853
incumbent_mean_log_answers,233,0.13848348498020946,-0.33428245316119853
incumbent_mean_log_answers,234,0.158887030731808,-0.33428245316119853
incumbent_mean_log_answers,235,-0.1707383389370308,-0.33428245316119853
incumbent_mean_log_answers,236,-0.3919126506146446,-0.33428245316119853
incumbent_mean_log_answers,237,-0.36800374966764415,-0.33428245316119853
incumbent_mean_log_answers,238,-0.2507789991282135,-0.33428245316119853
incumbent_mean_log_answers,239,-0.3178074100871252,-0.33428245316119853
incumbent_mean_log_answers,240,0.19583614740115102,-0.33428245316119853
incumbent_mean_log_answers,241,0.12993612648402225,-0.33428245316119853
incumbent_mean_log_answers,242,0.18373588696422,-0.33428245316119853
incumbent_mean_log_answers,243,-0.2294730375068243,-0.33428245316119853
incumbent_mean_log_answers,244,-0.32378014619226136,-0.33428245316119853
incumbent_mean_log_answers,245,-0.18786395322922061,-0.33428245316119853
incumbent_mean_log_answers,246,0.17936634918000116,-0.33428245316119853
incumbent_mean_log_answers,247,-0.45935104151531303,-0.33428245316119853
incumbent_mean_log_answers,248,0.10213387443889,-0.33428245316119853
incumbent_mean_log_answers,249,-0.1637163531804016,-0.33428245316119853
incumbent_mean_log_answers,250,-0.40570092900761595,-0.33428245316119853
incumbent_mean_log_answers,251,0.07073329699521379,-0.33428245316119853
incumbent_mean_log_answers,252,-0.17139819013795465,-0.33428245316119853
incumbent_mean_log_answers,253,0.08578193077896953,-0.33428245316119853
incumbent_mean_log_answers,254,-0.17123152337400077,-0.33428245316119853
incumbent_mean_log_answers,255,-0.34399067843737097,-0.33428245316119853
incumbent_mean_log_answers,256,0.32350816793967135,-0.33428245316119853
incumbent_mean_log_answers,257,-0.22971798294026627,-0.33428245316119853
incumbent_mean_log_answers,258,-0.3526701207823838,-0.33428245316119853
incumbent_mean_log_answers,259,0.23095070538473592,-0.33428245316119853
incumbent_mean_log_answers,260,0.3281260985706109,-0.33428245316119853
incumbent_mean_log_answers,261,0.08143467394961014,-0.33428245316119853
incumbent_mean_log_answers,262,0.2523360084553981,-0.33428245316119853
incumbent_mean_log_answers,263,-0.11676934477161026,-0.33428245316119853
incumbent_mean_log_answers,264,0.11237799263057655,-0.33428245316119853
incumbent_mean_log_answers,265,-0.3465360616184058,-0.33428245316119853
incumbent_mean_log_answers,266,-0.32851119663196726,-0.33428245316119853
incumbent_mean_log_answers,267,-0.3142255508863997,-0.33428245316119853
incumbent_mean_log_answers,268,-0.1612440188357671,-0.33428245316119853
incumbent_mean_log_answers,269,0.06744410279667862,-0.33428245316119853
incumbent_mean_log_answers,270,0.2266036115697901,-0.33428245316119853
incumbent_mean_log_answers,271,-0.0503415990624488,-0.33428245316119853
incumbent_mean_log_answers,272,0.1854331234057501,-0.33428245316119853
incumbent_mean_log_answers,273,-0.30409997397395444,-0.33428245316119853
incumbent_mean_log_answers,274,0.23872284852247322,-0.33428245316119853
incumbent_mean_log_answers,275,-0.26243879256793784,-0.33428245316119853
incumbent_mean_log_answers,276,-0.2799987064936101,-0.33428245316119853
incumbent_mean_log_answers,277,-0.2507515384589656,-0.33428245316119853
incumbent_mean_log_answers,278,-0.4557401077915754,-0.33428245316119853
incumbent_mean_log_answers,279,0.12800646983394412,-0.33428245316119853
incumbent_mean_log_answers,280,-0.20188393740428948,-0.33428245316119853
incumbent_mean_log_answers,281,0.2908632157154836,-0.33428245316119853
incumbent_mean_log_answers,282,0.22423445667740446,-0.33428245316119853
incumbent_mean_log_answers,283,-0.26127423032717556,-0.33428245316119853
incumbent_mean_log_answers,284,0.19902765002289433,-0.33428245316119853
incumbent_mean_log_answers,285,-0.22017330129944682,-0.33428245316119853
incumbent_mean_log_answers,286,0.3469685471798924,-0.33428245316119853
incumbent_mean_log_answers,287,0.1327664625812027,-0.33428245316119853
incumbent_mean_log_answers,288,0.2927635688638197,-0.33428245316119853
incumbent_mean_log_answers,289,-0.24075951412071353,-0.33428245316119853
incumbent_mean_log_answers,290,-0.12729339396444006,-0.33428245316119853
incumbent_mean_log_answers,291,0.10154169778483506,-0.33428245316119853
incumbent_mean_log_answers,292,0.1408232810739516,-0.33428245316119853
incumbent_mean_log_answers,293,0.25673679414862793,-0.33428245316119853
incumbent_mean_log_answers,294,0.06202460271783662,-0.33428245316119853
incumbent_mean_log_answers,295,0.09522230836534593,-0.33428245316119853
incumbent_mean_log_answers,296,0.11187508101392388,-0.33428245316119853
incumbent_mean_log_answers,297,0.1435417791147348,-0.33428245316119853
incumbent_mean_log_answers,298,0.19139822324854106,-0.33428245316119853
incumbent_mean_log_answers,299,-0.31600355104001715,-0.33428245316119853
incumbent_mean_log_answers,300,-0.06721494445545839,-0.33428245316119853
incumbent_mean_log_answers,301,0.09431342349195537,-0.33428245316119853
incumbent_mean_log_answers,302,-0.22476772143246673,-0.33428245316119853
incumbent_mean_log_answers,303,0.035657118275780414,-0.33428245316119853
incumbent_mean_log_answers,304,-0.2661594541279981,-0.33428245316119853
incumbent_mean_log_answers,305,0.02903000660777552,-0.33428245316119853
incumbent_mean_log_answers,306,-0.003987615157685767,-0.33428245316119853
incumbent_mean_log_answers,307,-0.0020518955195753946,-0.33428245316119853
incumbent_mean_log_answers,308,-0.029715654221328585,-0.33428245316119853
incumbent_mean_log_answers,309,0.21592762546652514,-0.33428245316119853
incumbent_mean_log_answers,310,-0.34448889643221364,-0.33428245316119853
incumbent_mean_log_answers,311,0.012067311297882605,-0.33428245316119853
incumbent_mean_log_answers,312,0.18367956985337952,-0.33428245316119853
incumbent_mean_log_answers,313,-0.003825190815021531,-0.33428245316119853
incumbent_mean_log_answers,314,0.021235682663010506,-0.33428245316119853
incumbent_mean_log_answers,315,-0.3163539333848629,-0.33428245316119853
incumbent_mean_log_answers,316,0.288587626351878,-0.33428245316119853
incumbent_mean_log_answers,317,0.3069824305789297,-0.33428245316119853
incumbent_mean_log_answers,318,0.03766675724791206,-0.33428245316119853
incumbent_mean_log_answers,319,-0.1827145787762081,-0.33428245316119853
incumbent_mean_log_answers,320,-0.3776976887088153,-0.33428245316119853
incumbent_mean_log_answers,321,0.19328199784044028,-0.33428245316119853
incumbent_mean_log_answers,322,-0.31018941902028163,-0.33428245316119853
incumbent_mean_log_answers,323,-0.2184809082886094,-0.33428245316119853
incumbent_mean_log_answers,324,0.22226256387361146,-0.33428245316119853
incumbent_mean_log_answers,325,-0.09578172156720616,-0.33428245316119853
incumbent_mean_log_answers,326,0.3555685015140655,-0.33428245316119853
incumbent_mean_log_answers,327,-0.10460595805129219,-0.33428245316119853
incumbent_mean_log_answers,328,-0.10303797436782883,-0.33428245316119853
incumbent_mean_log_answers,329,-0.33573034082336395,-0.33428245316119853
incumbent_mean_log_answers,330,0.02913301091894216,-0.33428245316119853
incumbent_mean_log_answers,331,0.2645781928219692,-0.33428245316119853
incumbent_mean_log_answers,332,-0.28217507871993364,-0.33428245316119853
incumbent_mean_log_answers,333,0.09486301820095575,-0.33428245316119853
incumbent_mean_log_answers,334,0.19563345788626335,-0.33428245316119853
incumbent_mean_log_answers,335,-0.23031281611630713,-0.33428245316119853
incumbent_mean_log_answers,336,-0.08018456283569235,-0.33428245316119853
incumbent_mean_log_answers,337,0.16666918747136944,-0.33428245316119853
incumbent_mean_log_answers,338,0.07254474192059439,-0.33428245316119853
incumbent_mean_log_answers,339,0.13438002514223718,-0.33428245316119853
incumbent_mean_log_answers,340,0.151829924950863,-0.33428245316119853
incumbent_mean_log_answers,341,-0.25548714995829275,-0.33428245316119853
incumbent_mean_log_answers,342,0.014666272366349487,-0.33428245316119853
incumbent_mean_log_answers,343,-0.13484267484556883,-0.33428245316119853
incumbent_mean_log_answers,344,0.08022301029538705,-0.33428245316119853
incumbent_mean_log_answers,345,-0.22237559815188454,-0.33428245316119853
incumbent_mean_log_answers,346,-0.017270623961587434,-0.33428245316119853
incumbent_mean_log_answers,347,-0.3204773098943221,-0.33428245316119853
incumbent_mean_log_answers,348,0.11056978271720382,-0.33428245316119853
incumbent_mean_log_answers,349,-0.039928806308026026,-0.33428245316119853
incumbent_mean_log_answers,350,-0.05493949340124506,-0.33428245316119853
incumbent_mean_log_answers,351,-0.11317411811465028,-0.33428245316119853
incumbent_mean_log_answers,352,0.24737989494017937,-0.33428245316119853
incumbent_mean_log_answers,353,-0.06342892037270122,-0.33428245316119853
incumbent_mean_log_answers,354,-0.3246966525348328,-0.33428245316119853
incumbent_mean_log_answers,355,-0.23461108566356997,-0.33428245316119853
incumbent_mean_log_answers,356,0.06044182790926473,-0.33428245316119853
incumbent_mean_log_answers,357,0.11955520053855481,-0.33428245316119853
incumbent_mean_log_answers,358,-0.05557855587399098,-0.33428245316119853
incumbent_mean_log_answers,359,-0.3180049286610851,-0.33428245316119853
incumbent_mean_log_answers,360,-0.04247606319696678,-0.33428245316119853
incumbent_mean_log_answers,361,-0.004873589848596163,-0.33428245316119853
incumbent_mean_log_answers,362,-0.32150321613705635,-0.33428245316119853
incumbent_mean_log_answers,363,-0.324581398694816,-0.33428245316119853
incumbent_mean_log_answers,364,-0.2524417922131311,-0.33428245316119853
incumbent_mean_log_answers,365,-0.4041945283668845,-0.33428245316119853
incumbent_mean_log_answers,366,0.08931354108678421,-0.33428245316119853
incumbent_mean_log_answers,367,0.1281681507586455,-0.33428245316119853
incumbent_mean_log_answers,368,0.4224428007677345,-0.33428245316119853
incumbent_mean_log_answers,369,0.01156754652547071,-0.33428245316119853
incumbent_mean_log_answers,370,-0.1433554981702471,-0.33428245316119853
incumbent_mean_log_answers,371,0.2167970639144203,-0.33428245316119853
incumbent_mean_log_answers,372,-0.32117703879222076,-0.33428245316119853
incumbent_mean_log_answers,373,0.23256355296823106,-0.33428245316119853
incumbent_mean_log_answers,374,-0.06598758254102244,-0.33428245316119853
incumbent_mean_log_answers,375,0.07235437269176939,-0.33428245316119853
incumbent_mean_log_answers,376,-0.23077943190825234,-0.33428245316119853
incumbent_mean_log_answers,377,-0.1159454306256805,-0.33428245316119853
incumbent_mean_log_answers,378,-0.1668174239237724,-0.33428245316119853
incumbent_mean_log_answers,379,0.03438338698709151,-0.33428245316119853
incumbent_mean_log_answers,380,0.19372674257736588,-0.33428245316119853
incumbent_mean_log_answers,381,-0.103679393783451,-0.33428245316119853
incumbent_mean_log_answers,382,0.04537684705948692,-0.33428245316119853
incumbent_mean_log_answers,383,-0.256431725746732,-0.33428245316119853
incumbent_mean_log_answers,384,0.13754949959793322,-0.33428245316119853
incumbent_mean_log_answers,385,-0.1256456370178195,-0.33428245316119853
incumbent_mean_log_answers,386,0.031147808556606732,-0.33428245316119853
incumbent_mean_log_answers,387,0.21816914160974563,-0.33428245316119853
incumbent_mean_log_answers,388,0.0799833693163859,-0.33428245316119853
incumbent_mean_log_answers,389,-0.02708510538943404,-0.33428245316119853
incumbent_mean_log_answers,390,0.01160550677379446,-0.33428245316119853
incumbent_mean_log_answers,391,0.05952251968239421,-0.33428245316119853
incumbent_mean_log_answers,392,0.35858564375218904,-0.33428245316119853
incumbent_mean_log_answers,393,0.021281797400327984,-0.33428245316119853
incumbent_mean_log_answers,394,0.30076289335807177,-0.33428245316119853
incumbent_mean_log_answers,395,0.3480733244121157,-0.33428245316119853
incumbent_mean_log_answers,396,-0.021982134745342982,-0.33428245316119853
incumbent_mean_log_answers,397,-0.3734717681355764,-0.33428245316119853
incumbent_mean_log_answers,398,-0.2232292943568417,-0.33428245316119853
incumbent_mean_log_answers,399,0.17645765707764358,-0.33428245316119853
incumbent_mean_log_answers,400,0.034406718936197817,-0.33428245316119853
incumbent_mean_log_answers,401,0.13070473258231802,-0.33428245316119853
incumbent_mean_log_answers,402,-0.012101389967136205,-0.33428245316119853
incumbent_mean_log_answers,403,-0.1124865849524318,-0.33428245316119853
