tag,group,month_id,high_tag,post_chatgpt,n_questions,exposure_index,accepted_archive_rate,first_answer_1d_rate,first_answer_1d_denom,first_answer_7d_rate,first_answer_7d_denom,accepted_7d_rate,accepted_7d_denom,accepted_30d_rate,accepted_30d_denom,high_post,exposure_post,time_index,rel_month
apache-spark,low,2020-04,0,0,813.4166666666667,0.6785814699695614,0.4317180616740087,0.6825120377010553,813.4166666666667,0.7706177645733019,813.4166666666667,0.40344227025919466,813.4166666666667,0.41942423931974177,813.4166666666667,0,0.0,4,-32
apache-spark,low,2020-05,0,0,864.8333333333333,0.6785814699695617,0.4312969743688572,0.6893428406243978,864.8333333333333,0.7700905762189247,864.8333333333333,0.41106186163037195,864.8333333333333,0.4226247831952207,864.8333333333333,0,0.0,5,-31
apache-spark,low,2020-06,0,0,888.8333333333334,0.6785814699695615,0.42902681417588595,0.666041627601725,888.8333333333334,0.7442340146259141,888.8333333333334,0.4048378023626476,888.8333333333334,0.4205887867991749,888.8333333333334,0,0.0,6,-30
apache-spark,low,2020-07,0,0,875.0833333333334,0.6785814699695615,0.43919626702218834,0.6685077611656033,875.0833333333334,0.7467860203790115,875.0833333333334,0.4140558042091229,875.0833333333334,0.427197409770498,875.0833333333334,0,0.0,7,-29
apache-spark,low,2020-08,0,0,696.5,0.6785814699695615,0.4223498444603972,0.6334051208423067,696.5,0.723139507059105,696.5,0.39794209140942804,696.5,0.41229959320411574,696.5,0,0.0,8,-28
apache-spark,low,2020-09,0,0,615.3333333333333,0.6785814699695616,0.36849945828819075,0.5828819068255688,615.3333333333333,0.6809317443120261,615.3333333333333,0.34087215601300114,615.3333333333333,0.35631094257854823,615.3333333333333,0,0.0,9,-27
apache-spark,low,2020-10,0,0,625.3333333333333,0.6785814699695615,0.40591684434968023,0.587953091684435,625.3333333333333,0.7132196162046909,625.3333333333333,0.37633262260127937,625.3333333333333,0.3915245202558636,625.3333333333333,0,0.0,10,-26
apache-spark,low,2020-11,0,0,540.3333333333333,0.6785814699695616,0.43769278223318947,0.6101172115977792,540.3333333333333,0.7230104873534855,540.3333333333333,0.4080814312152993,540.3333333333333,0.4302899444787169,540.3333333333333,0,0.0,11,-25
apache-spark,low,2020-12,0,0,595.5,0.6785814699695615,0.5104953820319059,0.6856982927511894,595.5,0.7679820878813322,595.5,0.4811083123425693,595.5,0.5012594458438288,595.5,0,0.0,12,-24
apache-spark,low,2021-01,0,0,581.6666666666667,0.6785814699695614,0.544699140401146,0.7060171919770774,581.6666666666667,0.7670487106017191,581.6666666666667,0.5154727793696274,581.6666666666667,0.5343839541547277,581.6666666666667,0,0.0,13,-23
apache-spark,low,2021-02,0,0,641.25,0.6785814699695615,0.5267056530214425,0.6792722547108513,641.25,0.7593242365172189,641.25,0.5020142949967512,641.25,0.5176088369070826,641.25,0,0.0,14,-22
apache-spark,low,2021-03,0,0,640.6666666666666,0.6785814699695616,0.48881373569198755,0.6568678459937565,640.6666666666666,0.7315296566077003,640.6666666666666,0.4622788761706556,640.6666666666666,0.4771071800208117,640.6666666666666,0,0.0,15,-21
apache-spark,low,2021-04,0,0,555.4166666666666,0.6785814699695615,0.440510127531883,0.6166541635408853,555.4166666666666,0.7039759939984996,555.4166666666666,0.41080270067516883,555.4166666666666,0.4288072018004501,555.4166666666666,0,0.0,16,-20
apache-spark,low,2021-05,0,0,507.5,0.6785814699695615,0.413136288998358,0.5848932676518883,507.5,0.6794745484400656,507.5,0.3816091954022989,507.5,0.400328407224959,507.5,0,0.0,17,-19
apache-spark,low,2021-06,0,0,475.58333333333337,0.6785814699695614,0.384440161205537,0.5593131242333975,475.58333333333337,0.6595409146661992,475.58333333333337,0.36411424566322054,475.58333333333337,0.378132118451025,475.58333333333337,0,0.0,18,-18
apache-spark,low,2021-07,0,0,516.9166666666666,0.6785814699695616,0.3936804771884572,0.5989037562469773,516.9166666666666,0.7043366113171048,516.9166666666666,0.3620828631307432,516.9166666666666,0.3804610672255361,516.9166666666666,0,0.0,19,-17
apache-spark,low,2021-08,0,0,497.0,0.6785814699695615,0.41951710261569414,0.641851106639839,497.0,0.7230046948356808,497.0,0.38061703554661297,497.0,0.3997317236753856,497.0,0,0.0,20,-16
apache-spark,low,2021-09,0,0,524.0833333333333,0.6785814699695615,0.38909206551121006,0.6040705994593736,524.0833333333333,0.6921609158848785,524.0833333333333,0.3547463825727461,524.0833333333333,0.3728732707902688,524.0833333333333,0,0.0,21,-15
apache-spark,low,2021-10,0,0,488.25,0.6785814699695615,0.3987028503157536,0.5871309097115548,488.25,0.6762246117084827,488.25,0.36286055640894355,488.25,0.3853899982932241,488.25,0,0.0,22,-14
apache-spark,low,2021-11,0,0,514.4166666666666,0.6785814699695616,0.460068038231006,0.6291916410173336,514.4166666666666,0.7197472865705492,514.4166666666666,0.42345699011825694,514.4166666666666,0.4477563583346833,514.4166666666666,0,0.0,23,-13
apache-spark,low,2021-12,0,0,458.5,0.6785814699695615,0.3980370774263904,0.5986913849509269,458.5,0.6877499091239551,458.5,0.36205016357688113,458.5,0.37840785169029445,458.5,0,0.0,24,-12
apache-spark,low,2022-01,0,0,507.8333333333333,0.6785814699695615,0.4053167049556941,0.5612077453232688,507.8333333333333,0.6724647193961274,507.8333333333333,0.37118477190679355,507.8333333333333,0.3885789300951756,507.8333333333333,0,0.0,25,-11
apache-spark,low,2022-02,0,0,506.0833333333333,0.6785814699695615,0.39403918985674297,0.5797793512267414,506.0833333333333,0.6703441462209782,506.0833333333333,0.35452000658653054,506.0833333333333,0.378231516548658,506.0833333333333,0,0.0,26,-10
apache-spark,low,2022-03,0,0,622.8333333333333,0.6785814699695615,0.24244046026224247,0.36071715279636074,622.8333333333333,0.43484078137543486,622.8333333333333,0.2183569708322184,622.8333333333333,0.23039871554723043,622.8333333333333,0,0.0,27,-9
apache-spark,low,2022-04,0,0,556.1666666666666,0.6785814699695616,0.2605633802816902,0.40350614324243333,556.1666666666666,0.4934072520227749,556.1666666666666,0.24078513635001503,556.1666666666666,0.2524722804914594,556.1666666666666,0,0.0,28,-8
apache-spark,low,2022-05,0,0,628.8333333333333,0.6785814699695615,0.27060694407633185,0.4055128544924464,628.8333333333333,0.4953617810760669,628.8333333333333,0.2531142327060695,628.8333333333333,0.26186058839120063,628.8333333333333,0,0.0,29,-7
apache-spark,low,2022-06,0,0,606.1666666666666,0.6785814699695614,0.3090459169645312,0.4734671432499313,606.1666666666666,0.552103381908166,606.1666666666666,0.2878746219411603,606.1666666666666,0.29914764916139674,606.1666666666666,0,0.0,30,-6
apache-spark,low,2022-07,0,0,592.4166666666666,0.6785814699695616,0.30637220424813616,0.47095231396820936,592.4166666666666,0.546068364045576,592.4166666666666,0.29286819524546354,592.4166666666666,0.302152201434801,592.4166666666666,0,0.0,31,-5
apache-spark,low,2022-08,0,0,573.25,0.6785814699695615,0.2866695740659979,0.4414885884576246,573.25,0.5301642680622183,573.25,0.26689925861317054,573.25,0.28143625526966126,573.25,0,0.0,32,-4
apache-spark,low,2022-09,0,0,535.8333333333334,0.6785814699695615,0.26469673405909794,0.4093312597200621,535.8333333333334,0.4839813374805598,535.8333333333334,0.2413685847589424,535.8333333333334,0.26096423017107306,535.8333333333334,0,0.0,33,-3
apache-spark,low,2022-10,0,0,593.5833333333333,0.6785814699695615,0.33918292854134496,0.4551453039449671,593.5833333333333,0.5660536290888671,593.5833333333333,0.3150357995226731,593.5833333333333,0.32851326688193183,593.5833333333333,0,0.0,34,-2
apache-spark,low,2022-11,0,0,566.5,0.6785814699695615,0.25831126802000587,0.39423359811709324,566.5,0.4727861135628126,566.5,0.2327155045601647,566.5,0.25301559282141806,566.5,0,0.0,35,-1
apache-spark,low,2022-12,0,1,493.1666666666667,0.6785814699695615,0.24163568773234198,0.4650219668807029,493.1666666666667,0.5664075701250422,493.1666666666667,0.22744170327813448,493.1666666666667,0.2396079756674552,493.1666666666667,0,0.6785814699695615,36,0
apache-spark,low,2023-01,0,1,452.33333333333337,0.6785814699695615,0.2892409727339719,0.4992630803242446,452.33333333333337,0.5832719233603536,452.33333333333337,0.27487103905674276,452.33333333333337,0.2870302137067059,452.33333333333337,0,0.6785814699695615,37,1
apache-spark,low,2023-02,0,1,499.3333333333333,0.6785814699695615,0.21728971962616822,0.42990654205607476,499.3333333333333,0.48535871156661786,455.3333333333333,0.21229868228404097,455.3333333333333,0.15202702702702703,49.333333333333336,0,0.6785814699695615,38,2
apache-spark,low,2023-03,0,1,73.33333333333334,0.6785814699695614,0.0818181818181818,0.38676844783715014,65.5,,0.0,,0.0,,0.0,0,0.6785814699695614,39,3
bash,high,2020-01,1,0,809.75,0.42673724258535967,0.4949058351343007,0.7705052999897088,809.75,0.8157867654625912,809.75,0.4862611917258413,809.75,0.49181846248842237,809.75,0,0.0,1,-35
bash,high,2020-02,1,0,878.1666666666667,0.4267372425853596,0.5302713987473904,0.8052761434807364,878.1666666666667,0.8390586449041563,878.1666666666667,0.5160371987094325,878.1666666666667,0.524008350730689,878.1666666666667,0,0.0,2,-34
bash,high,2020-03,1,0,975.5,0.4267372425853595,0.537502135656928,0.8124038954382368,975.5,0.8440116179736886,975.5,0.5236630787630274,975.5,0.5267384247394498,975.5,0,0.0,3,-33
bash,high,2020-04,1,0,1092.0833333333333,0.4267372425853596,0.5014879816863792,0.7571919114841663,1092.0833333333333,0.8026707363601678,1092.0833333333333,0.48592140404425793,1092.0833333333333,0.4959938954597482,1092.0833333333333,0,0.0,4,-32
bash,high,2020-05,1,0,1010.5000000000001,0.4267372425853595,0.5376876133927099,0.7890483259112648,1010.5000000000001,0.8276430809830115,1010.5000000000001,0.5210291934685799,1010.5000000000001,0.5297707405574797,1010.5000000000001,0,0.0,5,-31
bash,high,2020-06,1,0,930.5833333333334,0.42673724258535956,0.5559237037700367,0.7754992388286918,930.5833333333334,0.8157965433867647,930.5833333333334,0.5426703680487149,930.5833333333334,0.5469687472015761,930.5833333333334,0,0.0,6,-30
bash,high,2020-07,1,0,829.0,0.4267372425853596,0.5318657016485726,0.8059911540008041,829.0,0.8355448331322879,829.0,0.5204061117812626,829.0,0.5264374748693205,829.0,0,0.0,7,-29
bash,high,2020-08,1,0,751.5,0.42673724258535967,0.5240629851408294,0.7986249722776668,751.5,0.8467509425593258,751.5,0.5085384785983588,751.5,0.5125304945664226,751.5,0,0.0,8,-28
bash,high,2020-09,1,0,750.5,0.4267372425853596,0.5494115034421496,0.8116811014878971,750.5,0.8567621585609594,750.5,0.5407506107039751,750.5,0.5447479458139018,750.5,0,0.0,9,-27
bash,high,2020-10,1,0,834.75,0.4267372425853596,0.5570530098831986,0.8091244883697714,834.75,0.8400718778077269,834.75,0.5382849156434062,834.75,0.5460716781471499,834.75,0,0.0,10,-26
bash,high,2020-11,1,0,790.0,0.42673724258535967,0.529535864978903,0.8179324894514768,790.0,0.8438818565400843,790.0,0.5238396624472574,790.0,0.5270042194092828,790.0,0,0.0,11,-25
bash,high,2020-12,1,0,650.8333333333333,0.4267372425853596,0.5377720870678617,0.7992317541613316,650.8333333333333,0.8353393085787453,650.8333333333333,0.5295774647887324,650.8333333333333,0.5326504481434059,650.8333333333333,0,0.0,12,-24
bash,high,2021-01,1,0,650.3333333333333,0.42673724258535956,0.531522296258329,0.7716555612506407,650.3333333333333,0.8136852895950795,650.3333333333333,0.5207585853408508,650.3333333333333,0.5253716043054844,650.3333333333333,0,0.0,13,-23
bash,high,2021-02,1,0,694.1666666666667,0.42673724258535956,0.5291716686674669,0.7447779111644657,694.1666666666667,0.7887154861944777,694.1666666666667,0.5178871548619447,694.1666666666667,0.5212484993997598,694.1666666666667,0,0.0,14,-22
bash,high,2021-03,1,0,802.3333333333333,0.42673724258535967,0.5319900290818447,0.7835479850436228,802.3333333333333,0.8250934773577068,802.3333333333333,0.5170336518487745,802.3333333333333,0.5245118404653095,802.3333333333333,0,0.0,15,-21
bash,high,2021-04,1,0,748.3333333333333,0.4267372425853596,0.4953229398663697,0.7708240534521158,748.3333333333333,0.8162583518930957,748.3333333333333,0.48262806236080186,748.3333333333333,0.48886414253897553,748.3333333333333,0,0.0,16,-20
bash,high,2021-05,1,0,684.1666666666666,0.4267372425853596,0.5347137637028014,0.7693057247259439,684.1666666666666,0.8095006090133983,684.1666666666666,0.5186358099878198,684.1666666666666,0.533252131546894,684.1666666666666,0,0.0,17,-19
bash,high,2021-06,1,0,725.1666666666667,0.42673724258535956,0.5267754539186393,0.7818892208687657,725.1666666666667,0.8409561020455067,725.1666666666667,0.5191909905768788,725.1666666666667,0.5233279705814755,725.1666666666667,0,0.0,18,-18
bash,high,2021-07,1,0,631.3333333333334,0.42673724258535956,0.5213833157338964,0.791974656810982,631.3333333333334,0.835533262935586,631.3333333333334,0.5102956705385426,631.3333333333334,0.5158394931362196,631.3333333333334,0,0.0,19,-17
bash,high,2021-08,1,0,640.5833333333334,0.42673724258535956,0.5221803044100429,0.8046051775725251,640.5833333333334,0.8363470794848445,640.5833333333334,0.5081306101209835,640.5833333333334,0.5182776115519708,640.5833333333334,0,0.0,20,-16
bash,high,2021-09,1,0,594.0333333333333,0.4267372425853596,0.5339206554065429,0.7945682060490433,594.0333333333333,0.8254867852533528,594.0333333333333,0.5238202121093093,594.0333333333333,0.5271870265417204,594.0333333333333,0,0.0,21,-15
bash,high,2021-10,1,0,683.0833333333333,0.4267372425853596,0.5563010857630841,0.7862632670489204,683.0833333333333,0.8265218982554593,683.0833333333333,0.5453214590703916,683.0833333333333,0.5497133097474687,683.0833333333333,0,0.0,22,-14
bash,high,2021-11,1,0,765.3333333333334,0.4267372425853596,0.5075130662020905,0.782338850174216,765.3333333333334,0.8221907665505226,765.3333333333334,0.4979311846689895,765.3333333333334,0.5025043554006968,765.3333333333334,0,0.0,23,-13
bash,high,2021-12,1,0,661.0833333333334,0.42673724258535956,0.5146854909870162,0.7824278331022312,661.0833333333334,0.8300768939871422,661.0833333333334,0.5058615908231437,661.0833333333334,0.5111559309214672,661.0833333333334,0,0.0,24,-12
bash,high,2022-01,1,0,764.9166666666666,0.42673724258535967,0.5218433380542542,0.7985619348512909,764.9166666666666,0.8362566728401787,764.9166666666666,0.5120383484039656,764.9166666666666,0.5172676762174528,764.9166666666666,0,0.0,25,-11
bash,high,2022-02,1,0,740.6666666666666,0.4267372425853596,0.4844734473447346,0.7522502250225023,740.6666666666666,0.7972547254725473,740.6666666666666,0.47299729972997306,740.6666666666666,0.4804230423042305,740.6666666666666,0,0.0,26,-10
bash,high,2022-03,1,0,794.9166666666667,0.4267372425853596,0.44847468288080505,0.7142258098333157,794.9166666666667,0.7479819687598279,794.9166666666667,0.43736240696089734,794.9166666666667,0.4465876926302547,794.9166666666667,0,0.0,27,-9
bash,high,2022-04,1,0,803.5,0.4267372425853596,0.4723086496577474,0.7270275876374196,803.5,0.7689276083800042,803.5,0.4598630989421282,803.5,0.46919726197884254,803.5,0,0.0,28,-8
bash,high,2022-05,1,0,731.8333333333333,0.4267372425853597,0.47153268048280583,0.7188567524481895,731.8333333333333,0.7584832612161239,731.8333333333333,0.46117057617854706,731.8333333333333,0.46606695513550456,731.8333333333333,0,0.0,29,-7
bash,high,2022-06,1,0,722.5,0.42673724258535967,0.48246828143021914,0.7352941176470589,722.5,0.7780853517877738,722.5,0.4741637831603229,722.5,0.47762399077277967,722.5,0,0.0,30,-6
bash,high,2022-07,1,0,752.3333333333333,0.4267372425853597,0.4692069118298627,0.7312804607886575,752.3333333333333,0.7817899867080195,752.3333333333333,0.45192733717323885,752.3333333333333,0.459902525476296,752.3333333333333,0,0.0,31,-5
bash,high,2022-08,1,0,695.0,0.42673724258535967,0.4925659472422063,0.7326139088729017,695.0,0.7776978417266187,695.0,0.47745803357314154,695.0,0.4868105515587531,695.0,0,0.0,32,-4
bash,high,2022-09,1,0,611.5,0.42673724258535956,0.4608885254837831,0.7307168165712729,611.5,0.7748705369310438,611.5,0.45298446443172524,611.5,0.4608885254837831,611.5,0,0.0,33,-3
bash,high,2022-10,1,0,690.6666666666667,0.42673724258535956,0.43581081081081074,0.6684362934362933,690.6666666666667,0.7195945945945945,690.6666666666667,0.42060810810810806,690.6666666666667,0.43001930501930496,690.6666666666667,0,0.0,34,-2
bash,high,2022-11,1,0,716.3333333333333,0.4267372425853597,0.4108887854816194,0.6826430898092136,716.3333333333333,0.7226617031177291,716.3333333333333,0.40344346207538395,716.3333333333333,0.4090274546300605,716.3333333333333,0,0.0,35,-1
bash,high,2022-12,1,1,620.8333333333333,0.4267372425853596,0.4467114093959732,0.7406711409395974,620.8333333333333,0.7922147651006712,620.8333333333333,0.44268456375838927,620.8333333333333,0.44348993288590605,620.8333333333333,1,0.4267372425853596,36,0
bash,high,2023-01,1,1,633.8333333333333,0.42673724258535967,0.4513541940573233,0.7258743097554563,633.8333333333333,0.7745201156981331,633.8333333333333,0.4513541940573233,633.8333333333333,0.4513541940573233,633.8333333333333,1,0.42673724258535967,37,1
bash,high,2023-02,1,1,602.5,0.4267372425853596,0.4069156293222684,0.6517289073305671,602.5,0.7119277483649953,535.1666666666667,0.41046402989722824,535.1666666666667,0.4352331606217617,64.33333333333333,1,0.4267372425853596,38,2
bash,high,2023-03,1,1,70.5,0.4267372425853596,0.30260047281323876,0.5956284153005464,61.0,,0.0,,0.0,,0.0,1,0.4267372425853596,39,3
docker,low,2020-01,0,0,1429.3333333333335,-2.0675189900369335,0.3888176305970149,0.6136310634328357,1429.3333333333335,0.6945545708955223,1429.3333333333335,0.3473064365671641,1429.3333333333335,0.3658465485074626,1429.3333333333335,0,-0.0,1,-35
docker,low,2020-02,0,0,1497.8333333333335,-2.0675189900369335,0.40736619561588955,0.6032046289084232,1497.8333333333335,0.6908868365416712,1497.8333333333335,0.3590742183153443,1497.8333333333335,0.37632135306553904,1497.8333333333335,0,-0.0,2,-34
