tag,month_id,high_tag,post_chatgpt,n_questions,title_length_chars_mean,body_length_chars_mean,body_word_count_mean,code_block_count_mean,code_char_count_mean,error_keyword_density_mean,comment_count_mean,has_edit_mean,tag_count_full_mean,has_code_block_mean,code_share_mean,complexity_index_broad_mean,residual_queue_complexity_index_mean,high_post,time_index
android,2021-08,0,0,4087,63.521164668460976,1915.7112796672375,178.67066307805237,1.3851235625152925,2692.8086616099827,0.0,1.7983851235625152,0.44555908979691705,3.466601419133839,0.6750672865182286,0.8507685165395873,0.04084258045909736,0.0023334153749808777,0,20
android,2021-09,0,0,3960,63.98005050505051,1881.8881313131312,177.50984848484848,1.4133838383838384,2586.4030303030304,0.0,1.965151515151515,0.47575757575757577,3.463131313131313,0.6737373737373737,0.8455673793131371,0.052571814737024304,0.019259832822607376,0,21
android,2021-10,0,0,3530,63.44815864022663,1843.0155807365438,176.8671388101983,1.4206798866855523,2509.618696883853,0.0,1.9070821529745043,0.46827195467422095,3.438526912181303,0.6762039660056657,0.8440981961809939,0.03907535306945544,0.006021375533116413,0,22
android,2021-11,0,0,3630,63.1465564738292,1870.6380165289256,175.60523415977963,1.3837465564738292,2591.528650137741,0.0,1.8046831955922864,0.45482093663911843,3.465564738292011,0.6768595041322314,0.8497986140044159,0.03333909753621362,0.0021964041478486004,0,23
android,2021-12,0,0,3370,64.65578635014836,1911.566172106825,179.29495548961424,1.3881305637982195,2656.1118694362017,0.0,1.74540059347181,0.43026706231454004,3.4682492581602373,0.6599406528189911,0.8370480305427921,0.04004362416815967,-0.006196980818865517,0,24
android,2022-01,0,0,3829,64.80699921650562,1925.383128754244,180.19482893705927,1.4001044659179942,2686.0624183860014,0.0,1.7884565160616348,0.4249151214416297,3.517106294071559,0.6751109950378689,0.8543713248609571,0.04927764167954958,0.005829918700258386,0,25
android,2022-02,0,0,3488,64.75802752293578,1823.920871559633,173.32339449541286,1.3764334862385321,2469.3345756880735,0.0,1.7436926605504588,0.40625,3.5111811926605503,0.6817660550458715,0.8536063845270366,0.02332345995966255,-0.021863209383356914,0,26
android,2022-03,0,0,3665,64.15470668485675,1872.8758526603,179.40545702592087,1.3904502046384721,2573.069577080491,0.0,1.6982264665757163,0.40409276944065486,3.523601637107776,0.6701227830832196,0.8446079374413359,0.030442948307820194,-0.0078105075865929465,0,27
android,2022-04,0,0,3272,63.974938875305625,1923.4569070904645,180.4064792176039,1.3633863080684596,2679.52597799511,0.0,1.6720660146699267,0.41045232273838633,3.490831295843521,0.6714547677261614,0.8584913704688163,0.03162411187134957,-0.010864885859381118,0,28
android,2022-05,0,0,3284,63.9010353227771,1913.369975639464,180.79963459196102,1.3967722289890379,2625.4351400730816,0.0,1.7055420219244823,0.4561510353227771,3.514616321559074,0.6750913520097442,0.8520080876777693,0.04570256187271292,0.02720499982916482,0,29
android,2022-06,0,0,3152,64.7363578680203,1934.4010152284263,182.06598984771574,1.3835659898477157,2675.5444162436547,0.0,1.6881345177664975,0.45114213197969544,3.5041243654822334,0.6567258883248731,0.8283234776916061,0.04945854417453727,0.02337861181827365,0,30
android,2022-07,0,0,3184,64.85552763819095,1885.0986180904522,179.3322864321608,1.3728015075376885,2560.5449120603016,0.0,1.683103015075377,0.42839195979899497,3.5314070351758793,0.647927135678392,0.8254997097511314,0.03817616802361676,0.010505490069232995,0,31
android,2022-08,0,0,3392,64.85200471698113,1782.5489386792453,172.37323113207546,1.3590801886792452,2385.9089033018868,0.0,1.6506485849056605,0.419811320754717,3.5170990566037736,0.6509433962264151,0.8145096843691599,0.016422455634354047,-0.012989813809199622,0,32
android,2022-09,0,0,2885,65.29046793760831,1936.1393414211439,180.16256499133448,1.4339688041594454,2625.465857885615,0.0,1.6741767764298094,0.4336221837088388,3.5441941074523395,0.6682842287694974,0.8439479785017334,0.05264941149599239,0.019259031315458284,0,33
android,2022-10,0,0,2931,64.65199590583418,1881.2947799385875,175.48515864892528,1.382804503582395,2583.2842033435686,0.0,1.6380075059706585,0.4196519959058342,3.5325827362674853,0.6693961105424769,0.841391258789726,0.03224801772405757,-0.0025833108769048574,0,34
android,2022-11,0,0,2870,64.9369337979094,1976.8017421602788,185.09337979094076,1.413588850174216,2729.0501742160277,0.0,1.718815331010453,0.4578397212543554,3.5738675958188155,0.6787456445993031,0.8378649980728553,0.0682868531995479,0.053567581453691206,0,35
android,2022-12,0,1,2589,65.88528389339514,1918.8740826573967,181.70258787176516,1.395905755117806,2645.1548860563926,0.0,1.7377365778292777,0.44071069911162614,3.522595596755504,0.6790266512166859,0.8345697568120924,0.05533546883889166,0.020916966699104516,0,36
android,2023-01,0,1,2689,65.93863889921904,1910.8140572703608,181.09259947936036,1.3796950539233916,2558.8966158423204,0.0,1.6865005578281889,0.4440312383785794,3.5187802156935666,0.6671625139457047,0.8315322887923328,0.048926673890177144,0.020855894120504696,0,37
android,2023-02,0,1,2305,66.0650759219089,1939.9561822125813,185.2355748373102,1.3505422993492409,2565.620824295011,0.0,1.5232104121475054,0.44989154013015187,3.5622559652928416,0.6503253796095445,0.817342084953364,0.05040000762605026,0.045244507598080914,0,38
android,2023-03,0,1,2432,66.27261513157895,2037.842927631579,191.96422697368422,1.370888157894737,2751.1134868421054,0.0,1.5061677631578947,0.4457236842105263,3.5411184210526314,0.6566611842105263,0.8311365520514419,0.06532173521357357,0.04972422173032367,0,39
android,2023-04,0,1,1992,67.53965863453816,2039.238453815261,196.74347389558233,1.3820281124497993,2701.020582329317,0.0,1.5622489959839359,0.4583333333333333,3.5356425702811247,0.6410642570281124,0.8162243334851098,0.07853659174318536,0.06601908880955545,0,40
android,2023-05,0,1,1956,69.46523517382413,2090.258691206544,194.14161554192228,1.392638036809816,2812.303169734151,0.0,1.5797546012269938,0.4401840490797546,3.532719836400818,0.6692229038854806,0.8644321668926522,0.0897822581757718,0.047929906573431276,0,41
android,2023-06,0,1,1899,68.14744602422327,2110.5292259083726,198.48815165876778,1.320695102685624,2826.602422327541,0.0,1.582411795681938,0.4291732490784623,3.531332280147446,0.6424433912585571,0.8161581340098087,0.0797721701421102,0.04873401681978704,0,42
android,2023-07,0,1,1782,67.21380471380472,2164.0662177328845,206.34848484848484,1.3294051627384962,2952.324915824916,0.0,1.505050505050505,0.4102132435465769,3.5521885521885523,0.632996632996633,0.8045880733065204,0.08273533459350457,0.05744075402020363,0,43
android,2023-08,0,1,1905,67.55958005249344,2292.369028871391,212.38530183727033,1.4057742782152232,3104.0041994750654,0.0,1.737007874015748,0.4330708661417323,3.583202099737533,0.6383202099737533,0.836855683435674,0.12434908110764001,0.09339755305296413,0,44
android,2023-09,0,1,1730,67.44450867052024,2101.628323699422,198.91907514450867,1.323699421965318,2771.928901734104,0.0,1.7433526011560694,0.42716763005780345,3.5716763005780345,0.6369942196531792,0.7946102192693371,0.08477482429682826,0.05966473912277216,0,45
android,2023-10,0,1,1772,67.18679458239278,2172.8555304740407,207.75733634311513,1.3724604966139955,2960.436794582393,0.0,1.8318284424379232,0.4582392776523702,3.5891647855530473,0.6602708803611738,0.8622892826452682,0.11559036785369534,0.10280247791655676,0,46
android,2023-11,0,1,1629,67.39287906691222,2281.888275015347,209.4732965009208,1.3161448741559238,3089.292203806016,0.0,1.6611418047882136,0.42418661755678333,3.516267648864334,0.6568446899938613,0.8544288842456592,0.10199286790352315,0.06276880467730904,0,47
android,2023-12,0,1,1454,67.56946354883081,2094.040577716644,200.55226960110042,1.3514442916093534,2673.123796423659,0.0,1.7922971114167814,0.4312242090784044,3.516506189821183,0.6485557083906465,0.8229398169913698,0.08280409489919378,0.049972884157541635,0,48
android,2024-01,0,1,1539,66.84860298895387,2212.64522417154,207.2059779077323,1.3307342430149447,2945.679012345679,0.0,1.630929174788824,0.4567901234567901,3.5419103313840155,0.6692657569850552,0.8347137982792389,0.09891882028559519,0.08736752143682222,0,49
android,2024-02,0,1,1456,67.60714285714286,2279.235576923077,217.56730769230768,1.3578296703296704,3059.6449175824177,0.0,1.6593406593406594,0.4649725274725275,3.54739010989011,0.6565934065934066,0.8697368252975346,0.1224902709010423,0.11479756221216911,0,50
android,2024-03,0,1,1432,67.11941340782123,2305.7674581005585,213.92877094972067,1.4196927374301676,3168.6054469273745,0.0,1.6236033519553073,0.4797486033519553,3.4860335195530725,0.6745810055865922,0.8771420174710233,0.12366918141387127,0.10014006629661382,0,51
android,2024-04,0,1,1255,68.37370517928287,2388.678087649402,225.5163346613546,1.5139442231075697,3186.606374501992,0.0,1.699601593625498,0.4717131474103586,3.545816733067729,0.6852589641434262,0.875336926644784,0.1571197695923097,0.13451533835217186,0,52
android,2024-05,0,1,1392,68.4066091954023,2271.9331896551726,211.58045977011494,1.3204022988505748,3029.0459770114944,0.0,1.6975574712643677,0.47198275862068967,3.6185344827586206,0.6443965517241379,0.8299002309225088,0.12790819965512287,0.12783892439059727,0,53
android,2024-06,0,1,1049,68.85986653956148,2286.3746425166823,215.1725452812202,1.3717826501429933,3039.0152526215443,0.0,1.7225929456625357,0.4833174451858913,3.5862726406101046,0.6587225929456625,0.8540479954014983,0.13818459749095424,0.13335869887612017,0,54
android,2024-07,0,1,1017,68.04916420845625,2327.3323500491642,223.27826941986234,1.40117994100295,3125.0737463126843,0.0,1.5231071779744345,0.41887905604719766,3.594886922320551,0.6548672566371682,0.8243850737604913,0.12513915315802196,0.10866887586420293,0,55
android,2024-08,0,1,981,70.80122324159021,2485.863404689093,233.0091743119266,1.452599388379205,3412.749235474006,0.0,1.45565749235474,0.43017329255861364,3.600407747196738,0.6625891946992865,0.8546848464060036,0.16727267241750543,0.13694995731877208,0,56
android,2024-09,0,1,932,69.49034334763948,2426.2875536480688,229.39914163090128,1.4527896995708154,3247.2124463519312,0.0,1.5879828326180256,0.40665236051502146,3.5901287553648067,0.6341201716738197,0.8206711215904199,0.14926920946759614,0.11120001109370768,0,57
android,2024-10,0,1,846,68.91962174940899,2255.2304964539007,224.46217494089834,1.4479905437352245,2901.924349881797,0.0,1.5354609929078014,0.39243498817966904,3.624113475177305,0.6619385342789598,0.8394006230661862,0.11991724406022207,0.10159154908084722,0,58
android,2024-11,0,1,687,70.84861717612809,2592.772925764192,241.75545851528383,1.4788937409024745,3529.5720524017465,0.0,1.4468704512372634,0.4119359534206696,3.5953420669577874,0.6885007278020379,0.8704774592700117,0.18027794085552012,0.1405451278283384,0,59
android,2024-12,0,1,634,68.25867507886436,2579.108832807571,243.3186119873817,1.5220820189274449,3538.596214511041,0.0,1.4810725552050472,0.45110410094637227,3.610410094637224,0.7066246056782335,0.8929815331513064,0.1834090825084761,0.17408381691836583,0,60
android,2025-01,0,1,804,69.47139303482587,2572.8345771144277,252.01243781094527,1.3718905472636815,3070.018656716418,0.0,1.1666666666666667,0.4079601990049751,3.593283582089552,0.6430348258706468,0.8078078251664259,0.14332124515284378,0.15750447385387925,0,61
android,2025-02,0,1,763,69.65923984272608,2258.788990825688,229.8256880733945,1.3682830930537353,2887.5661861074705,0.0,1.1114023591087812,0.39580602883355176,3.622542595019659,0.6841415465268676,0.8573949170721641,0.10325177920113073,0.11396449977320512,0,62
android,2025-03,0,1,697,70.1951219512195,2479.6456241032997,237.11477761836443,1.2697274031563845,3150.477761836442,0.0,1.223816355810617,0.351506456241033,3.581061692969871,0.6269727403156384,0.7688772085814354,0.11478587745315959,0.08694982983777083,0,63
android,2025-04,0,1,548,70.3448905109489,2469.1879562043796,239.8978102189781,1.468978102189781,3192.1040145985403,0.0,1.2791970802919708,0.40875912408759124,3.571167883211679,0.6514598540145985,0.827292975628539,0.14798671880868214,0.12791717609812367,0,64
android,2025-05,0,1,430,71.98837209302326,2442.867441860465,234.7325581395349,1.2744186046511627,3132.390697674419,0.0,1.1441860465116278,0.4,3.686046511627907,0.6,0.7617015024181146,0.13687601386298937,0.14441414835754218,0,65
android,2025-06,0,1,400,75.545,2895.4975,278.355,1.53,3675.5925,0.0,1.3325,0.5125,3.6075,0.6575,0.8419870686220949,0.27166307995779004,0.28332188762459204,0,66
android,2025-07,0,1,374,72.72994652406418,2536.7085561497324,250.83689839572193,1.3368983957219251,2951.2085561497324,0.0,1.3342245989304813,0.46524064171123,3.729946524064171,0.6149732620320856,0.7281256928519388,0.18220894686540948,0.23219110976732937,0,67
android,2025-08,0,1,281,74.98220640569394,2638.1921708185055,271.7366548042705,1.4590747330960854,3028.2277580071172,0.0,1.4377224199288257,0.47686832740213525,3.6476868327402134,0.6690391459074733,0.7805897156174101,0.2238422079163996,0.25783731353083195,0,68
android,2025-09,0,1,310,73.66774193548387,2495.251612903226,252.4774193548387,1.396774193548387,3010.0451612903225,0.0,1.5483870967741935,0.47096774193548385,3.729032258064516,0.6258064516129033,0.7583586193681618,0.20217771882142846,0.2389932077100509,0,69
android,2025-10,0,1,237,76.61603375527426,3202.4177215189875,305.5822784810127,1.5485232067510548,4040.4599156118143,0.0,1.3924050632911393,0.5358649789029536,3.691983122362869,0.6666666666666666,0.8554038740731555,0.3410889616457958,0.37649203285086547,0,70
android,2025-11,0,1,196,75.9438775510204,2378.2755102040815,234.62244897959184,1.3775510204081634,2804.9744897959185,0.0,1.5408163265306123,0.3979591836734694,3.413265306122449,0.6224489795918368,0.7827101688792173,0.14018287991888564,0.06559538759433013,0,71
android,2025-12,0,1,180,75.57222222222222,2702.322222222222,258.3,1.1777777777777778,3243.7722222222224,0.0,1.5333333333333334,0.5777777777777777,3.4833333333333334,0.5833333333333334,0.7461579513326778,0.21711265858816345,0.252320837116918,0,72
apache-spark,2020-01,0,0,574,62.207317073170735,1636.1672473867595,163.38327526132403,1.7073170731707317,2140.6550522648085,0.0,1.7473867595818815,0.632404181184669,3.3205574912891986,0.7613240418118467,0.889295447254387,0.04209927757070946,0.05582552319005733,0,1
apache-spark,2020-02,0,0,555,61.57657657657658,1601.8468468468468,162.42702702702704,1.6846846846846846,2034.2108108108107,0.0,1.8126126126126125,0.5513513513513514,3.2954954954954956,0.7639639639639639,0.876451097995171,0.013591768953234044,-0.007357928342288927,0,2
apache-spark,2020-03,0,0,589,62.17996604414262,1697.8879456706281,165.66383701188454,1.9066213921901527,2172.0288624787777,0.0,1.404074702886248,0.5568760611205433,3.1833616298811545,0.8132427843803056,0.9355234084630591,0.019627452636547905,-0.029038777449595207,0,3
apache-spark,2020-04,0,0,745,62.01476510067114,1982.1543624161075,174.71543624161075,1.8013422818791947,2723.08322147651,0.0,1.5503355704697988,0.5624161073825503,3.2563758389261745,0.7785234899328859,0.9246963695643102,0.06459285244616009,0.01316685035010678,0,4
apache-spark,2020-05,0,0,781,63.486555697823306,1812.8975672215108,172.54929577464787,1.796414852752881,2473.346991037132,0.0,1.827144686299616,0.5851472471190781,3.297055057618438,0.7964148527528809,0.9623800576056305,0.07264858095063827,0.03562025794013167,0,5
apache-spark,2020-06,0,0,798,63.471177944862156,1748.5213032581453,166.0388471177945,1.6303258145363408,2324.2380952380954,0.0,1.7744360902255638,0.5463659147869674,3.238095238095238,0.7506265664160401,0.8785708668930575,0.030276328667689992,-0.019831195775810002,0,6
apache-spark,2020-07,0,0,777,60.552123552123554,1609.2870012870012,160.33204633204633,1.6666666666666667,2086.1119691119693,0.0,1.6267696267696268,0.5431145431145431,3.160875160875161,0.7438867438867439,0.8872964054563677,-0.014362761439660927,-0.0551096214783666,0,7
apache-spark,2020-08,0,0,629,61.52623211446741,1628.5945945945946,162.32432432432432,1.7758346581875994,2110.9697933227344,0.0,1.618441971383148,0.5882352941176471,3.2957074721780604,0.7710651828298887,0.8947072043687162,0.02459354777815661,0.017165880702952763,0,8
apache-spark,2020-09,0,0,548,63.293795620437955,1729.536496350365,165.57299270072994,1.7062043795620438,2221.401459854015,0.0,1.4087591240875912,0.541970802919708,3.240875912408759,0.7554744525547445,0.8636580027237509,0.01472355343384446,-0.022900572558449805,0,9
apache-spark,2020-10,0,0,557,61.89407540394973,1769.5188509874326,168.83123877917416,1.7540394973070017,2320.2244165170555,0.0,1.4093357271095153,0.5098743267504489,3.2495511669658885,0.7809694793536804,0.9117012026860235,0.01308278283685107,-0.035491584255397945,0,10
apache-spark,2020-11,0,0,462,60.865800865800864,1812.2554112554112,178.86147186147187,1.7597402597402598,2329.896103896104,0.0,1.4090909090909092,0.525974025974026,3.329004329004329,0.7965367965367965,0.9412279030760468,0.029034555279968254,0.017526363745113776,0,11
apache-spark,2020-12,0,0,510,60.79803921568627,1595.2254901960785,157.52549019607844,1.8588235294117648,2091.0803921568627,0.0,1.4411764705882353,0.6803921568627451,3.364705882352941,0.8196078431372549,0.965748155596498,0.04160632323595306,0.0888810299489799,0,12
apache-spark,2021-01,0,0,483,62.88198757763975,1463.5341614906831,155.53416149068323,1.6211180124223603,1725.2360248447205,0.0,1.1283643892339545,0.7287784679089027,3.4761904761904763,0.7598343685300207,0.8976375247400827,0.020427229393434984,0.14888388089927693,0,13
apache-spark,2021-02,0,0,538,63.45910780669145,1677.0055762081784,169.77695167286245,1.691449814126394,2174.131970260223,0.0,1.191449814126394,0.6691449814126395,3.3717472118959106,0.7843866171003717,0.8719062541244037,0.0441791842212802,0.1074823157809517,0,14
apache-spark,2021-03,0,0,548,63.28649635036496,1623.3558394160584,166.77919708029196,1.8740875912408759,2038.3485401459855,0.0,1.2682481751824817,0.6843065693430657,3.355839416058394,0.8102189781021898,0.8894467212888287,0.053534042243817394,0.10721331996352211,0,15
apache-spark,2021-04,0,0,467,62.15203426124197,1562.2548179871521,161.14775160599572,1.7194860813704498,1824.3940042826553,0.0,1.1734475374732334,0.5738758029978587,3.310492505353319,0.7730192719486081,0.8514226392416467,-0.011041471878458988,0.009432091427418635,0,16
apache-spark,2021-05,0,0,433,64.62586605080831,1791.473441108545,168.96766743648962,1.6027713625866051,2329.907621247113,0.0,1.5496535796766744,0.5727482678983834,3.3579676674364896,0.7205542725173211,0.8535069765321187,0.04597258493970187,0.037521706837422134,0,17
apache-spark,2021-06,0,0,406,65.23152709359606,1700.3226600985222,164.6206896551724,1.7044334975369457,2222.810344827586,0.0,1.3694581280788178,0.5665024630541872,3.3201970443349755,0.7635467980295566,0.9039521535101378,0.032914687301280235,0.014088897059054119,0,18
apache-spark,2021-07,0,0,449,62.91314031180401,1694.56570155902,163.5902004454343,1.601336302895323,2157.089086859688,0.0,1.2739420935412027,0.5389755011135857,3.2628062360801784,0.7171492204899778,0.8509439070949545,-0.005012285705143999,-0.022599256164105345,0,19
apache-spark,2021-08,0,0,413,63.38498789346247,1628.4382566585957,152.8038740920097,1.5569007263922519,2075.290556900726,0.0,1.4164648910411621,0.5980629539951574,3.324455205811138,0.7578692493946732,0.8615502160934593,0.005201921794647089,0.013127541884259403,0,20
apache-spark,2021-09,0,0,443,62.05417607223476,1721.5959367945825,156.803611738149,1.4943566591422122,2194.133182844244,0.0,1.4108352144469527,0.5643340857787811,3.345372460496614,0.6817155756207675,0.8176162952778572,-0.00014014696729251885,0.004371511135821785,0,21
apache-spark,2021-10,0,0,425,61.4,1819.5811764705882,168.9858823529412,1.6988235294117646,2450.2494117647057,0.0,1.6094117647058823,0.5647058823529412,3.4329411764705884,0.7341176470588235,0.8969679961619575,0.05138005002361144,0.05340775734114725,0,22
apache-spark,2021-11,0,0,441,64.24489795918367,1869.936507936508,175.67800453514738,1.7505668934240364,2440.013605442177,0.0,1.3015873015873016,0.6009070294784581,3.380952380952381,0.7346938775510204,0.8776693570256817,0.06632987086107012,0.07607678172748701,0,23
apache-spark,2021-12,0,0,384,65.61979166666667,1977.296875,185.29947916666666,1.6979166666666667,2658.5130208333335,0.0,1.2916666666666667,0.6041666666666666,3.5026041666666665,0.7161458333333334,0.8735069570360583,0.09998807613765186,0.13165132386210684,0,24
apache-spark,2022-01,0,0,423,63.43971631205674,1730.3191489361702,164.13238770685578,1.3853427895981087,2163.628841607565,0.0,1.3380614657210401,0.6288416075650118,3.569739952718676,0.6950354609929078,0.8380296009977659,0.034708891866576344,0.1254736289892316,0,25
apache-spark,2022-02,0,0,442,65.95701357466064,2081.864253393665,182.76923076923077,1.4773755656108598,2863.377828054299,0.0,1.262443438914027,0.5294117647058824,3.570135746606335,0.6809954751131222,0.8176301433882137,0.08349906623384869,0.09579719691337249,0,26
apache-spark,2022-03,0,0,416,63.54086538461539,1538.483173076923,153.34375,1.65625,1917.985576923077,0.0,1.5360576923076923,0.4879807692307692,3.329326923076923,0.7451923076923077,0.8592071618646064,-0.015080123313959436,-0.05804700147788212,0,27
apache-spark,2022-04,0,0,367,62.17438692098093,1602.0,158.05449591280654,1.4904632152588555,1924.16621253406,0.0,1.1934604904632153,0.5722070844686649,3.4523160762942777,0.6648501362397821,0.7905034792990681,-0.01178749423318197,0.042380898271518634,0,28
apache-spark,2022-05,0,0,395,62.68101265822785,1626.3316455696202,161.1240506329114,1.5848101265822785,2048.0658227848103,0.0,1.230379746835443,0.5037974683544304,3.579746835443038,0.7063291139240506,0.8435710603204502,0.0037992878477153807,0.03875915938758434,0,29
apache-spark,2022-06,0,0,395,64.83291139240507,1620.5037974683544,160.22784810126583,1.3189873417721518,1847.1240506329113,0.0,1.2075949367088608,0.5873417721518988,3.6227848101265825,0.620253164556962,0.7467878711310549,0.007452765543330363,0.10505024308568636,0,30
apache-spark,2022-07,0,0,371,63.84366576819407,1700.964959568733,160.57142857142858,1.3018867924528301,1848.2695417789757,0.0,1.1859838274932615,0.6253369272237197,3.5902964959568733,0.5902964959568733,0.7084964784819066,0.010741537175087851,0.12193714055865287,0,31
apache-spark,2022-08,0,0,367,63.509536784741144,1882.6049046321525,178.8692098092643,1.4713896457765667,2381.877384196185,0.0,1.3923705722070845,0.5367847411444142,3.463215258855586,0.667574931880109,0.8073015432318703,0.03893912234766487,0.06277263485856202,0,32
apache-spark,2022-09,0,0,341,62.23460410557185,1844.5102639296188,174.02932551319648,1.3401759530791788,2534.6363636363635,0.0,1.4545454545454546,0.624633431085044,3.5102639296187683,0.6363636363636364,0.832811424769193,0.04857470740031997,0.12531085748115056,0,33
apache-spark,2022-10,0,0,404,61.40346534653465,1465.029702970297,152.34653465346534,1.2301980198019802,1734.069306930693,0.0,1.2747524752475248,0.599009900990099,3.636138613861386,0.594059405940594,0.7579511897077201,-0.027038818802159085,0.10111222980484473,0,34
apache-spark,2022-11,0,0,363,62.950413223140494,1718.4903581267217,162.1542699724518,1.4352617079889807,2084.410468319559,0.0,1.4848484848484849,0.5730027548209367,3.490358126721763,0.6942148760330579,0.7994331650975147,0.018024802087259713,0.061758931437796545,0,35
apache-spark,2022-12,0,1,349,65.14040114613181,1822.948424068768,168.4756446991404,1.5558739255014327,2349.484240687679,0.0,1.498567335243553,0.6389684813753582,3.320916905444126,0.6962750716332379,0.8047756928401951,0.055956037219754805,0.07034650241149157,0,36
