tag,group,month_id,high_tag,post_chatgpt,n_questions,accepted_rate,mean_log_answers,mean_log_views,log_questions,high_post,time_index
docker,low,2022-06,0,0,1410.0,0.2581560283687943,0.44321088127013364,5.388084560858288,7.252053951852814,0,6
docker,low,2022-07,0,0,1396.0,0.22277936962750716,0.42485131179048014,5.191236814793298,7.242082359256962,0,7
docker,low,2022-08,0,0,1393.0,0.23689877961234745,0.4188365816363462,5.104044354407573,7.2399325913204695,0,8
docker,low,2022-09,0,0,1380.0,0.2514492753623188,0.4354909140267968,4.895577023846838,7.2305631534092925,0,9
docker,low,2022-10,0,0,1380.0,0.26811594202898553,0.4026819191862564,4.664400679410144,7.2305631534092925,0,10
docker,low,2022-11,0,0,1384.0,0.23265895953757226,0.4049379820750848,4.407410706443927,7.233455418621439,0,11
docker,low,2022-12,0,1,1287.0,0.2331002331002331,0.3985776670732551,4.395295695716238,7.160845906664299,0,12
docker,low,2023-01,0,1,1341.0,0.24235645041014167,0.38459759290267603,3.960617871534202,7.201916317531627,0,13
docker,low,2023-02,0,1,1373.0,0.16096139839766935,0.3028402880549468,3.4265830358261966,7.2254814727822945,0,14
docker,low,2023-03,0,1,197.0,0.07106598984771574,0.22080392557604644,2.7801144467294097,5.288267030694535,0,15
excel,high,2022-01,1,0,1354.0,0.3914327917282127,0.6185612995507779,4.678636696452987,7.2115567333138015,0,1
excel,high,2022-02,1,0,1347.0,0.3645137342242019,0.6176524017575461,4.715597551431132,7.206377291472252,0,2
excel,high,2022-03,1,0,1584.0,0.3371212121212121,0.5440257001725017,4.616920271187642,7.368339686311381,0,3
excel,high,2022-04,1,0,1404.0,0.30484330484330485,0.5252084953314059,4.5255838677931,7.247792581767846,0,4
excel,high,2022-05,1,0,1561.0,0.27802690582959644,0.49523183169742463,4.3670820868964855,7.3537223303996315,0,5
excel,high,2022-06,1,0,1582.0,0.3211125158027813,0.5360686102207252,4.224963722942131,7.367077059881012,0,6
excel,high,2022-07,1,0,1615.0,0.30835913312693497,0.5196812347326444,4.171169399206057,7.38770923908104,0,7
excel,high,2022-08,1,0,1691.0,0.3128326434062685,0.5349200325970744,4.133561788845579,7.433666540166168,0,8
excel,high,2022-09,1,0,1480.0,0.3013513513513513,0.5004009251951888,3.972806448888374,7.300472814267799,0,9
excel,high,2022-10,1,0,1569.0,0.2982791586998088,0.4969721099932708,3.9359584428080603,7.358830898342354,0,10
excel,high,2022-11,1,0,1642.0,0.31851400730816076,0.5112457291235141,3.763038154915744,7.404279118037268,0,11
excel,high,2022-12,1,1,1298.0,0.31047765793528503,0.5477019855702978,3.8053610075731,7.1693500166706,1,12
excel,high,2023-01,1,1,1548.0,0.31976744186046513,0.5539813164516372,3.7297262281673245,7.3453648404168685,1,13
excel,high,2023-02,1,1,1491.0,0.2575452716297787,0.48837247048598575,3.49643297618965,7.307872780763706,1,14
excel,high,2023-03,1,1,235.0,0.2127659574468085,0.401757028334322,3.190848413343924,5.4638318050256105,1,15
firebase,low,2022-01,0,0,770.0,0.4116883116883117,0.621877568322163,5.511101867452489,6.647688373563329,0,1
firebase,low,2022-02,0,0,743.0,0.39703903095558546,0.6285051653818852,5.533977019384657,6.612041034833092,0,2
firebase,low,2022-03,0,0,956.0,0.28870292887029286,0.5039470365334282,5.222835025978342,6.863803391452954,0,3
firebase,low,2022-04,0,0,923.0,0.27085590465872156,0.4646060649056843,5.0374185006032315,6.828712071641684,0,4
firebase,low,2022-05,0,0,1030.0,0.2543689320388349,0.4355779881812366,4.90149510332688,6.93828448401696,0,5
firebase,low,2022-06,0,0,1037.0,0.2844744455159113,0.47274343627647997,4.810821313764002,6.945051063725834,0,6
firebase,low,2022-07,0,0,993.0,0.2638469284994965,0.46671380304938953,4.683134022785901,6.901737206656574,0,7
firebase,low,2022-08,0,0,1005.0,0.27064676616915423,0.4688708278639169,4.621403493328886,6.913737350659685,0,8
firebase,low,2022-09,0,0,876.0,0.271689497716895,0.49917098945957955,4.547287193976813,6.776506992372183,0,9
firebase,low,2022-10,0,0,960.0,0.27395833333333336,0.4454417078786263,4.278491708289164,6.8679744089702925,0,10
firebase,low,2022-11,0,0,960.0,0.278125,0.4417784543467941,4.049232666503992,6.8679744089702925,0,11
firebase,low,2022-12,0,1,923.0,0.26868905742145177,0.457117213736311,3.9783281680453078,6.828712071641684,0,12
firebase,low,2023-01,0,1,945.0,0.24656084656084656,0.4409153637497956,3.7037399398591586,6.852242569051878,0,13
firebase,low,2023-02,0,1,922.0,0.2039045553145336,0.3813570051479831,3.3919689779371125,6.827629234502852,0,14
firebase,low,2023-03,0,1,139.0,0.10071942446043165,0.25977928362326996,2.781051945747907,4.941642422609304,0,15
javascript,high,2022-01,1,0,13346.0,0.4318147759628353,0.6871725740172354,5.297322161968116,9.499046919474152,0,1
javascript,high,2022-02,1,0,12245.0,0.41355655369538585,0.6902353632900888,5.2411396255020986,9.4129546320379,0,2
javascript,high,2022-03,1,0,15099.0,0.3466454732101464,0.583477020857877,5.068884393069165,9.622450022803015,0,3
javascript,high,2022-04,1,0,15036.0,0.3564112795956371,0.5856036038033534,4.952110060647499,9.61826910952232,0,4
javascript,high,2022-05,1,0,15188.0,0.33993942586252307,0.5742719703813708,4.773170153823001,9.62832676063802,0,5
javascript,high,2022-06,1,0,14373.0,0.3420997704028387,0.5692885938218979,4.6460843498473805,9.573176298028388,0,6
javascript,high,2022-07,1,0,14361.0,0.347051041013857,0.5686313895492481,4.5320132325463796,9.572341108670264,0,7
javascript,high,2022-08,1,0,14784.0,0.3520698051948052,0.5737274155569457,4.442248597910313,9.601368432286577,0,8
javascript,high,2022-09,1,0,13455.0,0.34396135265700484,0.5707308358607147,4.272635219256099,9.507180382212729,0,9
javascript,high,2022-10,1,0,13283.0,0.3371979221561394,0.5521352835020218,4.175068911032362,9.494315582496638,0,10
javascript,high,2022-11,1,0,13619.0,0.3257214186063588,0.535962155480188,3.9573453975472734,9.519294579703503,0,11
javascript,high,2022-12,1,1,11937.0,0.30912289519979896,0.5319712486797057,3.9440786323715677,9.387481868728596,1,12
javascript,high,2023-01,1,1,11697.0,0.30785671539711035,0.5160329481593617,3.720330935755681,9.36717316600297,1,13
javascript,high,2023-02,1,1,11137.0,0.26425428751010144,0.4507922874129108,3.4880594395631843,9.318117964149614,1,14
javascript,high,2023-03,1,1,1765.0,0.1688385269121813,0.3782712905125064,3.1535528083935933,7.476472381163905,1,15
kubernetes,low,2022-01,0,0,693.0,0.354978354978355,0.6367687968209,6.070471415745301,6.542471960506805,0,1
kubernetes,low,2022-02,0,0,638.0,0.3683385579937304,0.6691137687177433,6.105384755021653,6.459904454377535,0,2
kubernetes,low,2022-03,0,0,781.0,0.2906530089628681,0.5181444246385687,5.89292113112003,6.661854740545311,0,3
kubernetes,low,2022-04,0,0,662.0,0.2598187311178248,0.47152822980675646,5.6783066974454695,6.4967749901858625,0,4
kubernetes,low,2022-05,0,0,718.0,0.24094707520891365,0.5083183689313125,5.557224170704317,6.577861357721047,0,5
kubernetes,low,2022-06,0,0,738.0,0.25609756097560976,0.4706613057734455,5.383555486270986,6.6052979209482015,0,6
kubernetes,low,2022-07,0,0,761.0,0.2680683311432326,0.5213797860555646,5.265623501261006,6.635946555686647,0,7
kubernetes,low,2022-08,0,0,819.0,0.2673992673992674,0.4605906256499416,5.130627205385721,6.709304340258298,0,8
kubernetes,low,2022-09,0,0,710.0,0.2211267605633803,0.47196254851923686,4.935014951698492,6.566672429803241,0,9
kubernetes,low,2022-10,0,0,684.0,0.27923976608187134,0.480000793381923,4.7165548485995465,6.529418838262226,0,10
kubernetes,low,2022-11,0,0,673.0,0.2065378900445765,0.4051603204134731,4.405723933128044,6.513230110912307,0,11
kubernetes,low,2022-12,0,1,666.0,0.22972972972972974,0.47659535937097625,4.436316472592023,6.502790045915623,0,12
kubernetes,low,2023-01,0,1,620.0,0.25483870967741934,0.4924019503192908,4.094312527388093,6.431331081933479,0,13
kubernetes,low,2023-02,0,1,707.0,0.1966053748231966,0.41284684325690063,3.6528817950827714,6.56244409369372,0,14
kubernetes,low,2023-03,0,1,114.0,0.043859649122807015,0.2260020062839856,2.950502682507993,4.74493212836325,0,15
linux,low,2022-01,0,0,675.0,0.37333333333333335,0.5935442173519592,5.442304515912437,6.516193076042964,0,1
linux,low,2022-02,0,0,604.0,0.326158940397351,0.5592346740449389,5.435728249884103,6.405228458030842,0,2
linux,low,2022-03,0,0,872.0,0.29243119266055045,0.47003260945128067,5.146821950834447,6.771935555839602,0,3
linux,low,2022-04,0,0,812.0,0.229064039408867,0.41417491794401184,4.952712652931348,6.70073110954781,0,4
linux,low,2022-05,0,0,842.0,0.24346793349168647,0.41674987140414754,4.983700793650655,6.736966958001855,0,5
linux,low,2022-06,0,0,763.0,0.2254259501965924,0.43988845553565586,4.729814472246048,6.638567789166521,0,6
linux,low,2022-07,0,0,787.0,0.22998729351969505,0.4152329026677158,4.614268898117721,6.669498089857879,0,7
linux,low,2022-08,0,0,768.0,0.24869791666666666,0.41724705439085263,4.597804620502782,6.645090969505644,0,8
linux,low,2022-09,0,0,751.0,0.2809587217043941,0.45727217604917775,4.463651049129204,6.62273632394984,0,9
linux,low,2022-10,0,0,826.0,0.22760290556900725,0.42775812857299267,4.2336809172160965,6.717804695023691,0,10
linux,low,2022-11,0,0,805.0,0.2186335403726708,0.3625409324504759,3.9925195547146077,6.692083742506628,0,11
linux,low,2022-12,0,1,659.0,0.24430955993930198,0.39856294713355034,4.024909990835647,6.492239835020471,0,12
linux,low,2023-01,0,1,719.0,0.17941585535465926,0.38114369002648035,3.747159860972155,6.579251212010101,0,13
linux,low,2023-02,0,1,764.0,0.1544502617801047,0.30147284108585515,3.392589419454473,6.639875833826536,0,14
linux,low,2023-03,0,1,133.0,0.12030075187969924,0.2515377047898581,2.940494801256969,4.897839799950911,0,15
memory-management,low,2022-01,0,0,51.0,0.43137254901960786,0.6865066009479649,4.962969286265795,3.9512437185814275,0,1
memory-management,low,2022-02,0,0,50.0,0.34,0.5702620182399365,5.013173417646293,3.9318256327243257,0,2
memory-management,low,2022-03,0,0,70.0,0.34285714285714286,0.4994084590546773,4.728191894496324,4.2626798770413155,0,3
memory-management,low,2022-04,0,0,42.0,0.2619047619047619,0.3590318794172238,4.453675657880812,3.7612001156935624,0,4
memory-management,low,2022-05,0,0,56.0,0.32142857142857145,0.577783972292554,4.612554122585002,4.04305126783455,0,5
memory-management,low,2022-06,0,0,69.0,0.3188405797101449,0.4429585939007965,4.405540640262376,4.248495242049359,0,6
memory-management,low,2022-07,0,0,61.0,0.36065573770491804,0.579738643310419,4.493465907272429,4.127134385045092,0,7
memory-management,low,2022-08,0,0,69.0,0.36231884057971014,0.5165118375998375,4.440646470504778,4.248495242049359,0,8
memory-management,low,2022-09,0,0,51.0,0.35294117647058826,0.48261765542288687,4.3770000377143,3.9512437185814275,0,9
memory-management,low,2022-10,0,0,61.0,0.36065573770491804,0.5379259599611508,4.282780849991081,4.127134385045092,0,10
memory-management,low,2022-11,0,0,63.0,0.3333333333333333,0.3952568650637938,3.9384354479799932,4.1588830833596715,0,11
memory-management,low,2022-12,0,1,52.0,0.34615384615384615,0.5256533297628463,3.904212458264773,3.970291913552122,0,12
memory-management,low,2023-01,0,1,62.0,0.3387096774193548,0.5963466960382204,4.023148420852718,4.143134726391533,0,13
memory-management,low,2023-02,0,1,53.0,0.33962264150943394,0.41974295872520034,3.701099575011366,3.9889840465642745,0,14
memory-management,low,2023-03,0,1,8.0,0.25,0.36129646973702056,3.362299999826256,2.1972245773362196,0,15
multithreading,low,2022-01,0,0,337.0,0.4094955489614243,0.628000742634575,5.193891816102208,5.823045895483019,0,1
multithreading,low,2022-02,0,0,241.0,0.38589211618257263,0.6148991687543137,5.0986408033012465,5.488937726156687,0,2
multithreading,low,2022-03,0,0,367.0,0.35149863760217986,0.4975788114884581,4.920445456226182,5.908082938168931,0,3
multithreading,low,2022-04,0,0,334.0,0.3263473053892216,0.5177000528107014,4.815249861388003,5.814130531825066,0,4
multithreading,low,2022-05,0,0,380.0,0.35,0.5196960422916349,4.736990719492003,5.942799375126701,0,5
multithreading,low,2022-06,0,0,341.0,0.33724340175953077,0.5168075396815129,4.60626882659139,5.834810737062605,0,6
multithreading,low,2022-07,0,0,345.0,0.3681159420289855,0.5225289016785484,4.557475003861534,5.846438775057725,0,7
multithreading,low,2022-08,0,0,303.0,0.297029702970297,0.4618025677148154,4.425702754605743,5.717027701406222,0,8
multithreading,low,2022-09,0,0,285.0,0.36140350877192984,0.5493829223544783,4.353449446068355,5.655991810819852,0,9
multithreading,low,2022-10,0,0,283.0,0.3710247349823322,0.5210125971783408,4.253304484268589,5.648974238161206,0,10
multithreading,low,2022-11,0,0,318.0,0.29559748427672955,0.49294837402893105,3.9902869497089717,5.765191102784844,0,11
multithreading,low,2022-12,0,1,281.0,0.3238434163701068,0.5029395850963962,3.9582817918332283,5.641907070938114,0,12
multithreading,low,2023-01,0,1,290.0,0.3689655172413793,0.5114950218724074,3.996912796638156,5.673323267171493,0,13
multithreading,low,2023-02,0,1,272.0,0.26838235294117646,0.4953925448532251,3.7413627800106615,5.60947179518496,0,14
multithreading,low,2023-03,0,1,44.0,0.18181818181818182,0.4714158958104395,3.2970033704870656,3.8066624897703196,0,15
numpy,high,2022-01,1,0,79.0,0.4050632911392405,0.5989551689651902,4.960903086576651,4.382026634673881,0,1
numpy,high,2022-02,1,0,74.0,0.44594594594594594,0.6761882576939298,5.0268287228382,4.31748811353631,0,2
numpy,high,2022-03,1,0,110.0,0.3090909090909091,0.46535144871961753,4.713786246923334,4.709530201312334,0,3
numpy,high,2022-04,1,0,78.0,0.3076923076923077,0.4911095512944969,4.6877012263326545,4.3694478524670215,0,4
numpy,high,2022-05,1,0,84.0,0.30952380952380953,0.49246209280550374,4.5487412541288625,4.442651256490317,0,5
numpy,high,2022-06,1,0,89.0,0.3595505617977528,0.5407684108367007,4.6126335984662035,4.499809670330265,0,6
numpy,high,2022-07,1,0,87.0,0.367816091954023,0.5611670775290382,4.4049444744270385,4.477336814478207,0,7
numpy,high,2022-08,1,0,73.0,0.3287671232876712,0.5659547917057985,4.366943783596252,4.30406509320417,0,8
numpy,high,2022-09,1,0,83.0,0.25301204819277107,0.38841107726176666,3.831497866032152,4.430816798843313,0,9
numpy,high,2022-10,1,0,76.0,0.34210526315789475,0.5109183308517802,3.8755228785478026,4.343805421853684,0,10
numpy,high,2022-11,1,0,106.0,0.33962264150943394,0.4245514220307305,3.609381841355589,4.672828834461906,0,11
numpy,high,2022-12,1,1,88.0,0.3409090909090909,0.4937074697425244,3.823447566856361,4.48863636973214,1,12
numpy,high,2023-01,1,1,98.0,0.32653061224489793,0.5276725255400252,3.6369381191196153,4.59511985013459,1,13
numpy,high,2023-02,1,1,96.0,0.2916666666666667,0.4381246143356485,3.320713730164485,4.574710978503383,1,14
numpy,high,2023-03,1,1,21.0,0.2857142857142857,0.3823849568698839,2.7239725544929843,3.091042453358316,1,15
pandas,high,2022-01,1,0,404.0,0.5594059405940595,0.6983050684332469,4.7642034346264115,6.003887067106539,0,1
pandas,high,2022-02,1,0,412.0,0.5606796116504854,0.711911740812328,4.702216626316493,6.023447592961033,0,2
pandas,high,2022-03,1,0,498.0,0.5,0.6287414763229248,4.680960429440339,6.212606095751519,0,3
pandas,high,2022-04,1,0,475.0,0.45473684210526316,0.5912562869927753,4.375338507202741,6.16541785423142,0,4
pandas,high,2022-05,1,0,492.0,0.40447154471544716,0.617479291357606,4.2595388179957085,6.20050917404269,0,5
pandas,high,2022-06,1,0,440.0,0.42954545454545456,0.6004825738670667,4.0911043704293455,6.089044875446846,0,6
pandas,high,2022-07,1,0,443.0,0.42663656884875845,0.6043825697789319,4.029518911580701,6.095824562432225,0,7
pandas,high,2022-08,1,0,495.0,0.4484848484848485,0.620427525592868,3.9768007552812983,6.206575926724928,0,8
pandas,high,2022-09,1,0,423.0,0.4326241134751773,0.6303640535148428,3.7487373931237085,6.049733455231958,0,9
pandas,high,2022-10,1,0,450.0,0.44,0.6091915794304295,3.7050992137063528,6.111467339502679,0,10
pandas,high,2022-11,1,0,573.0,0.3542757417102967,0.5269500608101165,3.44033636691107,6.352629396319567,0,11
pandas,high,2022-12,1,1,469.0,0.3752665245202559,0.5599160715614407,3.548712417124783,6.152732694704104,1,12
pandas,high,2023-01,1,1,433.0,0.4064665127020785,0.592999784200379,3.472397177918874,6.073044534100405,1,13
pandas,high,2023-02,1,1,401.0,0.3640897755610973,0.562765817745252,3.335222521676794,5.996452088619021,1,14
pandas,high,2023-03,1,1,69.0,0.2608695652173913,0.5066462628090929,2.866097902616839,4.248495242049359,1,15
python,high,2022-01,1,0,15152.0,0.42614836325237593,0.6813147626114939,5.270495264253559,9.625953811136162,0,1
python,high,2022-02,1,0,14578.0,0.3994375085745644,0.6611975834239866,5.208866397129583,9.587337416104821,0,2
python,high,2022-03,1,0,18046.0,0.3383575307547379,0.5562743930096484,5.05848175518659,9.800734744961298,0,3
python,high,2022-04,1,0,17982.0,0.32999666332999666,0.5536020540387087,4.916308276630464,9.797182146165197,0,4
python,high,2022-05,1,0,17280.0,0.32332175925925927,0.5370386530310843,4.784410859102536,9.757362911053992,0,5
python,high,2022-06,1,0,16706.0,0.3195259188315575,0.536398690673424,4.659485952199749,9.723583072257778,0,6
python,high,2022-07,1,0,16921.0,0.33053602032976775,0.5465124808887633,4.57562424347605,9.736369829484445,0,7
python,high,2022-08,1,0,16455.0,0.3379519902765117,0.5564224538677814,4.474974862082467,9.708445431332793,0,8
python,high,2022-09,1,0,15238.0,0.33252395327470796,0.5556538340150035,4.29748508826895,9.63161321028986,0,9
python,high,2022-10,1,0,16914.0,0.32677072247842026,0.5548393982691547,4.17334319695706,9.735956081214809,0,10
python,high,2022-11,1,0,17709.0,0.29623355356033654,0.520717910585438,3.946646967132821,9.781884730776879,0,11
python,high,2022-12,1,1,15067.0,0.3010552863874693,0.5158069724576443,3.9772279264711985,9.620328568811932,1,12
python,high,2023-01,1,1,14089.0,0.2995244516999077,0.5130691663910911,3.7996333844177186,9.553220604892726,1,13
python,high,2023-02,1,1,14429.0,0.23854736988010258,0.4204326596834938,3.5101783289152686,9.577064651767916,1,14
python,high,2023-03,1,1,2336.0,0.15496575342465754,0.3663647333170184,3.078297300381497,7.756623334538858,1,15
regex,high,2022-01,1,0,419.0,0.7064439140811456,0.8959219593439577,4.7930584062666135,6.040254711277414,0,1
regex,high,2022-02,1,0,453.0,0.6269315673289183,0.815976951871276,4.818343391633458,6.118097198041348,0,2
regex,high,2022-03,1,0,451.0,0.5365853658536586,0.7611175712048426,4.664354028709632,6.113682179832232,0,3
regex,high,2022-04,1,0,408.0,0.5931372549019608,0.7815388634236442,4.603722918207614,6.013715156042802,0,4
regex,high,2022-05,1,0,425.0,0.6258823529411764,0.8048951588204842,4.489815681591575,6.054439346269371,0,5
regex,high,2022-06,1,0,458.0,0.5851528384279476,0.7985448580286766,4.307922764970777,6.129050210060545,0,6
regex,high,2022-07,1,0,493.0,0.5801217038539553,0.7587939589477981,4.319406273888195,6.202535517187923,0,7
regex,high,2022-08,1,0,464.0,0.6120689655172413,0.8208421783617578,4.251255467960062,6.142037405587356,0,8
regex,high,2022-09,1,0,562.0,0.5800711743772242,0.7866685819765,4.092574195349794,6.333279628139691,0,9
regex,high,2022-10,1,0,572.0,0.5926573426573427,0.7949456061776876,4.044177616419756,6.35088571671474,0,10
regex,high,2022-11,1,0,525.0,0.5295238095238095,0.7267646394614231,3.81316899037032,6.26530121273771,0,11
regex,high,2022-12,1,1,379.0,0.5408970976253298,0.7509900473202424,3.8718869634421833,5.940171252720432,1,12
regex,high,2023-01,1,1,416.0,0.6081730769230769,0.7782736467516022,3.828820739535786,6.0330862217988015,1,13
regex,high,2023-02,1,1,488.0,0.3975409836065574,0.6521206835767821,3.612835535827515,6.192362489474872,1,14
regex,high,2023-03,1,1,72.0,0.2777777777777778,0.5925674320698238,3.425216652822102,4.290459441148391,1,15
sql,high,2022-01,1,0,2890.0,0.473356401384083,0.7674440494274095,4.826589598109823,7.969357742016346,0,1
sql,high,2022-02,1,0,2996.0,0.47296395193591456,0.7556197218441336,4.75197154996674,8.005367067316664,0,2
sql,high,2022-03,1,0,3432.0,0.4530885780885781,0.7061053544545063,4.723303957557595,8.141189793457691,0,3
sql,high,2022-04,1,0,3242.0,0.4302899444787168,0.6871146083097645,4.549872100043414,8.084254106307318,0,4
sql,high,2022-05,1,0,3368.0,0.41241092636579574,0.6881564118379667,4.461529426607196,8.122371243406553,0,5
sql,high,2022-06,1,0,3146.0,0.4189446916719644,0.6614376049919025,4.339195721070922,8.054204897064407,0,6
sql,high,2022-07,1,0,2992.0,0.4067513368983957,0.6621866447441981,4.261423790784592,8.0040315078527,0,7
sql,high,2022-08,1,0,3119.0,0.41744148765630007,0.6653439451827848,4.218839618738131,8.045588280803528,0,8
sql,high,2022-09,1,0,3031.0,0.4147146156384032,0.6623139564734688,4.050204009276059,8.016977746762262,0,9
sql,high,2022-10,1,0,3099.0,0.41723136495643753,0.6497079893340074,3.980319178763182,8.039157390473237,0,10
sql,high,2022-11,1,0,3150.0,0.41174603174603175,0.665905549541614,3.809867533127121,8.055475141757274,0,11
sql,high,2022-12,1,1,2575.0,0.40194174757281553,0.6638308527367726,3.8607347654095805,7.853993087224244,1,12
sql,high,2023-01,1,1,2557.0,0.4086820492764959,0.6799389268734227,3.7590783437972624,7.846980982138788,1,13
sql,high,2023-02,1,1,2463.0,0.35282176207876575,0.6239735521571557,3.6339732307374653,7.80954132465341,1,14
sql,high,2023-03,1,1,401.0,0.22443890274314215,0.582045388855469,3.422681273501184,5.996452088619021,1,15
