tag,month_id,n_questions_weighted,high_tag,exposure_index,accepted_archive_rate,accepted_7d_denom,accepted_7d_rate,accepted_30d_denom,accepted_30d_rate,first_answer_1d_denom,first_answer_1d_rate,first_answer_7d_denom,first_answer_7d_rate,group,post_chatgpt,high_post,exposure_post
android,2023-09,1789.3333333333335,0.0,-0.5824723369899437,0.27524217585692995,1789.3333333333335,0.13552533532041727,1789.3333333333335,0.17045454545454544,1789.3333333333335,0.47308122205663183,1789.3333333333335,0.575074515648286,low,1,0.0,-0.5824723369899437
android,2023-10,1837.0,0.0,-0.5824723369899437,0.3060243150063509,1837.0,0.15496280166938847,1837.0,0.19660678642714569,1837.0,0.5033569225185991,1837.0,0.5890945381963345,low,1,0.0,-0.5824723369899437
android,2023-11,1690.3333333333335,0.0,-0.5824723369899437,0.2644448826661408,1690.3333333333335,0.1313350423979491,1690.3333333333335,0.16978899625320448,1690.3333333333335,0.4542496549004141,1690.3333333333335,0.5509761388286334,low,1,0.0,-0.5824723369899437
android,2023-12,1503.6666666666665,0.0,-0.5824723369899437,0.2590334737308801,1503.6666666666665,0.12303258700953226,1503.6666666666665,0.1616049656395478,1503.6666666666665,0.4487918421636002,1503.6666666666665,0.5555309244070051,low,1,0.0,-0.5824723369899437
android,2024-01,1597.6666666666667,0.0,-0.5824723369899437,0.2818693928645942,1597.6666666666667,0.1633632380554976,1597.6666666666667,0.1986229918631337,1597.6666666666667,0.47183392447319,1597.6666666666667,0.5835593573962027,low,1,0.0,-0.5824723369899437
android,2024-02,1510.0,0.0,-0.5824723369899437,0.2768211920529801,1510.0,0.13973509933774833,1510.0,0.19304635761589403,1510.0,0.4278145695364238,1510.0,0.5321192052980133,low,1,0.0,-0.5824723369899437
android,2024-03,1487.3333333333333,0.0,-0.5824723369899437,0.2675930076199014,1487.3333333333333,0.13346033168982518,1487.3333333333333,0.1660690273419991,1487.3333333333333,0.46313312415956975,1487.3333333333333,0.5633124159569699,low,1,0.0,-0.5824723369899437
android,2024-04,1313.8333333333335,0.0,-0.5824723369899437,0.26068755549917544,1313.8333333333335,0.13015349486236202,1313.8333333333335,0.16821007230749713,1313.8333333333335,0.45591779779271846,1313.8333333333335,0.54649245211214,low,1,0.0,-0.5824723369899437
android,2024-05,1445.0,0.0,-0.5824723369899437,0.2685121107266436,1445.0,0.13391003460207612,1445.0,0.16920415224913496,1445.0,0.46816608996539794,1445.0,0.5695501730103806,low,1,0.0,-0.5824723369899437
android,2024-06,1086.5,0.0,-0.5824723369899437,0.2751955821445007,1086.5,0.12701334560515418,1086.5,0.17119190059825126,1086.5,0.45881270133456054,1086.5,0.5844454670961804,low,1,0.0,-0.5824723369899437
android,2024-07,1043.6666666666665,0.0,-0.5824723369899437,0.27738741616097096,1043.6666666666665,0.14372404982433729,1043.6666666666665,0.18588310443947623,1043.6666666666665,0.42286809326093905,1043.6666666666665,0.5412008942829767,low,1,0.0,-0.5824723369899437
android,2024-08,1012.5,0.0,-0.5824723369899437,0.27555555555555555,1012.5,0.14222222222222222,1012.5,0.18962962962962962,1012.5,0.468641975308642,1012.5,0.5891358024691358,low,1,0.0,-0.5824723369899437
android,2024-09,963.3333333333334,0.0,-0.5824723369899437,0.2863321799307958,963.3333333333334,0.1612456747404844,963.3333333333334,0.20017301038062282,963.3333333333334,0.45674740484429066,963.3333333333334,0.5925605536332179,low,1,0.0,-0.5824723369899437
android,2024-10,872.1666666666666,0.0,-0.5824723369899437,0.29810815975539845,872.1666666666666,0.14790751003248614,872.1666666666666,0.19606344353143512,872.1666666666666,0.4762086757118288,872.1666666666666,0.6120772023695776,low,1,0.0,-0.5824723369899437
android,2024-11,713.3333333333334,0.0,-0.5824723369899437,0.3200934579439252,713.3333333333334,0.1883177570093458,713.3333333333334,0.23948598130841117,713.3333333333334,0.5177570093457944,713.3333333333334,0.647429906542056,low,1,0.0,-0.5824723369899437
android,2024-12,654.0,0.0,-0.5824723369899437,0.2599388379204893,654.0,0.13379204892966362,654.0,0.1704892966360856,654.0,0.4724770642201835,654.0,0.5764525993883792,low,1,0.0,-0.5824723369899437
android,2025-01,837.3333333333334,0.0,-0.5824723369899437,0.20720541401273884,837.3333333333334,0.1152468152866242,837.3333333333334,0.14450636942675157,837.3333333333334,0.36425159235668786,837.3333333333334,0.4615843949044586,low,1,0.0,-0.5824723369899437
android,2025-02,790.5,0.0,-0.5824723369899437,0.20809614168247945,790.5,0.10942441492726122,790.5,0.14927261227071473,790.5,0.30676786843769766,790.5,0.3991144845034788,low,1,0.0,-0.5824723369899437
android,2025-03,719.5,0.0,-0.5824723369899437,0.17512161223071576,719.5,0.08200138985406533,719.5,0.12856150104239056,719.5,0.2974287699791522,719.5,0.3842946490618485,low,1,0.0,-0.5824723369899437
android,2025-04,566.8333333333334,0.0,-0.5824723369899437,0.15613054983828284,566.8333333333334,0.09173772419876507,566.8333333333334,0.11820052925610114,566.8333333333334,0.29550132314025285,566.8333333333334,0.3907674213466627,low,1,0.0,-0.5824723369899437
android,2025-05,440.33333333333337,0.0,-0.5824723369899437,0.208554125662377,440.33333333333337,0.11468584405753217,440.33333333333337,0.1408024224072672,440.33333333333337,0.3209689629068887,440.33333333333337,0.410673732021196,low,1,0.0,-0.5824723369899437
android,2025-06,409.5,0.0,-0.5824723369899437,0.19413919413919414,409.5,0.09645909645909646,409.5,0.13064713064713065,409.5,0.3553113553113553,409.5,0.4627594627594628,low,1,0.0,-0.5824723369899437
android,2025-07,382.5,0.0,-0.5824723369899437,0.2326797385620915,382.5,0.12679738562091503,382.5,0.1803921568627451,382.5,0.3764705882352941,382.5,0.47581699346405226,low,1,0.0,-0.5824723369899437
android,2025-08,288.0,0.0,-0.5824723369899437,0.2552083333333333,288.0,0.1440972222222222,288.0,0.18055555555555555,288.0,0.3420138888888889,288.0,0.4774305555555556,low,1,0.0,-0.5824723369899437
android,2025-09,320.5,0.0,-0.5824723369899437,0.19500780031201248,320.5,0.1060842433697348,320.5,0.14664586583463338,320.5,0.33073322932917315,320.5,0.41029641185647425,low,1,0.0,-0.5824723369899437
android,2025-10,244.0,0.0,-0.5824723369899437,0.22950819672131148,244.0,0.1290983606557377,244.0,0.18442622950819673,244.0,0.305327868852459,244.0,0.42213114754098363,low,1,0.0,-0.5824723369899437
android,2025-11,201.5,0.0,-0.5824723369899437,0.17369727047146402,201.5,0.09925558312655088,201.5,0.13399503722084366,201.5,0.32754342431761785,201.5,0.4292803970223325,low,1,0.0,-0.5824723369899437
android,2025-12,184.83333333333334,0.0,-0.5824723369899437,0.1812443642921551,154.33333333333331,0.1166306695464363,8.0,2.75,178.83333333333334,0.3243243243243243,154.33333333333331,0.5529157667386609,low,1,0.0,-0.5824723369899437
apache-spark,2020-01,642.6666666666667,0.0,0.6785814699695615,0.4141597510373443,642.6666666666667,0.20072614107883816,642.6666666666667,0.2528526970954357,642.6666666666667,0.6532676348547718,642.6666666666667,0.7614107883817427,low,0,0.0,0.0
apache-spark,2020-02,622.8333333333334,0.0,0.6785814699695615,0.4310944607974311,622.8333333333334,0.1996253679421996,622.8333333333334,0.24779234680224774,622.8333333333334,0.6475782713406475,622.8333333333334,0.7412362857907411,low,0,0.0,0.0
apache-spark,2020-03,661.6666666666667,0.0,0.6785814699695615,0.4337531486146095,661.6666666666667,0.18513853904282113,661.6666666666667,0.22518891687657427,661.6666666666667,0.6501259445843828,661.6666666666667,0.7476070528967252,low,0,0.0,0.0
apache-spark,2020-04,814.4166666666667,0.0,0.6785814699695615,0.43487158497902373,814.4166666666667,0.1974828609434155,814.4166666666667,0.2508953238514274,814.4166666666667,0.6816739997953545,814.4166666666667,0.7708994167604624,low,0,0.0,0.0
apache-spark,2020-05,864.8333333333333,0.0,0.6785814699695615,0.433609558681827,864.8333333333333,0.20813258816727695,864.8333333333333,0.2491809597224899,864.8333333333333,0.6881865484679129,864.8333333333333,0.767777991905955,low,0,0.0,0.0
apache-spark,2020-06,887.3333333333333,0.0,0.6785814699695615,0.4297520661157025,887.3333333333333,0.17806160781367394,887.3333333333333,0.2165664913598798,887.3333333333333,0.6666040570999249,887.3333333333333,0.7438016528925621,low,0,0.0,0.0
apache-spark,2020-07,874.0833333333333,0.0,0.6785814699695615,0.44198684335971017,874.0833333333333,0.19773095623987036,874.0833333333333,0.23796358089427022,874.0833333333333,0.6681285155877587,874.0833333333333,0.7464963294880351,low,0,0.0,0.0
apache-spark,2020-08,696.5,0.0,0.6785814699695615,0.4252213448193347,696.5,0.19956927494615936,696.5,0.25388849006939457,696.5,0.6334051208423067,696.5,0.723139507059105,low,0,0.0,0.0
apache-spark,2020-09,615.8333333333333,0.0,0.6785814699695615,0.37225981055480384,615.8333333333333,0.17686062246278755,615.8333333333333,0.22070365358592695,615.8333333333333,0.5840324763193506,615.8333333333333,0.682002706359946,low,0,0.0,0.0
apache-spark,2020-10,624.3333333333333,0.0,0.6785814699695615,0.41057127602776305,624.3333333333333,0.2004805125467165,624.3333333333333,0.2501334757074213,624.3333333333333,0.5888948211425522,624.3333333333333,0.7143619861185265,low,0,0.0,0.0
apache-spark,2020-11,536.8333333333333,0.0,0.6785814699695615,0.4433405774604161,536.8333333333333,0.21359826140950017,536.8333333333333,0.26296181310152134,536.8333333333333,0.6140950015523131,536.8333333333333,0.725861533685191,low,0,0.0,0.0
apache-spark,2020-12,596.5,0.0,0.6785814699695615,0.5163453478625314,596.5,0.17546800782341435,596.5,0.2257613858619726,596.5,0.6862252025705504,596.5,0.7683710533668622,low,0,0.0,0.0
apache-spark,2021-01,580.1666666666666,0.0,0.6785814699695615,0.5504165469692618,580.1666666666666,0.17810973858086757,580.1666666666666,0.2186153404194197,580.1666666666666,0.7069807526572823,580.1666666666666,0.7681700660729676,low,0,0.0,0.0
apache-spark,2021-02,639.25,0.0,0.6785814699695615,0.5314822057098162,639.25,0.20779559379481163,639.25,0.252900534480511,639.25,0.6806153043931691,639.25,0.7609177421457437,low,0,0.0,0.0
apache-spark,2021-03,637.3333333333334,0.0,0.6785814699695615,0.4900627615062761,637.3333333333334,0.1770397489539749,637.3333333333334,0.21391213389121339,637.3333333333334,0.6597803347280334,637.3333333333334,0.7348326359832636,low,0,0.0,0.0
apache-spark,2021-04,554.4166666666667,0.0,0.6785814699695615,0.4413046745828948,554.4166666666667,0.17826544416052909,554.4166666666667,0.22335788366150608,554.4166666666667,0.6159627235833458,554.4166666666667,0.7034420562152411,low,0,0.0,0.0
apache-spark,2021-05,507.0,0.0,0.6785814699695615,0.41551610782380005,507.0,0.1883629191321499,507.0,0.2255095332018409,507.0,0.5854700854700854,507.0,0.6801446416831032,low,0,0.0,0.0
apache-spark,2021-06,472.08333333333337,0.0,0.6785814699695615,0.3999999999999999,472.08333333333337,0.19664607237422768,472.08333333333337,0.22700794351279785,472.08333333333337,0.5624007060900265,472.08333333333337,0.6633715798764342,low,0,0.0,0.0
apache-spark,2021-07,515.9166666666667,0.0,0.6785814699695615,0.405104183492166,515.9166666666667,0.20449038927475363,515.9166666666667,0.2529478274915199,515.9166666666667,0.5961880148602811,515.9166666666667,0.7027943789371668,low,0,0.0,0.0
apache-spark,2021-08,496.16666666666663,0.0,0.6785814699695615,0.42526032919046025,496.16666666666663,0.17534430634867318,496.16666666666663,0.22539469264360096,496.16666666666663,0.6439368491770239,496.16666666666663,0.7252267383271751,low,0,0.0,0.0
apache-spark,2021-09,523.5833333333334,0.0,0.6785814699695615,0.4037879993633614,523.5833333333334,0.18112366703803914,523.5833333333334,0.21454719083240487,523.5833333333334,0.6017825879356995,523.5833333333334,0.691866942543371,low,0,0.0,0.0
apache-spark,2021-10,484.75,0.0,0.6785814699695615,0.4046759498023036,484.75,0.19666494756747466,484.75,0.2509884820354134,484.75,0.5882757435104005,484.75,0.6780127213340209,low,0,0.0,0.0
apache-spark,2021-11,514.4166666666667,0.0,0.6785814699695615,0.46589988660294823,514.4166666666667,0.22161023813380848,514.4166666666667,0.284788595496517,514.4166666666667,0.6272476915600192,514.4166666666667,0.717803337113235,low,0,0.0,0.0
apache-spark,2021-12,454.0,0.0,0.6785814699695615,0.4063876651982379,454.0,0.17180616740088106,454.0,0.21145374449339208,454.0,0.5991189427312775,454.0,0.6890602055800295,low,0,0.0,0.0
apache-spark,2022-01,504.3333333333333,0.0,0.6785814699695615,0.41804362194315925,504.3333333333333,0.1923331130204891,504.3333333333333,0.22868473231989425,504.3333333333333,0.565102445472571,504.3333333333333,0.6771315267680106,low,0,0.0,0.0
apache-spark,2022-02,505.08333333333326,0.0,0.6785814699695615,0.407688500247484,505.08333333333326,0.20673156244844088,505.08333333333326,0.267117637353572,505.08333333333326,0.5848869823461477,505.08333333333326,0.6756310839795414,low,0,0.0,0.0
apache-spark,2022-03,474.91666666666663,0.0,0.6785814699695615,0.3214599052465345,474.91666666666663,0.14142832075802772,474.91666666666663,0.18775223723460255,474.91666666666663,0.46780136866116867,474.91666666666663,0.5643095279873662,low,0,0.0,0.0
apache-spark,2022-04,424.1666666666667,0.0,0.6785814699695615,0.3510805500982318,424.1666666666667,0.1931237721021611,424.1666666666667,0.24381139489194498,424.1666666666667,0.5278978388998035,424.1666666666667,0.6457760314341846,low,0,0.0,0.0
apache-spark,2022-05,461.5,0.0,0.6785814699695615,0.3763091368725172,461.5,0.20801733477789816,461.5,0.25315998555435176,461.5,0.5536294691224268,461.5,0.676056338028169,low,0,0.0,0.0
apache-spark,2022-06,465.83333333333337,0.0,0.6785814699695615,0.4096601073345259,465.83333333333337,0.17245080500894455,465.83333333333337,0.23005366726296958,465.83333333333337,0.6096601073345259,465.83333333333337,0.7098389982110912,low,0,0.0,0.0
apache-spark,2022-07,443.25,0.0,0.6785814699695615,0.41925173904869334,443.25,0.1947734536567024,443.25,0.25305508554239514,443.25,0.6271855611957134,443.25,0.7253243090806543,low,0,0.0,0.0
apache-spark,2022-08,424.75,0.0,0.6785814699695615,0.3963115558171473,424.75,0.19266235040219737,424.75,0.24995095154012162,424.75,0.595840690602315,424.75,0.7155189327055131,low,0,0.0,0.0
apache-spark,2022-09,394.5,0.0,0.6785814699695615,0.36966624419095895,394.5,0.18377693282636248,394.5,0.2420785804816223,394.5,0.552175749894381,394.5,0.6535699197296155,low,0,0.0,0.0
apache-spark,2022-10,465.91666666666663,0.0,0.6785814699695615,0.450366660704704,465.91666666666663,0.2425326417456627,465.91666666666663,0.29833661241280635,465.91666666666663,0.5841531032015741,465.91666666666663,0.7254516186728671,low,0,0.0,0.0
apache-spark,2022-11,419.0,0.0,0.6785814699695615,0.3623707239459029,419.0,0.1797931583134447,419.0,0.22155926809864757,419.0,0.5294351630867143,419.0,0.6356404136833731,low,0,0.0,0.0
apache-spark,2022-12,403.0,0.0,0.6785814699695615,0.3118279569892473,403.0,0.16211745244003312,403.0,0.20430107526881722,403.0,0.5690653432588917,403.0,0.6906534325889165,low,1,0.0,0.6785814699695615
apache-spark,2023-01,373.0,0.0,0.6785814699695615,0.3882931188561215,373.0,0.17873100983020557,373.0,0.21849865951742628,373.0,0.6014298480786416,373.0,0.7046470062555853,low,1,0.0,0.6785814699695615
apache-spark,2023-02,370.8333333333333,0.0,0.6785814699695615,0.33078651685393257,370.8333333333333,0.15775280898876406,370.8333333333333,0.19685393258426967,370.8333333333333,0.569438202247191,370.8333333333333,0.6435955056179775,low,1,0.0,0.6785814699695615
apache-spark,2023-03,346.8333333333333,0.0,0.6785814699695615,0.37097549255165785,346.8333333333333,0.20518981259010088,346.8333333333333,0.24795771263815475,346.8333333333333,0.5752042287361846,346.8333333333333,0.6838058625660739,low,1,0.0,0.6785814699695615
apache-spark,2023-04,270.0,0.0,0.6785814699695615,0.33827160493827163,270.0,0.16419753086419753,270.0,0.1783950617283951,270.0,0.5672839506172839,270.0,0.6679012345679013,low,1,0.0,0.6785814699695615
apache-spark,2023-05,292.25,0.0,0.6785814699695615,0.3393213572854291,292.25,0.15226689478186484,292.25,0.19674935842600513,292.25,0.5072711719418306,292.25,0.6458511548331908,low,1,0.0,0.6785814699695615
apache-spark,2023-06,266.5,0.0,0.6785814699695615,0.3796122576610381,266.5,0.23076923076923078,266.5,0.28142589118198874,266.5,0.525328330206379,266.5,0.6941838649155723,low,1,0.0,0.6785814699695615
apache-spark,2023-07,240.5,0.0,0.6785814699695615,0.33471933471933474,240.5,0.1891891891891892,240.5,0.2286902286902287,240.5,0.5308385308385308,240.5,0.6784476784476785,low,1,0.0,0.6785814699695615
apache-spark,2023-08,243.83333333333331,0.0,0.6785814699695615,0.37320574162679426,243.83333333333331,0.23103212576896787,243.83333333333331,0.24948735475051265,243.83333333333331,0.6021872863978127,243.83333333333331,0.7122351332877649,low,1,0.0,0.6785814699695615
apache-spark,2023-09,206.91666666666666,0.0,0.6785814699695615,0.3294401933145389,206.91666666666666,0.2037857430527588,206.91666666666666,0.24969794603302461,206.91666666666666,0.47805074506645184,206.91666666666666,0.6560612162706404,low,1,0.0,0.6785814699695615
apache-spark,2023-10,212.33333333333331,0.0,0.6785814699695615,0.39952904238618525,212.33333333333331,0.2166405023547881,212.33333333333331,0.2849293563579278,212.33333333333331,0.5886970172684459,212.33333333333331,0.7244897959183674,low,1,0.0,0.6785814699695615
