tag,group,month_id,high_tag,post_chatgpt,n_questions,exposure_index,accepted_archive_rate,first_answer_1d_rate,first_answer_1d_denom,first_answer_7d_rate,first_answer_7d_denom,accepted_7d_rate,accepted_7d_denom,accepted_30d_rate,accepted_30d_denom,high_post,exposure_post,time_index,rel_month
android,low,2022-06,0,0,4246.0,-0.5824723369899437,0.23622232689590203,0.3869524258125294,4246.0,0.4493641073951955,4246.0,0.20984455958549222,4246.0,0.22326895902025437,4246.0,0,-0.0,30,-6
android,low,2022-07,0,0,4197.0,-0.5824723369899438,0.23969502025256134,0.41434357874672384,4197.0,0.4770073862282583,4197.0,0.21324755777936621,4197.0,0.22968787228973075,4197.0,0,-0.0,31,-5
android,low,2022-08,0,0,4571.0,-0.5824723369899436,0.24239772478669874,0.40713191861737036,4571.0,0.46838766134325094,4571.0,0.2168015751476701,4571.0,0.23233428133887551,4571.0,0,-0.0,32,-4
android,low,2022-09,0,0,3951.0,-0.5824723369899437,0.2217160212604404,0.404707668944571,3951.0,0.4654517843583903,3951.0,0.19817767653758542,3951.0,0.21184510250569477,3951.0,0,-0.0,33,-3
android,low,2022-10,0,0,4037.0,-0.5824723369899438,0.2145157295021055,0.3819668070349269,4037.0,0.44711419370819916,4037.0,0.19098340351746346,4037.0,0.20931384691602675,4037.0,0,-0.0,34,-2
android,low,2022-11,0,0,3957.0,-0.5824723369899437,0.22087439979782664,0.3810967904978519,3957.0,0.4460449835734142,3957.0,0.19610816274955775,3957.0,0.21304018195602728,3957.0,0,-0.0,35,-1
android,low,2022-12,0,1,3631.0,-0.5824723369899438,0.21233819884329386,0.37510327733406773,3631.0,0.4381713026714404,3631.0,0.19416138804736988,3631.0,0.20765629303222252,3631.0,0,-0.5824723369899438,36,0
android,low,2023-01,0,1,3733.0,-0.5824723369899438,0.1995713903027056,0.3736940798285561,3733.0,0.4403964639699973,3733.0,0.18510581301901954,3733.0,0.1974283418162336,3733.0,0,-0.5824723369899438,37,1
android,low,2023-02,0,1,3698.0,-0.5824723369899437,0.14737696051919957,0.33126014061654946,3698.0,0.3845454545454545,3300.0,0.14515151515151514,3300.0,0.1760797342192691,301.0,0,-0.5824723369899437,38,2
android,low,2023-03,0,1,542.0,-0.5824723369899437,0.07011070110701106,0.3076923076923077,442.0,,0.0,,0.0,,0.0,0,-0.5824723369899437,39,3
apache-spark,low,2020-01,0,0,572.0,0.6785814699695615,0.40384615384615385,0.6381118881118881,572.0,0.7517482517482518,572.0,0.3706293706293706,572.0,0.38461538461538464,572.0,0,0.0,1,-35
apache-spark,low,2020-02,0,0,555.0,0.6785814699695616,0.4198198198198198,0.6486486486486487,555.0,0.7387387387387387,555.0,0.3855855855855856,555.0,0.409009009009009,555.0,0,0.0,2,-34
apache-spark,low,2020-03,0,0,590.0,0.6785814699695615,0.423728813559322,0.6474576271186441,590.0,0.747457627118644,590.0,0.38305084745762713,590.0,0.4,590.0,0,0.0,3,-33
apache-spark,low,2020-04,0,0,744.0,0.6785814699695615,0.4260752688172043,0.6827956989247311,744.0,0.7688172043010753,744.0,0.3951612903225806,744.0,0.41263440860215056,744.0,0,0.0,4,-32
apache-spark,low,2020-05,0,0,781.0,0.6785814699695614,0.42509603072983354,0.6798975672215108,781.0,0.7592829705505761,781.0,0.4046094750320102,781.0,0.41613316261203587,781.0,0,0.0,5,-31
apache-spark,low,2020-06,0,0,800.0,0.6785814699695615,0.425,0.665,800.0,0.74375,800.0,0.4,800.0,0.41625,800.0,0,0.0,6,-30
apache-spark,low,2020-07,0,0,778.0,0.6785814699695615,0.4318766066838046,0.6580976863753213,778.0,0.7365038560411311,778.0,0.40488431876606684,778.0,0.4190231362467866,778.0,0,0.0,7,-29
apache-spark,low,2020-08,0,0,629.0,0.6785814699695615,0.41017488076311603,0.6279809220985691,629.0,0.7170111287758346,629.0,0.38791732909379967,629.0,0.40222575516693165,629.0,0,0.0,8,-28
apache-spark,low,2020-09,0,0,549.0,0.6785814699695615,0.36065573770491804,0.5701275045537341,549.0,0.668488160291439,549.0,0.331511839708561,549.0,0.34790528233151186,549.0,0,0.0,9,-27
apache-spark,low,2020-10,0,0,557.0,0.6785814699695614,0.3985637342908438,0.5834829443447038,557.0,0.7145421903052065,557.0,0.36983842010771995,557.0,0.38420107719928187,557.0,0,0.0,10,-26
apache-spark,low,2020-11,0,0,466.0,0.6785814699695616,0.43776824034334766,0.6072961373390557,466.0,0.7253218884120172,466.0,0.40772532188841204,466.0,0.4334763948497854,466.0,0,0.0,11,-25
apache-spark,low,2020-12,0,0,509.0,0.6785814699695615,0.48919449901768175,0.6679764243614931,509.0,0.7544204322200393,509.0,0.4577603143418468,509.0,0.4793713163064833,509.0,0,0.0,12,-24
apache-spark,low,2021-01,0,0,484.0,0.6785814699695615,0.53099173553719,0.6880165289256198,484.0,0.756198347107438,484.0,0.5,484.0,0.5206611570247934,484.0,0,0.0,13,-23
apache-spark,low,2021-02,0,0,539.0,0.6785814699695615,0.49907235621521334,0.6512059369202227,539.0,0.7365491651205937,539.0,0.4712430426716141,539.0,0.4897959183673469,539.0,0,0.0,14,-22
apache-spark,low,2021-03,0,0,551.0,0.6785814699695615,0.46823956442831216,0.6333938294010889,551.0,0.7114337568058077,551.0,0.44101633393829404,551.0,0.4573502722323049,551.0,0,0.0,15,-21
apache-spark,low,2021-04,0,0,468.0,0.6785814699695615,0.405982905982906,0.6004273504273504,468.0,0.6923076923076923,468.0,0.3782051282051282,468.0,0.3952991452991453,468.0,0,0.0,16,-20
apache-spark,low,2021-05,0,0,433.0,0.6785814699695615,0.39260969976905313,0.5565819861431871,433.0,0.6581986143187067,433.0,0.3579676674364896,433.0,0.3787528868360277,433.0,0,0.0,17,-19
apache-spark,low,2021-06,0,0,409.0,0.6785814699695615,0.3740831295843521,0.5501222493887531,409.0,0.6528117359413202,409.0,0.3545232273838631,409.0,0.3691931540342298,409.0,0,0.0,18,-18
apache-spark,low,2021-07,0,0,449.0,0.6785814699695614,0.38084632516703787,0.579064587973274,449.0,0.688195991091314,449.0,0.34743875278396436,449.0,0.3674832962138085,449.0,0,0.0,19,-17
apache-spark,low,2021-08,0,0,413.0,0.6785814699695615,0.39951573849878935,0.6246973365617433,413.0,0.7070217917675545,413.0,0.3559322033898305,413.0,0.37772397094430993,413.0,0,0.0,20,-16
apache-spark,low,2021-09,0,0,444.0,0.6785814699695615,0.3738738738738739,0.5900900900900901,444.0,0.6824324324324325,444.0,0.3400900900900901,444.0,0.3581081081081081,444.0,0,0.0,21,-15
apache-spark,low,2021-10,0,0,426.0,0.6785814699695615,0.38967136150234744,0.5727699530516432,426.0,0.6690140845070423,426.0,0.352112676056338,426.0,0.3755868544600939,426.0,0,0.0,22,-14
apache-spark,low,2021-11,0,0,441.0,0.6785814699695615,0.4512471655328798,0.6099773242630385,441.0,0.7052154195011338,441.0,0.41496598639455784,441.0,0.4399092970521542,441.0,0,0.0,23,-13
apache-spark,low,2021-12,0,0,388.0,0.6785814699695615,0.3865979381443299,0.5747422680412371,388.0,0.6675257731958762,388.0,0.35051546391752575,388.0,0.36597938144329895,388.0,0,0.0,24,-12
apache-spark,low,2022-01,0,0,426.0,0.6785814699695615,0.38497652582159625,0.5328638497652582,426.0,0.6502347417840375,426.0,0.3474178403755869,426.0,0.36619718309859156,426.0,0,0.0,25,-11
apache-spark,low,2022-02,0,0,442.0,0.6785814699695615,0.3891402714932127,0.5701357466063348,442.0,0.667420814479638,442.0,0.34841628959276016,442.0,0.37104072398190047,442.0,0,0.0,26,-10
apache-spark,low,2022-03,0,0,541.0,0.6785814699695615,0.2365988909426987,0.35304990757855825,541.0,0.43068391866913125,541.0,0.21256931608133087,541.0,0.22365988909426987,541.0,0,0.0,27,-9
apache-spark,low,2022-04,0,0,486.0,0.6785814699695615,0.25925925925925924,0.3991769547325103,486.0,0.4897119341563786,486.0,0.24074074074074073,486.0,0.25102880658436216,486.0,0,0.0,28,-8
apache-spark,low,2022-05,0,0,542.0,0.6785814699695616,0.2693726937269373,0.4003690036900369,542.0,0.4870848708487085,542.0,0.25092250922509224,542.0,0.26014760147601473,542.0,0,0.0,29,-7
apache-spark,low,2022-06,0,0,519.0,0.6785814699695615,0.30057803468208094,0.4605009633911368,519.0,0.5414258188824663,519.0,0.279383429672447,519.0,0.2909441233140655,519.0,0,0.0,30,-6
apache-spark,low,2022-07,0,0,506.0,0.6785814699695615,0.2964426877470356,0.45652173913043476,506.0,0.5296442687747036,506.0,0.2826086956521739,506.0,0.2924901185770751,506.0,0,0.0,31,-5
apache-spark,low,2022-08,0,0,510.0,0.6785814699695616,0.27058823529411763,0.4196078431372549,510.0,0.5098039215686274,510.0,0.25098039215686274,510.0,0.2647058823529412,510.0,0,0.0,32,-4
apache-spark,low,2022-09,0,0,468.0,0.6785814699695615,0.2564102564102564,0.39316239316239315,468.0,0.4636752136752137,468.0,0.2329059829059829,468.0,0.25213675213675213,468.0,0,0.0,33,-3
apache-spark,low,2022-10,0,0,518.0,0.6785814699695615,0.333976833976834,0.444015444015444,518.0,0.5579150579150579,518.0,0.3088803088803089,518.0,0.3223938223938224,518.0,0,0.0,34,-2
apache-spark,low,2022-11,0,0,495.0,0.6785814699695615,0.24848484848484848,0.37777777777777777,495.0,0.45252525252525255,495.0,0.22424242424242424,495.0,0.24444444444444444,495.0,0,0.0,35,-1
apache-spark,low,2022-12,0,1,431.0,0.6785814699695615,0.23665893271461716,0.4617169373549884,431.0,0.5614849187935035,431.0,0.22273781902552203,431.0,0.23433874709976799,431.0,0,0.6785814699695615,36,0
apache-spark,low,2023-01,0,1,384.0,0.6785814699695615,0.2760416666666667,0.4921875,384.0,0.5677083333333334,384.0,0.2630208333333333,384.0,0.2734375,384.0,0,0.6785814699695615,37,1
apache-spark,low,2023-02,0,1,435.0,0.6785814699695615,0.2206896551724138,0.432183908045977,435.0,0.48872180451127817,399.0,0.21553884711779447,399.0,0.13636363636363635,44.0,0,0.6785814699695615,38,2
apache-spark,low,2023-03,0,1,59.0,0.6785814699695617,0.0847457627118644,0.4074074074074074,54.0,,0.0,,0.0,,0.0,0,0.6785814699695617,39,3
bash,high,2020-01,1,0,658.0,0.42673724258535967,0.4908814589665654,0.7583586626139818,658.0,0.8054711246200608,658.0,0.4817629179331307,658.0,0.4878419452887538,658.0,0,0.0,1,-35
bash,high,2020-02,1,0,722.0,0.4267372425853596,0.5277008310249307,0.8019390581717452,722.0,0.8365650969529086,722.0,0.5110803324099723,722.0,0.5207756232686981,722.0,0,0.0,2,-34
bash,high,2020-03,1,0,802.0,0.4267372425853597,0.5374064837905237,0.8079800498753117,802.0,0.8428927680798005,802.0,0.5236907730673317,802.0,0.5249376558603491,802.0,0,0.0,3,-33
bash,high,2020-04,1,0,911.0,0.42673724258535967,0.5005488474204172,0.747530186608123,911.0,0.7947310647639956,911.0,0.48518111964873767,911.0,0.4961580680570801,911.0,0,0.0,4,-32
bash,high,2020-05,1,0,825.0,0.42673724258535967,0.5527272727272727,0.7878787878787878,825.0,0.8303030303030303,825.0,0.5345454545454545,825.0,0.5442424242424242,825.0,0,0.0,5,-31
bash,high,2020-06,1,0,758.0,0.4267372425853596,0.5659630606860159,0.7810026385224275,758.0,0.820580474934037,758.0,0.5527704485488126,758.0,0.5567282321899736,758.0,0,0.0,6,-30
bash,high,2020-07,1,0,670.0,0.4267372425853596,0.5373134328358209,0.8059701492537313,670.0,0.8328358208955224,670.0,0.5238805970149254,670.0,0.5313432835820896,670.0,0,0.0,7,-29
bash,high,2020-08,1,0,616.0,0.42673724258535956,0.5227272727272727,0.7954545454545454,616.0,0.8474025974025974,616.0,0.5097402597402597,616.0,0.512987012987013,616.0,0,0.0,8,-28
bash,high,2020-09,1,0,616.0,0.42673724258535956,0.5405844155844156,0.8051948051948052,616.0,0.8538961038961039,616.0,0.5324675324675324,616.0,0.5357142857142857,616.0,0,0.0,9,-27
bash,high,2020-10,1,0,686.0,0.4267372425853596,0.5685131195335277,0.8075801749271136,686.0,0.8425655976676385,686.0,0.5495626822157434,686.0,0.5583090379008746,686.0,0,0.0,10,-26
bash,high,2020-11,1,0,649.0,0.42673724258535956,0.5285053929121726,0.8089368258859785,649.0,0.8351309707241911,649.0,0.522342064714946,649.0,0.5254237288135594,649.0,0,0.0,11,-25
bash,high,2020-12,1,0,542.0,0.4267372425853596,0.5498154981549815,0.7970479704797048,542.0,0.8339483394833949,542.0,0.5424354243542435,542.0,0.5461254612546126,542.0,0,0.0,12,-24
bash,high,2021-01,1,0,542.0,0.4267372425853596,0.5479704797047971,0.7730627306273062,542.0,0.8154981549815498,542.0,0.5350553505535055,542.0,0.540590405904059,542.0,0,0.0,13,-23
bash,high,2021-02,1,0,572.0,0.42673724258535956,0.534965034965035,0.7482517482517482,572.0,0.791958041958042,572.0,0.5244755244755245,572.0,0.5262237762237763,572.0,0,0.0,14,-22
bash,high,2021-03,1,0,673.0,0.4267372425853596,0.5349182763744428,0.7830609212481426,673.0,0.8216939078751857,673.0,0.5185735512630015,673.0,0.5274888558692422,673.0,0,0.0,15,-21
bash,high,2021-04,1,0,627.0,0.42673724258535956,0.4960127591706539,0.7719298245614035,627.0,0.8149920255183413,627.0,0.4864433811802233,627.0,0.48963317384370014,627.0,0,0.0,16,-20
bash,high,2021-05,1,0,566.0,0.42673724258535956,0.5353356890459364,0.7632508833922261,566.0,0.8003533568904594,566.0,0.5176678445229682,566.0,0.5335689045936396,566.0,0,0.0,17,-19
bash,high,2021-06,1,0,588.0,0.4267372425853595,0.5374149659863946,0.7806122448979592,588.0,0.8384353741496599,588.0,0.5306122448979592,588.0,0.5357142857142857,588.0,0,0.0,18,-18
bash,high,2021-07,1,0,517.0,0.4267372425853597,0.5183752417794971,0.7988394584139265,517.0,0.8452611218568665,517.0,0.5106382978723404,517.0,0.5145067698259188,517.0,0,0.0,19,-17
bash,high,2021-08,1,0,531.0,0.4267372425853596,0.5329566854990584,0.8097928436911488,531.0,0.839924670433145,531.0,0.5178907721280602,531.0,0.5291902071563088,531.0,0,0.0,20,-16
bash,high,2021-09,1,0,501.0,0.42673724258535967,0.5449101796407185,0.7924151696606786,501.0,0.8223552894211577,501.0,0.5329341317365269,501.0,0.5369261477045908,501.0,0,0.0,21,-15
bash,high,2021-10,1,0,587.0,0.42673724258535956,0.5672913117546848,0.7989778534923339,587.0,0.838160136286201,587.0,0.555366269165247,587.0,0.5604770017035775,587.0,0,0.0,22,-14
bash,high,2021-11,1,0,641.0,0.4267372425853596,0.514820592823713,0.7847113884555382,641.0,0.8237129485179407,641.0,0.5070202808112324,641.0,0.5117004680187207,641.0,0,0.0,23,-13
bash,high,2021-12,1,0,528.0,0.42673724258535967,0.5170454545454546,0.7840909090909091,528.0,0.821969696969697,528.0,0.5113636363636364,528.0,0.5151515151515151,528.0,0,0.0,24,-12
bash,high,2022-01,1,0,646.0,0.42673724258535956,0.5247678018575851,0.8003095975232198,646.0,0.8374613003095975,646.0,0.5154798761609907,646.0,0.521671826625387,646.0,0,0.0,25,-11
bash,high,2022-02,1,0,606.0,0.42673724258535956,0.49174917491749176,0.759075907590759,606.0,0.7986798679867987,606.0,0.48184818481848185,606.0,0.4884488448844885,606.0,0,0.0,26,-10
bash,high,2022-03,1,0,637.0,0.4267372425853596,0.4552590266875981,0.7158555729984302,637.0,0.7488226059654631,637.0,0.44427001569858715,637.0,0.45368916797488223,637.0,0,0.0,27,-9
bash,high,2022-04,1,0,651.0,0.4267372425853596,0.4731182795698925,0.7311827956989247,651.0,0.7726574500768049,651.0,0.4592933947772657,651.0,0.4700460829493088,651.0,0,0.0,28,-8
bash,high,2022-05,1,0,601.0,0.42673724258535956,0.480865224625624,0.7204658901830283,601.0,0.7603993344425957,601.0,0.47254575707154745,601.0,0.47587354409317806,601.0,0,0.0,29,-7
bash,high,2022-06,1,0,603.0,0.42673724258535956,0.49087893864013266,0.7379767827529021,603.0,0.7794361525704809,603.0,0.48258706467661694,603.0,0.4859038142620232,603.0,0,0.0,30,-6
bash,high,2022-07,1,0,608.0,0.4267372425853595,0.4654605263157895,0.7286184210526315,608.0,0.78125,608.0,0.4473684210526316,608.0,0.45723684210526316,608.0,0,0.0,31,-5
bash,high,2022-08,1,0,560.0,0.42673724258535956,0.49642857142857144,0.725,560.0,0.7732142857142857,560.0,0.48035714285714287,560.0,0.49107142857142855,560.0,0,0.0,32,-4
bash,high,2022-09,1,0,496.0,0.42673724258535967,0.4637096774193548,0.7419354838709677,496.0,0.782258064516129,496.0,0.4576612903225806,496.0,0.4637096774193548,496.0,0,0.0,33,-3
bash,high,2022-10,1,0,557.0,0.42673724258535956,0.44165170556552963,0.6696588868940754,557.0,0.7145421903052065,557.0,0.4254937163375224,557.0,0.43447037701974867,557.0,0,0.0,34,-2
bash,high,2022-11,1,0,581.0,0.4267372425853596,0.4044750430292599,0.6764199655765921,581.0,0.7177280550774526,581.0,0.39759036144578314,581.0,0.4027538726333907,581.0,0,0.0,35,-1
bash,high,2022-12,1,1,511.0,0.42673724258535967,0.45792563600782776,0.7475538160469667,511.0,0.7945205479452054,511.0,0.45401174168297453,511.0,0.45401174168297453,511.0,1,0.42673724258535967,36,0
bash,high,2023-01,1,1,533.0,0.42673724258535967,0.45590994371482174,0.7223264540337712,533.0,0.7711069418386491,533.0,0.45590994371482174,533.0,0.45590994371482174,533.0,1,0.42673724258535967,37,1
bash,high,2023-02,1,1,494.0,0.42673724258535967,0.3967611336032389,0.6518218623481782,494.0,0.7058823529411765,442.0,0.4004524886877828,442.0,0.40384615384615385,52.0,1,0.42673724258535967,38,2
bash,high,2023-03,1,1,59.0,0.4267372425853596,0.288135593220339,0.5882352941176471,51.0,,0.0,,0.0,,0.0,1,0.4267372425853596,39,3
docker,low,2020-01,0,0,1276.0,-2.067518990036934,0.3871473354231975,0.609717868338558,1276.0,0.6873040752351097,1276.0,0.3432601880877743,1276.0,0.3620689655172414,1276.0,0,-0.0,1,-35
docker,low,2020-02,0,0,1339.0,-2.067518990036934,0.4107542942494399,0.5974607916355489,1339.0,0.6855862584017924,1339.0,0.3614637789395071,1339.0,0.3786407766990291,1339.0,0,-0.0,2,-34
docker,low,2020-03,0,0,1398.0,-2.0675189900369335,0.37339055793991416,0.5164520743919886,1398.0,0.6187410586552218,1398.0,0.3197424892703863,1398.0,0.3340486409155937,1398.0,0,-0.0,3,-33
docker,low,2020-04,0,0,1549.0,-2.0675189900369335,0.3905745642349903,0.5242091672046482,1549.0,0.6300839251129761,1549.0,0.3395739186571982,1549.0,0.35958683021304066,1549.0,0,-0.0,4,-32
docker,low,2020-05,0,0,1635.0,-2.0675189900369335,0.3559633027522936,0.5308868501529052,1635.0,0.6385321100917432,1635.0,0.3162079510703364,1635.0,0.3376146788990826,1635.0,0,-0.0,5,-31
docker,low,2020-06,0,0,1549.0,-2.0675189900369335,0.3615235635894125,0.5635894125242091,1549.0,0.6539703034215623,1549.0,0.32278889606197547,1549.0,0.3473208521626856,1549.0,0,-0.0,6,-30
docker,low,2020-07,0,0,1448.0,-2.0675189900369335,0.380524861878453,0.5580110497237569,1448.0,0.6567679558011049,1448.0,0.343232044198895,1448.0,0.36464088397790057,1448.0,0,-0.0,7,-29
docker,low,2020-08,0,0,1407.0,-2.067518990036934,0.3845060412224591,0.5593461265103056,1407.0,0.6531627576403696,1407.0,0.34754797441364604,1407.0,0.36531627576403697,1407.0,0,-0.0,8,-28
docker,low,2020-09,0,0,1265.0,-2.0675189900369335,0.38735177865612647,0.549407114624506,1265.0,0.6529644268774704,1265.0,0.34703557312252964,1265.0,0.3652173913043478,1265.0,0,-0.0,9,-27
docker,low,2020-10,0,0,1200.0,-2.067518990036933,0.38416666666666666,0.5058333333333334,1200.0,0.6241666666666666,1200.0,0.3275,1200.0,0.355,1200.0,0,-0.0,10,-26
docker,low,2020-11,0,0,1111.0,-2.067518990036934,0.38973897389738976,0.5211521152115212,1111.0,0.630963096309631,1111.0,0.34293429342934295,1111.0,0.36633663366336633,1111.0,0,-0.0,11,-25
docker,low,2020-12,0,0,1136.0,-2.0675189900369335,0.37411971830985913,0.5176056338028169,1136.0,0.6294014084507042,1136.0,0.3204225352112676,1136.0,0.3477112676056338,1136.0,0,-0.0,12,-24
docker,low,2021-01,0,0,1294.0,-2.067518990036934,0.3624420401854714,0.5100463678516228,1294.0,0.6081916537867079,1294.0,0.3114374034003091,1294.0,0.3377125193199382,1294.0,0,-0.0,13,-23
docker,low,2021-02,0,0,1231.0,-2.0675189900369335,0.3931762794476036,0.529650690495532,1231.0,0.627944760357433,1231.0,0.3281884646628757,1231.0,0.35987002437043053,1231.0,0,-0.0,14,-22
docker,low,2021-03,0,0,1423.0,-2.0675189900369335,0.3724525650035137,0.5488404778636683,1423.0,0.640196767392832,1423.0,0.33661278988053406,1423.0,0.35488404778636684,1423.0,0,-0.0,15,-21
docker,low,2021-04,0,0,1218.0,-2.0675189900369335,0.35960591133004927,0.5262725779967159,1218.0,0.6231527093596059,1218.0,0.31444991789819376,1218.0,0.3390804597701149,1218.0,0,-0.0,16,-20
docker,low,2021-05,0,0,1253.0,-2.0675189900369335,0.32561851556264965,0.5027932960893855,1253.0,0.6081404628890662,1253.0,0.2745411013567438,1253.0,0.30007980845969673,1253.0,0,-0.0,17,-19
docker,low,2021-06,0,0,1179.0,-2.0675189900369335,0.3418150975402884,0.5097540288379983,1179.0,0.6132315521628499,1179.0,0.3011026293469042,1179.0,0.3248515691263783,1179.0,0,-0.0,18,-18
