draw,coef_acceleration,tstat_acceleration,actual_coef_acceleration,actual_tstat_acceleration
65,-0.00021380396201827303,-1.1528560919234236,3.231001264722483e-05,0.12220097051526978
66,0.0002456676695004824,0.8785802895436197,3.231001264722483e-05,0.12220097051526978
67,7.032101481989945e-05,0.2453737308208739,3.231001264722483e-05,0.12220097051526978
68,1.3682265026309813e-05,0.05827662901122006,3.231001264722483e-05,0.12220097051526978
69,-0.00034230050804349646,-1.348382592962923,3.231001264722483e-05,0.12220097051526978
70,-0.0002606126123888868,-0.6684892543045277,3.231001264722483e-05,0.12220097051526978
71,0.0004881943575886801,2.4659722361640384,3.231001264722483e-05,0.12220097051526978
72,-0.0004095250981935109,-1.9268781285300582,3.231001264722483e-05,0.12220097051526978
73,0.0003852742545441865,2.0985238245714113,3.231001264722483e-05,0.12220097051526978
74,-0.00018117626616021115,-2.785380489914327,3.231001264722483e-05,0.12220097051526978
75,-0.00045925938801526803,-2.0055568006679936,3.231001264722483e-05,0.12220097051526978
76,0.00026617859872713314,1.5423257173133846,3.231001264722483e-05,0.12220097051526978
77,0.00034658819509825737,1.1761993126391057,3.231001264722483e-05,0.12220097051526978
78,-0.0005137530753899364,-2.2383591704012598,3.231001264722483e-05,0.12220097051526978
79,0.0005228780469360925,2.1846925468350844,3.231001264722483e-05,0.12220097051526978
80,-9.88639284439624e-05,-0.3801528552786108,3.231001264722483e-05,0.12220097051526978
81,1.4476808623876117e-05,0.07653250008446782,3.231001264722483e-05,0.12220097051526978
82,0.00043717150152024025,2.4178020592579963,3.231001264722483e-05,0.12220097051526978
83,-0.000331066716546998,-1.2781886366480162,3.231001264722483e-05,0.12220097051526978
84,-0.00040924632915032477,-2.197154544268765,3.231001264722483e-05,0.12220097051526978
85,0.00017737710655247766,0.6029871141473018,3.231001264722483e-05,0.12220097051526978
86,-0.0003013912813037927,-1.2263018423932652,3.231001264722483e-05,0.12220097051526978
87,0.00014704820695068417,0.42535953997775316,3.231001264722483e-05,0.12220097051526978
88,-0.0003135017187784494,-1.7429590922881795,3.231001264722483e-05,0.12220097051526978
89,-0.0005769418457626796,-2.1918127338598947,3.231001264722483e-05,0.12220097051526978
90,0.00014329920906380067,0.4922496784668729,3.231001264722483e-05,0.12220097051526978
91,0.0002566646290743664,2.477140123738382,3.231001264722483e-05,0.12220097051526978
92,0.00012135452656675441,0.5701364812680393,3.231001264722483e-05,0.12220097051526978
93,0.00035502744592049834,1.456168126210839,3.231001264722483e-05,0.12220097051526978
94,-0.00040388520255898525,-1.8629828962014998,3.231001264722483e-05,0.12220097051526978
95,-0.00021110125870196187,-1.0039448533698905,3.231001264722483e-05,0.12220097051526978
96,0.0003149079399457963,2.871208901025818,3.231001264722483e-05,0.12220097051526978
97,0.0006716228994919279,2.6281237179238364,3.231001264722483e-05,0.12220097051526978
98,0.0003041430923584194,1.200492404979289,3.231001264722483e-05,0.12220097051526978
99,4.172882768381999e-05,0.20981174756038787,3.231001264722483e-05,0.12220097051526978
100,0.0003075315725152907,1.6273496215861696,3.231001264722483e-05,0.12220097051526978
101,-0.0002916489799971629,-2.428831645076883,3.231001264722483e-05,0.12220097051526978
102,-0.00023768574652517107,-0.5780793055942677,3.231001264722483e-05,0.12220097051526978
103,-8.940598804368179e-05,-0.588971339671363,3.231001264722483e-05,0.12220097051526978
104,0.00026451615168785364,1.8139647981828033,3.231001264722483e-05,0.12220097051526978
105,0.0002517295602675466,1.1244140736204125,3.231001264722483e-05,0.12220097051526978
106,0.00044405113483311163,1.4917874619053235,3.231001264722483e-05,0.12220097051526978
107,-1.8493898694169288e-05,-0.06717057380096358,3.231001264722483e-05,0.12220097051526978
108,7.044390703472026e-06,0.02607346626319936,3.231001264722483e-05,0.12220097051526978
109,-0.00034507310150944424,-2.336610208647744,3.231001264722483e-05,0.12220097051526978
110,-9.046269526641564e-05,-0.338508966171852,3.231001264722483e-05,0.12220097051526978
111,-8.617499378650183e-05,-0.2752112439035108,3.231001264722483e-05,0.12220097051526978
112,-0.0004538421457848064,-1.6663345978676856,3.231001264722483e-05,0.12220097051526978
113,0.00010956645121331492,0.6575454240643417,3.231001264722483e-05,0.12220097051526978
114,-0.0005535063705076515,-1.8577675952057393,3.231001264722483e-05,0.12220097051526978
115,-0.0002596670010060139,-1.285147377881925,3.231001264722483e-05,0.12220097051526978
116,-6.305874730350114e-05,-0.29345053437281005,3.231001264722483e-05,0.12220097051526978
117,-0.00039020935111805003,-2.463565247736292,3.231001264722483e-05,0.12220097051526978
118,0.00024878073859061243,1.1465750653783513,3.231001264722483e-05,0.12220097051526978
119,-0.00014793677863006503,-1.0875855223626167,3.231001264722483e-05,0.12220097051526978
120,-0.0007124753909162526,-4.300861120671188,3.231001264722483e-05,0.12220097051526978
121,0.0005350022224907204,2.21323046968969,3.231001264722483e-05,0.12220097051526978
122,-0.0005268467614633615,-4.072154430483391,3.231001264722483e-05,0.12220097051526978
123,-0.00013170925700882002,-0.32803263533231647,3.231001264722483e-05,0.12220097051526978
124,-5.230921347870909e-05,-0.16793528790720266,3.231001264722483e-05,0.12220097051526978
125,-6.742114537142962e-05,-0.20844694845279899,3.231001264722483e-05,0.12220097051526978
126,-6.046928286234931e-05,-0.32319601029159006,3.231001264722483e-05,0.12220097051526978
127,-0.0003736195332077635,-2.1151250329431024,3.231001264722483e-05,0.12220097051526978
128,-0.00011241475002141261,-0.540951653004269,3.231001264722483e-05,0.12220097051526978
129,-2.3591990747767543e-05,-0.10236256958700071,3.231001264722483e-05,0.12220097051526978
130,0.00037608635592614135,1.894323532876417,3.231001264722483e-05,0.12220097051526978
131,0.0005735310715471497,3.3700131649924248,3.231001264722483e-05,0.12220097051526978
132,0.00035749422817830544,2.148207915346366,3.231001264722483e-05,0.12220097051526978
133,0.00012680123782688512,0.7022671224630683,3.231001264722483e-05,0.12220097051526978
134,0.0005185199764737123,1.6449840858439742,3.231001264722483e-05,0.12220097051526978
135,0.00015198669946822065,0.5101847304833343,3.231001264722483e-05,0.12220097051526978
136,0.00030622267600876636,1.0047011272126598,3.231001264722483e-05,0.12220097051526978
137,0.00015356668953981403,0.6405897850647595,3.231001264722483e-05,0.12220097051526978
138,0.0002740276176886732,2.350872750307946,3.231001264722483e-05,0.12220097051526978
139,-7.499264958256953e-05,-0.42218177912634053,3.231001264722483e-05,0.12220097051526978
140,0.0002443828072033724,1.1493266456805387,3.231001264722483e-05,0.12220097051526978
141,0.0004697643204565342,1.663105432489696,3.231001264722483e-05,0.12220097051526978
142,0.00035796671013963057,1.5104585423754489,3.231001264722483e-05,0.12220097051526978
143,4.729347572199858e-05,0.12292964859798693,3.231001264722483e-05,0.12220097051526978
144,-0.00025916615351569285,-2.132069436786235,3.231001264722483e-05,0.12220097051526978
145,-0.00047876250441973963,-2.9319659819889563,3.231001264722483e-05,0.12220097051526978
146,-0.0001591864848809129,-0.6038272945227813,3.231001264722483e-05,0.12220097051526978
147,-0.0006361280954216923,-2.35810211915333,3.231001264722483e-05,0.12220097051526978
148,-0.00022218770181435654,-2.797081843437865,3.231001264722483e-05,0.12220097051526978
149,9.32110910447384e-05,0.29806805115989815,3.231001264722483e-05,0.12220097051526978
150,-0.0005295098432617118,-1.759325325896103,3.231001264722483e-05,0.12220097051526978
151,-3.4544537748745123e-07,-0.0009339990308832954,3.231001264722483e-05,0.12220097051526978
152,0.00011620154678145275,0.7511303136306454,3.231001264722483e-05,0.12220097051526978
153,0.00022578211076585414,0.9203969632403894,3.231001264722483e-05,0.12220097051526978
154,0.00036410607997074384,1.1927341418655208,3.231001264722483e-05,0.12220097051526978
155,0.0001005985846669688,0.28413569558688256,3.231001264722483e-05,0.12220097051526978
156,0.0006698702641788061,7.3459564631266625,3.231001264722483e-05,0.12220097051526978
157,-0.00028970039630806183,-1.0444407868485333,3.231001264722483e-05,0.12220097051526978
158,-0.00014294380992453434,-0.37045913088824023,3.231001264722483e-05,0.12220097051526978
159,6.413264169912965e-05,0.1761595114096795,3.231001264722483e-05,0.12220097051526978
160,-8.896384280134507e-05,-0.6314902359252677,3.231001264722483e-05,0.12220097051526978
161,-0.00022708744732386125,-0.5037038413801077,3.231001264722483e-05,0.12220097051526978
162,-0.000588652096713849,-1.8426544370744105,3.231001264722483e-05,0.12220097051526978
163,-0.00018352086752392212,-0.3980873186697581,3.231001264722483e-05,0.12220097051526978
164,-0.0001805068092734566,-0.6203282667681017,3.231001264722483e-05,0.12220097051526978
165,0.0005266393429286193,2.2112602352300645,3.231001264722483e-05,0.12220097051526978
166,-6.537174797298633e-05,-0.20332495899533942,3.231001264722483e-05,0.12220097051526978
167,-0.00010559392737073201,-0.566015364655323,3.231001264722483e-05,0.12220097051526978
168,0.0001410051643946678,0.6224006833119996,3.231001264722483e-05,0.12220097051526978
169,8.252991744242777e-05,0.4046231941093417,3.231001264722483e-05,0.12220097051526978
170,4.692702418116993e-06,0.011948309111865615,3.231001264722483e-05,0.12220097051526978
171,0.0002842628019728658,2.9042553190794673,3.231001264722483e-05,0.12220097051526978
172,0.00027567332751956213,0.9018426675816414,3.231001264722483e-05,0.12220097051526978
173,-0.0003573256286855623,-1.330565215746647,3.231001264722483e-05,0.12220097051526978
174,-0.0003033419604658251,-3.195701690690132,3.231001264722483e-05,0.12220097051526978
175,0.00022806097172111355,3.090550939871503,3.231001264722483e-05,0.12220097051526978
176,9.077056137778492e-05,0.2843617057031319,3.231001264722483e-05,0.12220097051526978
177,8.031406036307435e-05,0.34306370607335046,3.231001264722483e-05,0.12220097051526978
178,0.00010829249209290257,0.33401522486148927,3.231001264722483e-05,0.12220097051526978
179,0.0001420523378704682,0.706411789071719,3.231001264722483e-05,0.12220097051526978
180,-0.00033448272050999264,-1.0533565636684568,3.231001264722483e-05,0.12220097051526978
181,-0.00027529874284237755,-0.7711269817469394,3.231001264722483e-05,0.12220097051526978
182,0.00011380558607255984,0.47753744262795517,3.231001264722483e-05,0.12220097051526978
183,-0.00012714665137441653,-0.5522117159162699,3.231001264722483e-05,0.12220097051526978
184,0.00021374928945714657,0.6550704863185584,3.231001264722483e-05,0.12220097051526978
185,-5.307595047280027e-05,-0.21484988994026522,3.231001264722483e-05,0.12220097051526978
186,0.0005870213742696644,2.4965267505981634,3.231001264722483e-05,0.12220097051526978
187,0.00022645802401942457,1.7976913990676908,3.231001264722483e-05,0.12220097051526978
188,1.871703508846771e-05,0.06659631756564781,3.231001264722483e-05,0.12220097051526978
189,0.0002412137131044546,1.6914809377078655,3.231001264722483e-05,0.12220097051526978
190,-4.097184843413234e-05,-0.10691591752666982,3.231001264722483e-05,0.12220097051526978
191,0.00036528964419456746,3.2648391381922033,3.231001264722483e-05,0.12220097051526978
192,-0.00020036910467437766,-0.6885384412695297,3.231001264722483e-05,0.12220097051526978
193,0.0002966224116152342,0.9457091619822736,3.231001264722483e-05,0.12220097051526978
194,0.0003168775192004423,2.2518888536339006,3.231001264722483e-05,0.12220097051526978
195,0.00011123354118788343,0.506157638218667,3.231001264722483e-05,0.12220097051526978
196,0.00043249906789866806,2.152018655021105,3.231001264722483e-05,0.12220097051526978
197,6.799592268662345e-05,0.19150550939250247,3.231001264722483e-05,0.12220097051526978
198,-0.0002515649558339436,-1.3666981231214501,3.231001264722483e-05,0.12220097051526978
199,-2.1732837283311116e-05,-0.08130383326028758,3.231001264722483e-05,0.12220097051526978
200,0.0004891078705961094,2.3017883662485925,3.231001264722483e-05,0.12220097051526978
201,-0.000418993790502067,-2.539257046660948,3.231001264722483e-05,0.12220097051526978
202,-0.00022357363990073203,-0.796457073010541,3.231001264722483e-05,0.12220097051526978
203,-0.00023227789259166407,-0.8932472893410962,3.231001264722483e-05,0.12220097051526978
204,0.0001932561325647474,0.9965412121535949,3.231001264722483e-05,0.12220097051526978
205,-8.605406728519849e-05,-0.3426497951835286,3.231001264722483e-05,0.12220097051526978
206,9.872697773494356e-05,0.34120064938620626,3.231001264722483e-05,0.12220097051526978
207,0.00022433386663466505,1.9152536706725143,3.231001264722483e-05,0.12220097051526978
208,-7.321157876938557e-05,-0.2539535732765653,3.231001264722483e-05,0.12220097051526978
209,7.35909557079329e-05,0.23443518911705324,3.231001264722483e-05,0.12220097051526978
210,0.0005640451546151979,1.981704643917877,3.231001264722483e-05,0.12220097051526978
211,-0.0003629104213238957,-1.0225133429580582,3.231001264722483e-05,0.12220097051526978
212,-0.0001519746662869828,-0.9089663440587448,3.231001264722483e-05,0.12220097051526978
213,0.00019069081696784595,0.8378407338273824,3.231001264722483e-05,0.12220097051526978
214,1.3155223369410498e-05,0.0446898816829583,3.231001264722483e-05,0.12220097051526978
215,-0.00018914734023267268,-0.8435159269524709,3.231001264722483e-05,0.12220097051526978
216,-0.0002992469037902473,-0.9581407408904463,3.231001264722483e-05,0.12220097051526978
217,-0.0004421772723261575,-1.4159452657596128,3.231001264722483e-05,0.12220097051526978
218,-9.932162759207727e-05,-0.3574520869151751,3.231001264722483e-05,0.12220097051526978
219,-0.0002459609439690992,-2.0385051613687324,3.231001264722483e-05,0.12220097051526978
220,5.1981708426310055e-05,0.14692709996945924,3.231001264722483e-05,0.12220097051526978
221,-0.0003145548893791504,-0.8098832989790457,3.231001264722483e-05,0.12220097051526978
222,0.00011610231131173153,0.468604799452731,3.231001264722483e-05,0.12220097051526978
223,-0.000162886131135181,-0.5464629598239227,3.231001264722483e-05,0.12220097051526978
224,0.00035985917723037444,1.5525674467856607,3.231001264722483e-05,0.12220097051526978
225,-0.00026558858725999685,-2.2365992214891524,3.231001264722483e-05,0.12220097051526978
226,-0.0004103506590308717,-2.7237378030750037,3.231001264722483e-05,0.12220097051526978
227,-0.0004474328647692817,-1.1043562970730092,3.231001264722483e-05,0.12220097051526978
228,-0.00045043345043888614,-1.6100572510192936,3.231001264722483e-05,0.12220097051526978
229,-0.00010323862932505061,-0.5465674801976838,3.231001264722483e-05,0.12220097051526978
230,-0.00028315972317019474,-0.8622930150340861,3.231001264722483e-05,0.12220097051526978
231,-0.0004471400814776752,-3.4891776144635087,3.231001264722483e-05,0.12220097051526978
232,0.0004316595355905267,3.7068867331619724,3.231001264722483e-05,0.12220097051526978
233,-0.00030463817190823676,-2.6032439830581016,3.231001264722483e-05,0.12220097051526978
234,0.00045810089422193063,1.7554276199960241,3.231001264722483e-05,0.12220097051526978
235,-0.00043810846062631643,-1.9965224555718335,3.231001264722483e-05,0.12220097051526978
236,0.0003820383142619697,2.978133040292366,3.231001264722483e-05,0.12220097051526978
237,-0.0001704562516139944,-0.6459751549985009,3.231001264722483e-05,0.12220097051526978
238,0.00026362408446410054,2.9927513694106485,3.231001264722483e-05,0.12220097051526978
239,-0.000374447220907142,-1.714235331004384,3.231001264722483e-05,0.12220097051526978
240,-0.00019457952087817925,-1.0999868911148711,3.231001264722483e-05,0.12220097051526978
241,9.771414683342193e-05,0.37144266976452406,3.231001264722483e-05,0.12220097051526978
242,-7.571971199433042e-06,-0.023172372850659935,3.231001264722483e-05,0.12220097051526978
243,-0.0004953146942826715,-5.173221341852788,3.231001264722483e-05,0.12220097051526978
244,-0.00025965757318506945,-3.2228407077423094,3.231001264722483e-05,0.12220097051526978
245,0.0001687683735376533,0.7901395348272915,3.231001264722483e-05,0.12220097051526978
246,-6.092909092180504e-05,-0.21703195503453476,3.231001264722483e-05,0.12220097051526978
247,-0.0005780085462120124,-2.056103229360086,3.231001264722483e-05,0.12220097051526978
248,-2.6742897481472385e-05,-0.14669645088478223,3.231001264722483e-05,0.12220097051526978
249,-8.023546392255764e-05,-0.2560093539122914,3.231001264722483e-05,0.12220097051526978
250,-5.4879087893538694e-05,-0.1337128873176596,3.231001264722483e-05,0.12220097051526978
251,0.0003632899441880427,1.6172050155553075,3.231001264722483e-05,0.12220097051526978
252,-0.00018060659236045467,-1.3271927118671556,3.231001264722483e-05,0.12220097051526978
253,0.0001406720175930479,1.1085020602611115,3.231001264722483e-05,0.12220097051526978
254,-9.806800735008092e-05,-0.28725575848703344,3.231001264722483e-05,0.12220097051526978
255,0.00011011361965856977,0.6126120841862902,3.231001264722483e-05,0.12220097051526978
256,0.0003228414854561928,1.550149070325747,3.231001264722483e-05,0.12220097051526978
257,0.00022640964784576416,2.046455612627678,3.231001264722483e-05,0.12220097051526978
258,0.00024514000425367996,0.922444624044912,3.231001264722483e-05,0.12220097051526978
259,-0.0008116310246884127,-4.6993648458082085,3.231001264722483e-05,0.12220097051526978
260,-1.6024981826206228e-05,-0.0488200322815309,3.231001264722483e-05,0.12220097051526978
261,-0.00047316043979255245,-1.7622553232274065,3.231001264722483e-05,0.12220097051526978
262,0.0005169159649685718,3.4581041440665996,3.231001264722483e-05,0.12220097051526978
263,-9.226776490754875e-05,-0.2381821420909042,3.231001264722483e-05,0.12220097051526978
264,-0.00025785433920741337,-2.9538220599245517,3.231001264722483e-05,0.12220097051526978
265,0.00024265173078706078,0.8198345398258984,3.231001264722483e-05,0.12220097051526978
266,8.665274173089076e-05,0.3126737522540171,3.231001264722483e-05,0.12220097051526978
267,3.602242731554203e-05,0.1264600739047787,3.231001264722483e-05,0.12220097051526978
268,-0.00017347868922105696,-0.7902188422983468,3.231001264722483e-05,0.12220097051526978
269,0.00010928395805345034,0.4708974347240135,3.231001264722483e-05,0.12220097051526978
270,-2.589395773521513e-05,-0.08970322213355694,3.231001264722483e-05,0.12220097051526978
271,3.3674483406513715e-07,0.0014825369628321072,3.231001264722483e-05,0.12220097051526978
272,4.1549179059449185e-05,0.1418022172023189,3.231001264722483e-05,0.12220097051526978
273,-0.0004866541684225716,-2.036445638719362,3.231001264722483e-05,0.12220097051526978
274,-8.400290298782401e-06,-0.04156178125576289,3.231001264722483e-05,0.12220097051526978
275,-0.00035788306995629095,-2.8855311826365284,3.231001264722483e-05,0.12220097051526978
276,-0.00038736151527485004,-1.5580438755312291,3.231001264722483e-05,0.12220097051526978
277,-6.379350040962399e-05,-0.2234851543708956,3.231001264722483e-05,0.12220097051526978
278,-0.00031877986051660864,-1.5219131371479864,3.231001264722483e-05,0.12220097051526978
279,-0.00029955439022304057,-0.8668507172661116,3.231001264722483e-05,0.12220097051526978
280,0.00011469251010276873,0.5553559467310728,3.231001264722483e-05,0.12220097051526978
281,-0.00011659883623116779,-0.3041397587261903,3.231001264722483e-05,0.12220097051526978
282,0.00023932330310427486,1.0905112719218746,3.231001264722483e-05,0.12220097051526978
283,0.0004057103342470185,2.799551572722621,3.231001264722483e-05,0.12220097051526978
284,-0.00010046673028469053,-0.48306685699869417,3.231001264722483e-05,0.12220097051526978
285,0.00012946556884768938,0.4235401941299934,3.231001264722483e-05,0.12220097051526978
286,0.00021073765336129008,0.6142669805645544,3.231001264722483e-05,0.12220097051526978
287,-3.387963808702109e-05,-0.11348973655244497,3.231001264722483e-05,0.12220097051526978
288,8.949546203744207e-05,0.39212934734700583,3.231001264722483e-05,0.12220097051526978
289,4.2987564572352885e-05,0.18735802431374068,3.231001264722483e-05,0.12220097051526978
290,0.0003593216469430908,2.1706763569918675,3.231001264722483e-05,0.12220097051526978
291,0.00020471876819704078,0.5034028758312592,3.231001264722483e-05,0.12220097051526978
292,0.00046860548063894615,1.7471281260349603,3.231001264722483e-05,0.12220097051526978
293,-6.696014664081517e-05,-0.24278584618927715,3.231001264722483e-05,0.12220097051526978
294,0.0002760418191247913,1.8187305990367764,3.231001264722483e-05,0.12220097051526978
295,0.000454719490442741,3.0748980045759127,3.231001264722483e-05,0.12220097051526978
296,-0.0003865706558672105,-1.084620886146675,3.231001264722483e-05,0.12220097051526978
297,-0.00028164469433101814,-3.054834458222881,3.231001264722483e-05,0.12220097051526978
298,0.0001810838901376409,0.7479596754649313,3.231001264722483e-05,0.12220097051526978
299,-0.0004849115165315583,-3.3673081926725033,3.231001264722483e-05,0.12220097051526978
300,-9.314733868436688e-05,-0.4180111991170328,3.231001264722483e-05,0.12220097051526978
301,-0.0004189963496905963,-1.8910687480993176,3.231001264722483e-05,0.12220097051526978
302,-5.761896449800063e-05,-0.17963044082526217,3.231001264722483e-05,0.12220097051526978
303,4.511076153991854e-05,0.17701586413178336,3.231001264722483e-05,0.12220097051526978
304,-0.0006681133218231582,-5.536066345829575,3.231001264722483e-05,0.12220097051526978
305,-0.0002675614724884861,-1.1885081222099094,3.231001264722483e-05,0.12220097051526978
306,-0.00043013977509326123,-1.697099400845679,3.231001264722483e-05,0.12220097051526978
307,0.00014916090447532893,0.5160781407700311,3.231001264722483e-05,0.12220097051526978
308,0.0003653844609913077,3.0100555916008496,3.231001264722483e-05,0.12220097051526978
309,-4.994339836632252e-05,-0.24252451941268902,3.231001264722483e-05,0.12220097051526978
310,1.4928249591665928e-05,0.06449735185089636,3.231001264722483e-05,0.12220097051526978
311,0.0003718472368086239,1.5245102945680649,3.231001264722483e-05,0.12220097051526978
312,-0.0005190647675990572,-1.5517654670131187,3.231001264722483e-05,0.12220097051526978
313,-0.00020422891239002788,-1.7950805597089077,3.231001264722483e-05,0.12220097051526978
314,-0.00018401078920459335,-0.7284221914428206,3.231001264722483e-05,0.12220097051526978
315,0.00011596697030144217,0.3852069377515263,3.231001264722483e-05,0.12220097051526978
316,-0.0006043854982445827,-3.889820394701812,3.231001264722483e-05,0.12220097051526978
317,0.0006347082921571509,2.611133982004081,3.231001264722483e-05,0.12220097051526978
318,0.0003986951570559736,1.7107416124081827,3.231001264722483e-05,0.12220097051526978
319,6.421698049159354e-07,0.0022524232581472552,3.231001264722483e-05,0.12220097051526978
320,2.8522560382916932e-05,0.11579525380455478,3.231001264722483e-05,0.12220097051526978
321,0.00033137155509091297,1.4491990570639444,3.231001264722483e-05,0.12220097051526978
322,0.0004742249946354175,1.7211149847277085,3.231001264722483e-05,0.12220097051526978
323,-0.00047320880149157116,-4.075113541502802,3.231001264722483e-05,0.12220097051526978
324,0.00020804580990102544,0.8558414547203087,3.231001264722483e-05,0.12220097051526978
325,-0.0002301543301625012,-1.2172415147438855,3.231001264722483e-05,0.12220097051526978
326,-0.00021535422785905588,-1.5969256195250536,3.231001264722483e-05,0.12220097051526978
327,-0.0005494097892558606,-3.160924321353612,3.231001264722483e-05,0.12220097051526978
328,-0.0004585565550256554,-4.746067970944471,3.231001264722483e-05,0.12220097051526978
329,0.00040392764933854045,2.0159369489841006,3.231001264722483e-05,0.12220097051526978
