primary_tag,month_id,n_questions,exposure_index,high_tag,first_answer_12h_num,first_answer_12h_denom,first_answer_1d_num,first_answer_1d_denom,first_answer_7d_num,first_answer_7d_denom,accepted_7d_num,accepted_7d_denom,accepted_14d_num,accepted_14d_denom,accepted_30d_num,accepted_30d_denom,first_answer_12h_rate,first_answer_1d_rate,first_answer_7d_rate,accepted_7d_rate,accepted_14d_rate,accepted_30d_rate,post_chatgpt,exposure_post,time_index,n_answers,n_answerers,expert_answer_share,incumbent_answer_share,accepted_answer_expert_share,n_new_answerers,novice_entrants,novice_entry_share,exposure_index_exp,high_tag_exp,n_questions_closure,high_tag_closure,exposure_index_closure,post_chatgpt_closure,time_index_closure,first_answer_1d_rate_closure,first_answer_1d_denom_closure,accepted_vote_30d_rate,accepted_vote_30d_denom,high_tag_p1_median,time_index_p1,high_post
android,2020-11,4516,-0.5824723369899437,0,2359,4516,2553,4516.0,2960,4516,675,4516,776,4516,848,4516,0.5223649247121346,0.5653232949512843,0.6554472984942427,0.1494685562444641,0.1718334809565987,0.1877767936226749,0,-0.0,11.0,4687.0,2541.0,0.3439300192020482,0.5826754853851077,0.4193925233644859,1536.0,524.0,0.3411458333333333,-0.5824723369899437,0,4516,0,-0.5824723369899437,0,11,0.5653232949512843,4516.0,0.1877767936226749,4516.0,0,10,0
android,2020-12,4516,-0.5824723369899437,0,2317,4516,2541,4516.0,2919,4516,688,4516,800,4516,890,4516,0.5130646589902569,0.562666076173605,0.6463684676705048,0.1523472099202834,0.1771479185119575,0.1970770593445527,0,-0.0,12.0,4648.0,2497.0,0.3517641996557659,0.5897160068846816,0.4244256348246675,1497.0,485.0,0.3239812959251837,-0.5824723369899437,0,4516,0,-0.5824723369899437,0,12,0.562666076173605,4516.0,0.1970770593445527,4516.0,0,11,0
android,2021-01,4709,-0.5824723369899437,0,2551,4709,2779,4709.0,3151,4709,740,4709,847,4709,926,4709,0.5417286047993205,0.5901465279252496,0.669144191972818,0.1571458908473136,0.1798683372265873,0.1966447228710979,0,-0.0,13.0,4994.0,2615.0,0.3616339607529035,0.5959150981177412,0.4350028137310073,1560.0,557.0,0.357051282051282,-0.5824723369899437,0,4709,0,-0.5824723369899437,0,13,0.5901465279252496,4709.0,0.1966447228710979,4709.0,0,12,0
android,2021-02,4075,-0.5824723369899437,0,2097,4075,2298,4075.0,2630,4075,586,4075,690,4075,759,4075,0.514601226993865,0.5639263803680982,0.645398773006135,0.1438036809815951,0.1693251533742331,0.1862576687116564,0,-0.0,14.0,4200.0,2359.0,0.3319047619047619,0.5614285714285714,0.4046164290563476,1408.0,485.0,0.3444602272727273,-0.5824723369899437,0,4075,0,-0.5824723369899437,0,14,0.5639263803680982,4075.0,0.1862576687116564,4075.0,0,13,0
android,2021-03,4483,-0.5824723369899437,0,2279,4483,2505,4483.0,2917,4483,679,4483,780,4483,852,4483,0.508364934195851,0.5587776042828463,0.6506803479812625,0.1514610751728753,0.1739906312737006,0.1900513049297345,0,-0.0,15.0,4594.0,2539.0,0.3504571179799738,0.5685676969960819,0.4419753086419753,1506.0,541.0,0.3592297476759628,-0.5824723369899437,0,4483,0,-0.5824723369899437,0,15,0.5587776042828463,4483.0,0.1900513049297345,4483.0,0,14,0
android,2021-04,4335,-0.5824723369899437,0,2304,4335,2483,4335.0,2811,4335,674,4335,765,4335,843,4335,0.5314878892733564,0.5727797001153403,0.6484429065743945,0.1554786620530565,0.1764705882352941,0.1944636678200692,0,-0.0,16.0,4426.0,2385.0,0.3793492995933122,0.5899231812019883,0.4675896790434235,1401.0,494.0,0.3526052819414704,-0.5824723369899437,0,4335,0,-0.5824723369899437,0,16,0.5727797001153403,4335.0,0.1944636678200692,4335.0,0,15,0
android,2021-05,4346,-0.5824723369899437,0,2211,4346,2394,4346.0,2769,4346,661,4346,757,4346,859,4346,0.5087436723423838,0.5508513575701794,0.6371375977910723,0.1520938794293603,0.1741831569259088,0.1976530142659917,0,-0.0,17.0,4530.0,2579.0,0.3183222958057395,0.5487858719646799,0.4131274131274131,1545.0,558.0,0.3611650485436893,-0.5824723369899437,0,4346,0,-0.5824723369899437,0,17,0.5508513575701794,4346.0,0.1976530142659917,4346.0,0,16,0
android,2021-06,4292,-0.5824723369899437,0,2305,4292,2473,4292.0,2812,4292,649,4292,763,4292,834,4292,0.5370456663560111,0.57618825722274,0.6551724137931034,0.1512115563839701,0.1777726001863933,0.1943150046598322,0,-0.0,18.0,4624.0,2518.0,0.3585640138408305,0.5795847750865052,0.4352428393524284,1473.0,530.0,0.3598099117447386,-0.5824723369899437,0,4292,0,-0.5824723369899437,0,18,0.57618825722274,4292.0,0.1943150046598322,4292.0,0,17,0
android,2021-07,4106,-0.5824723369899437,0,2145,4106,2354,4106.0,2718,4106,626,4106,718,4106,810,4106,0.5224062347783731,0.573307355090112,0.6619581100828057,0.152459814905017,0.1748660496833901,0.1972722844617633,0,-0.0,19.0,4521.0,2496.0,0.347268303472683,0.5684583056845831,0.4287661895023858,1427.0,511.0,0.358093903293623,-0.5824723369899437,0,4106,0,-0.5824723369899437,0,19,0.573307355090112,4106.0,0.1972722844617633,4106.0,0,18,0
android,2021-08,4087,-0.5824723369899437,0,2075,4087,2261,4087.0,2591,4087,603,4087,696,4087,769,4087,0.5077073648152679,0.5532175189625642,0.6339613408367996,0.1475409836065573,0.1702960606802055,0.1881575727917788,0,-0.0,20.0,4423.0,2470.0,0.3601627854397468,0.5738186751073932,0.465034965034965,1390.0,561.0,0.4035971223021583,-0.5824723369899437,0,4087,0,-0.5824723369899437,0,20,0.5532175189625642,4087.0,0.1881575727917788,4087.0,0,19,0
android,2021-09,3960,-0.5824723369899437,0,1957,3960,2152,3960.0,2495,3960,594,3960,694,3960,765,3960,0.4941919191919192,0.5434343434343434,0.6300505050505051,0.15,0.1752525252525252,0.1931818181818181,0,-0.0,21.0,4335.0,2498.0,0.32479815455594,0.5600922722029988,0.4172661870503597,1400.0,509.0,0.3635714285714285,-0.5824723369899437,0,3960,0,-0.5824723369899437,0,21,0.5434343434343434,3960.0,0.1931818181818181,3960.0,0,20,0
android,2021-10,3530,-0.5824723369899437,0,1732,3530,1920,3530.0,2232,3530,542,3530,620,3530,688,3530,0.4906515580736544,0.5439093484419264,0.6322946175637394,0.1535410764872521,0.1756373937677053,0.1949008498583569,0,-0.0,22.0,3783.0,2251.0,0.3304255881575469,0.5593444356330954,0.4332797427652733,1191.0,453.0,0.380352644836272,-0.5824723369899437,0,3530,0,-0.5824723369899437,0,22,0.5439093484419264,3530.0,0.1949008498583569,3530.0,0,21,0
android,2021-11,3630,-0.5824723369899437,0,1809,3630,1989,3630.0,2293,3630,554,3630,640,3630,699,3630,0.4983471074380165,0.5479338842975207,0.6316804407713499,0.1526170798898071,0.1763085399449036,0.1925619834710744,0,-0.0,23.0,3822.0,2185.0,0.3594976452119309,0.5591313448456305,0.4772552043176561,1249.0,427.0,0.3418734987990392,-0.5824723369899437,0,3630,0,-0.5824723369899437,0,23,0.5479338842975207,3630.0,0.1925619834710744,3630.0,0,22,0
android,2021-12,3370,-0.5824723369899437,0,1631,3370,1782,3370.0,2075,3370,479,3370,548,3370,618,3370,0.4839762611275964,0.5287833827893175,0.615727002967359,0.1421364985163205,0.1626112759643917,0.1833827893175074,0,-0.0,24.0,3528.0,2124.0,0.3231292517006803,0.5501700680272109,0.4237588652482269,1154.0,424.0,0.3674176776429809,-0.5824723369899437,0,3370,0,-0.5824723369899437,0,24,0.5287833827893175,3370.0,0.1833827893175074,3370.0,0,23,0
android,2022-01,3829,-0.5824723369899437,0,1853,3829,2027,3829.0,2338,3829,543,3829,630,3829,695,3829,0.4839383651083834,0.529381039435884,0.6106032906764168,0.1418124836772003,0.1645338208409506,0.1815095325150169,0,-0.0,25.0,3989.0,2352.0,0.3206317372775131,0.5417397844071196,0.422866092404072,1270.0,473.0,0.3724409448818898,-0.5824723369899437,0,3829,0,-0.5824723369899437,0,25,0.529381039435884,3829.0,0.1815095325150169,3829.0,0,24,0
android,2022-02,3488,-0.5824723369899437,0,1656,3488,1832,3488.0,2112,3488,471,3488,553,3488,612,3488,0.4747706422018348,0.5252293577981652,0.6055045871559633,0.1350344036697247,0.1585435779816513,0.1754587155963302,0,-0.0,26.0,3723.0,2264.0,0.2919688423314531,0.5146387322052108,0.3842105263157894,1278.0,512.0,0.4006259780907668,-0.5824723369899437,0,3488,0,-0.5824723369899437,0,26,0.5252293577981652,3488.0,0.1754587155963302,3488.0,0,25,0
android,2022-03,3665,-0.5824723369899437,0,1676,3665,1860,3665.0,2154,3665,527,3665,604,3665,661,3665,0.4572987721691678,0.5075034106412005,0.5877216916780355,0.1437926330150068,0.1648021828103683,0.1803547066848567,0,-0.0,27.0,3732.0,2241.0,0.3164523043944265,0.5329581993569131,0.4393442622950819,1213.0,492.0,0.4056059356966199,-0.5824723369899437,0,3665,0,-0.5824723369899437,0,27,0.5075034106412005,3665.0,0.1803547066848567,3665.0,0,26,0
android,2022-04,3272,-0.5824723369899437,0,1534,3272,1711,3272.0,1987,3272,456,3272,523,3272,576,3272,0.4688264058679706,0.5229217603911981,0.6072738386308069,0.1393643031784841,0.159841075794621,0.1760391198044009,0,-0.0,28.0,3510.0,2155.0,0.3105413105413105,0.51994301994302,0.4111212397447584,1157.0,453.0,0.3915298184961106,-0.5824723369899437,0,3272,0,-0.5824723369899437,0,28,0.5229217603911981,3272.0,0.1760391198044009,3272.0,0,27,0
android,2022-05,3284,-0.5824723369899437,0,1462,3284,1608,3284.0,1868,3284,425,3284,495,3284,555,3284,0.4451887941534714,0.489646772228989,0.5688185140073082,0.129415347137637,0.1507308160779537,0.1690012180267966,0,-0.0,29.0,3295.0,2056.0,0.3198786039453717,0.5095599393019726,0.4447731755424063,1138.0,455.0,0.3998242530755712,-0.5824723369899437,0,3284,0,-0.5824723369899437,0,29,0.489646772228989,3284.0,0.1690012180267966,3284.0,0,28,0
android,2022-06,3152,-0.5824723369899437,0,1486,3152,1631,3152.0,1896,3152,489,3152,553,3152,600,3152,0.4714467005076142,0.5174492385786802,0.6015228426395939,0.1551395939086294,0.1754441624365482,0.1903553299492385,0,-0.0,30.0,3398.0,2122.0,0.2872277810476751,0.505591524426133,0.4142581888246628,1155.0,454.0,0.3930735930735931,-0.5824723369899437,0,3152,0,-0.5824723369899437,0,30,0.5174492385786802,3152.0,0.1903553299492385,3152.0,0,29,0
android,2022-07,3184,-0.5824723369899437,0,1553,3184,1722,3184.0,1984,3184,480,3184,542,3184,599,3184,0.487751256281407,0.5408291457286433,0.6231155778894473,0.1507537688442211,0.1702261306532663,0.1881281407035175,0,-0.0,31.0,3509.0,2098.0,0.298945568538045,0.5226560273582217,0.4033771106941838,1137.0,431.0,0.3790677220756376,-0.5824723369899437,0,3184,0,-0.5824723369899437,0,31,0.5408291457286433,3184.0,0.1881281407035175,3184.0,0,30,0
android,2022-08,3392,-0.5824723369899437,0,1645,3392,1840,3392.0,2120,3392,513,3392,590,3392,654,3392,0.4849646226415094,0.5424528301886793,0.625,0.1512382075471698,0.173938679245283,0.1928066037735849,0,-0.0,32.0,3775.0,2265.0,0.2998675496688742,0.512317880794702,0.4179487179487179,1266.0,544.0,0.4296998420221169,-0.5824723369899437,0,3392,0,-0.5824723369899437,0,32,0.5424528301886793,3392.0,0.1928066037735849,3392.0,0,31,0
android,2022-09,2885,-0.5824723369899437,0,1417,2885,1582,2885.0,1818,2885,395,2885,455,2885,510,2885,0.491161178509532,0.5483535528596187,0.630155979202773,0.1369150779896014,0.1577123050259965,0.1767764298093587,0,-0.0,33.0,3371.0,2088.0,0.2761791753188964,0.5146840700088995,0.4095238095238095,1118.0,449.0,0.4016100178890877,-0.5824723369899437,0,2885,0,-0.5824723369899437,0,33,0.5483535528596187,2885.0,0.1767764298093587,2885.0,0,32,0
android,2022-10,2931,-0.5824723369899437,0,1366,2931,1524,2931.0,1786,2931,400,2931,475,2931,538,2931,0.4660525417946093,0.5199590583418628,0.6093483452746503,0.1364721937905151,0.1620607301262367,0.1835551006482429,0,-0.0,34.0,3221.0,1995.0,0.2660664389941012,0.4936355169202111,0.3782051282051282,1082.0,431.0,0.3983364140480591,-0.5824723369899437,0,2931,0,-0.5824723369899437,0,34,0.5199590583418628,2931.0,0.1835551006482429,2931.0,0,33,0
android,2022-11,2870,-0.5824723369899437,0,1348,2870,1497,2870.0,1750,2870,395,2870,456,2870,516,2870,0.4696864111498258,0.521602787456446,0.6097560975609756,0.1376306620209059,0.1588850174216028,0.1797909407665505,0,-0.0,35.0,3302.0,2053.0,0.2607510599636584,0.4688067837674137,0.4130434782608695,1087.0,464.0,0.4268629254829806,-0.5824723369899437,0,2870,0,-0.5824723369899437,0,35,0.521602787456446,2870.0,0.1797909407665505,2870.0,0,34,0
android,2022-12,2589,-0.5824723369899437,0,1223,2589,1351,2589.0,1581,2589,386,2589,446,2589,498,2589,0.4723831595210506,0.5218230977211279,0.6106604866743917,0.1490923136346079,0.1722672846658941,0.1923522595596755,1,-0.5824723369899437,36.0,2902.0,1871.0,0.2174362508614748,0.3556168159889731,0.3131548311990687,938.0,381.0,0.406183368869936,-0.5824723369899437,0,2589,0,-0.5824723369899437,1,36,0.5218230977211279,2589.0,0.1923522595596755,2589.0,0,35,0
android,2023-01,2689,-0.5824723369899437,0,1239,2689,1373,2689.0,1617,2689,390,2689,447,2689,486,2689,0.4607660840461138,0.5105987355894385,0.6013387876534028,0.1450353291186314,0.1662328002975083,0.1807363332093715,1,-0.5824723369899437,37.0,3090.0,2004.0,0.1954692556634304,0.3122977346278317,0.3241379310344827,1081.0,437.0,0.4042553191489361,-0.5824723369899437,0,2689,0,-0.5824723369899437,1,37,0.5105987355894385,2689.0,0.1807363332093715,2689.0,0,36,0
android,2023-02,2305,-0.5824723369899437,0,1058,2305,1184,2305.0,1373,2305,298,2305,346,2305,376,2305,0.4590021691973969,0.5136659436008677,0.5956616052060738,0.1292841648590021,0.1501084598698481,0.1631236442516269,1,-0.5824723369899437,38.0,2597.0,1793.0,0.1836734693877551,0.313823642664613,0.3072463768115942,951.0,365.0,0.3838065194532071,-0.5824723369899437,0,2305,0,-0.5824723369899437,1,38,0.5136659436008677,2305.0,0.1631236442516269,2305.0,0,37,0
android,2023-03,2432,-0.5824723369899437,0,1030,2432,1169,2432.0,1411,2432,337,2432,396,2432,440,2432,0.4235197368421052,0.4806743421052631,0.5801809210526315,0.1385690789473684,0.162828947368421,0.1809210526315789,1,-0.5824723369899437,39.0,2651.0,1785.0,0.1784232365145228,0.3066767257638627,0.2792665726375176,917.0,343.0,0.3740458015267175,-0.5824723369899437,0,2432,0,-0.5824723369899437,1,39,0.4806743421052631,2432.0,0.1809210526315789,2432.0,0,38,0
android,2023-04,1992,-0.5824723369899437,0,842,1992,956,1992.0,1146,1992,280,1992,334,1992,364,1992,0.4226907630522088,0.4799196787148594,0.5753012048192772,0.1405622489959839,0.1676706827309237,0.1827309236947791,1,-0.5824723369899437,40.0,2239.0,1545.0,0.1723983921393479,0.2867351496203662,0.2715654952076677,798.0,333.0,0.4172932330827067,-0.5824723369899437,0,1992,0,-0.5824723369899437,1,40,0.4799196787148594,1992.0,0.1827309236947791,1992.0,0,39,0
android,2023-05,1956,-0.5824723369899437,0,883,1956,989,1956.0,1153,1956,254,1956,300,1956,330,1956,0.4514314928425358,0.5056237218813906,0.5894683026584867,0.1298568507157464,0.1533742331288343,0.1687116564417178,1,-0.5824723369899437,41.0,2197.0,1468.0,0.1939007737824306,0.3113336367774237,0.3001686340640809,745.0,293.0,0.3932885906040268,-0.5824723369899437,0,1956,0,-0.5824723369899437,1,41,0.5056237218813906,1956.0,0.1687116564417178,1956.0,0,40,0
android,2023-06,1899,-0.5824723369899437,0,738,1899,837,1899.0,1047,1899,235,1899,292,1899,325,1899,0.3886255924170616,0.4407582938388625,0.5513428120063191,0.1237493417588204,0.15376513954713,0.1711427066877303,1,-0.5824723369899437,42.0,2058.0,1427.0,0.1579203109815354,0.2847424684159378,0.2596153846153846,760.0,274.0,0.3605263157894737,-0.5824723369899437,0,1899,0,-0.5824723369899437,1,42,0.4407582938388625,1899.0,0.1711427066877303,1899.0,0,41,0
android,2023-07,1782,-0.5824723369899437,0,730,1782,839,1782.0,1011,1782,241,1782,287,1782,323,1782,0.409652076318743,0.4708193041526375,0.5673400673400674,0.1352413019079685,0.1610549943883277,0.1812570145903479,1,-0.5824723369899437,43.0,1966.0,1411.0,0.1419125127161749,0.254323499491353,0.2155339805825242,748.0,305.0,0.4077540106951872,-0.5824723369899437,0,1782,0,-0.5824723369899437,1,43,0.4708193041526375,1782.0,0.1812570145903479,1782.0,0,42,0
android,2023-08,1905,-0.5824723369899437,0,763,1905,890,1905.0,1066,1905,255,1905,300,1905,335,1905,0.4005249343832021,0.4671916010498688,0.5595800524934383,0.1338582677165354,0.1574803149606299,0.1758530183727034,1,-0.5824723369899437,44.0,2193.0,1516.0,0.1495668034655722,0.2571819425444596,0.2374768089053803,782.0,350.0,0.4475703324808184,-0.5824723369899437,0,1905,0,-0.5824723369899437,1,44,0.4671916010498688,1905.0,0.1758530183727034,1905.0,0,43,0
android,2023-09,1730,-0.5824723369899437,0,724,1730,820,1730.0,997,1730,236,1730,272,1730,297,1730,0.4184971098265896,0.4739884393063583,0.576300578034682,0.1364161849710982,0.1572254335260115,0.1716763005780346,1,-0.5824723369899437,45.0,1987.0,1344.0,0.1615500754906894,0.2662304982385506,0.2524461839530332,705.0,304.0,0.4312056737588652,-0.5824723369899437,0,1730,0,-0.5824723369899437,1,45,0.4739884393063583,1730.0,0.1716763005780346,1730.0,0,44,0
android,2023-10,1772,-0.5824723369899437,0,800,1772,894,1772.0,1043,1772,273,1772,303,1772,348,1772,0.4514672686230248,0.5045146726862303,0.5886004514672686,0.1540632054176072,0.1709932279909706,0.1963882618510158,1,-0.5824723369899437,46.0,2100.0,1417.0,0.1766666666666666,0.2814285714285714,0.2722323049001814,720.0,318.0,0.4416666666666666,-0.5824723369899437,0,1772,0,-0.5824723369899437,1,46,0.5045146726862303,1772.0,0.1963882618510158,1772.0,0,45,0
android,2023-11,1629,-0.5824723369899437,0,646,1629,739,1629.0,896,1629,214,1629,255,1629,276,1629,0.3965623081645181,0.4536525475751995,0.5500306936771026,0.1313689379987722,0.156537753222836,0.1694290976058932,1,-0.5824723369899437,47.0,1803.0,1227.0,0.151414309484193,0.2634498058790904,0.2,613.0,278.0,0.4535073409461664,-0.5824723369899437,0,1629,0,-0.5824723369899437,1,47,0.4536525475751995,1629.0,0.1694290976058932,1629.0,0,46,0
android,2023-12,1454,-0.5824723369899437,0,562,1454,650,1454.0,805,1454,174,1454,203,1454,230,1454,0.3865199449793672,0.4470426409903714,0.5536451169188445,0.1196698762035763,0.139614855570839,0.1581843191196698,1,-0.5824723369899437,48.0,1570.0,1113.0,0.1140127388535031,0.2140127388535032,0.1910994764397905,546.0,245.0,0.4487179487179487,-0.5824723369899437,0,1454,0,-0.5824723369899437,1,48,0.4470426409903714,1454.0,0.1581843191196698,1454.0,0,47,0
android,2024-01,1539,-0.5824723369899437,0,614,1539,723,1539.0,898,1539,256,1539,288,1539,309,1539,0.3989603638726445,0.4697855750487329,0.5834957764782326,0.1663417803768681,0.1871345029239766,0.2007797270955165,1,-0.5824723369899437,49.0,1779.0,1262.0,0.1337830241708825,0.2405845980888139,0.1644736842105263,692.0,327.0,0.4725433526011561,-0.5824723369899437,0,1539,0,-0.5824723369899437,1,49,0.4697855750487329,1539.0,0.2007797270955165,1539.0,0,48,0
android,2024-02,1456,-0.5824723369899437,0,525,1456,616,1456.0,768,1456,204,1456,253,1456,282,1456,0.3605769230769231,0.4230769230769231,0.5274725274725275,0.1401098901098901,0.1737637362637362,0.1936813186813187,1,-0.5824723369899437,50.0,1647.0,1216.0,0.1214329083181542,0.2131147540983606,0.1944444444444444,636.0,293.0,0.4606918238993711,-0.5824723369899437,0,1456,0,-0.5824723369899437,1,50,0.4230769230769231,1456.0,0.1936813186813187,1456.0,0,49,0
android,2024-03,1432,-0.5824723369899437,0,565,1432,663,1432.0,807,1432,195,1432,227,1432,240,1432,0.3945530726256983,0.4629888268156424,0.5635474860335196,0.1361731843575419,0.1585195530726257,0.1675977653631284,1,-0.5824723369899437,51.0,1685.0,1202.0,0.1240356083086053,0.23026706231454,0.1995249406175772,617.0,290.0,0.4700162074554295,-0.5824723369899437,0,1432,0,-0.5824723369899437,1,51,0.4629888268156424,1432.0,0.1675977653631284,1432.0,0,50,0
android,2024-04,1255,-0.5824723369899437,0,492,1255,574,1255.0,689,1255,167,1255,194,1255,215,1255,0.3920318725099601,0.4573705179282868,0.5490039840637451,0.1330677290836653,0.1545816733067729,0.1713147410358565,1,-0.5824723369899437,52.0,1398.0,1013.0,0.1258941344778254,0.2217453505007153,0.1710144927536231,529.0,264.0,0.499054820415879,-0.5824723369899437,0,1255,0,-0.5824723369899437,1,52,0.4573705179282868,1255.0,0.1713147410358565,1255.0,0,51,0
android,2024-05,1392,-0.5824723369899437,0,559,1392,652,1392.0,792,1392,186,1392,212,1392,234,1392,0.4015804597701149,0.4683908045977011,0.5689655172413793,0.1336206896551724,0.1522988505747126,0.168103448275862,1,-0.5824723369899437,53.0,1578.0,1117.0,0.1051964512040557,0.1951837769328263,0.1934673366834171,628.0,332.0,0.5286624203821656,-0.5824723369899437,0,1392,0,-0.5824723369899437,1,53,0.4683908045977011,1392.0,0.168103448275862,1392.0,0,52,0
android,2024-06,1049,-0.5824723369899437,0,427,1049,482,1049.0,616,1049,135,1049,162,1049,182,1049,0.4070543374642517,0.4594852240228789,0.5872259294566253,0.1286939942802669,0.1544327931363203,0.1734985700667302,1,-0.5824723369899437,54.0,1292.0,903.0,0.143188854489164,0.2414860681114551,0.2154882154882154,482.0,244.0,0.5062240663900415,-0.5824723369899437,0,1049,0,-0.5824723369899437,1,54,0.4594852240228789,1049.0,0.1734985700667302,1049.0,0,53,0
