tag,month_id,n_questions_weighted,high_tag,exposure_index,post_chatgpt,first_answer_1d_rate,first_answer_1d_denom,any_answer_7d_rate,any_answer_7d_denom,any_pos_answer_7d_rate,any_pos_answer_7d_denom,first_positive_answer_7d_rate,first_positive_answer_7d_denom,first_positive_answer_latency_mean,first_positive_answer_latency_denom,max_answer_score_30d_zero_mean,max_answer_score_30d_zero_denom,max_answer_score_30d_answered_mean,max_answer_score_30d_answered_denom,accepted_cond_any_answer_30d_rate,accepted_cond_any_answer_30d_denom,accepted_vote_30d_rate,accepted_vote_30d_denom,high_post,time_index
android,2020-11,4743.0,0,-0.5824723369899437,0,0.5655703141471642,4743.0,0.6559139784946236,4743.0,0.36425609670391457,4743.0,0.36425609670391457,4743.0,676.060260805777,2049.6666666666665,1.6953405017921146,4743.0,2.433348464215464,3304.5,0.45523780703081657,3304.5,0.18876941457586618,4743.0,0,11
android,2020-12,4721.5,0,-0.5824723369899437,0,0.563274383140951,4721.5,0.6466871403861767,4721.5,0.3441349853507007,4721.5,0.3441349853507007,4721.5,555.5028256779063,1930.1666666666665,1.297927918387518,4721.5,1.8796135364482163,3260.333333333333,0.45588385645639506,3260.333333333333,0.19686540294397967,4721.5,0,12
android,2021-01,4936.0,0,-0.5824723369899437,0,0.5888033495407887,4936.0,0.6681861156131821,4936.0,0.35156672069151806,4936.0,0.35156672069151806,4936.0,676.4765549103805,2060.6666666666665,1.2222109670448407,4936.0,1.7325770629906183,3482.0,0.44830557151062606,3482.0,0.19651539708265803,4936.0,0,13
android,2021-02,4267.666666666667,0,-0.5824723369899437,0,0.5634616886667188,4267.666666666667,0.6446535968132469,4267.666666666667,0.32234632508005934,4267.666666666667,0.32234632508005934,4267.666666666667,894.4485207339745,1646.6666666666665,1.2207685698664374,4267.666666666667,1.7850045682960256,2918.6666666666665,0.44426678848789397,2918.6666666666665,0.18690931812856362,4267.666666666667,0,14
android,2021-03,4735.166666666666,0,-0.5824723369899437,0,0.5608391116116997,4735.166666666666,0.6515434162824258,4735.166666666666,0.33856604836155013,4735.166666666666,0.33856604836155013,4735.166666666666,719.1734626668446,1926.0,1.613142796804055,4735.166666666666,2.3393905364708285,3265.1666666666665,0.4373947220662549,3265.1666666666665,0.1917919115835416,4735.166666666666,0,15
android,2021-04,4560.5,0,-0.5824723369899437,0,0.5770566092899171,4560.5,0.6519752951065306,4560.5,0.35080217812374376,4560.5,0.35080217812374376,4560.5,647.3358636054392,1852.8333333333335,1.8483353433468555,4560.5,2.6899266035528133,3133.666666666667,0.47213062440165937,3133.666666666667,0.19636004824032452,4560.5,0,16
android,2021-05,4604.0,0,-0.5824723369899437,0,0.5540472053286997,4604.0,0.640059368664929,4604.0,0.3452070663191428,4604.0,0.3452070663191428,4604.0,790.3782672938443,1913.3333333333335,1.8075224442513753,4604.0,2.6559042553191494,3133.333333333333,0.4537765957446809,3133.333333333333,0.19989863886475526,4604.0,0,17
android,2021-06,4533.833333333333,0,-0.5824723369899437,0,0.5780612432452303,4533.833333333333,0.655148329228394,4533.833333333333,0.351284784766386,4533.833333333333,0.351284784766386,4533.833333333333,514.8607212692177,1856.1666666666665,1.34999816196743,4533.833333333333,1.935898787559304,3161.666666666667,0.4525566684238271,3161.666666666667,0.1946108885049443,4533.833333333333,0,18
android,2021-07,4315.666666666666,0,,0,0.5725650729898819,4315.666666666666,0.6603846450915271,4315.666666666666,0.34757086583764585,4315.666666666666,0.34757086583764585,4315.666666666666,682.9723844452213,1788.0,2.1829767513709744,4315.666666666666,3.1299003322259136,3010.0,0.43803986710963455,3010.0,0.19742025179578285,4315.666666666666,0,19
android,2021-08,4271.833333333333,0,-0.5824723369899437,0,0.5545238188131559,4271.833333333333,0.6348952440404199,4271.833333333333,0.3529319964105965,4271.833333333333,0.3529319964105965,4271.833333333333,719.959733371964,1836.0,1.615426631813039,4271.833333333333,2.3923845842722598,2884.5,0.44328884266481766,2884.5,0.1902383832078343,4271.833333333333,0,20
android,2021-09,4124.666666666667,0,-0.5824723369899437,0,0.5454582188459672,4124.666666666667,0.6312429287215128,4124.666666666667,0.34123969613706157,4124.666666666667,0.34123969613706157,4124.666666666667,609.8803076278673,1676.0,1.6973492807499595,4124.666666666667,2.5200071989921407,2778.166666666667,0.43871857939888415,2778.166666666667,0.19443995474381767,4124.666666666667,0,21
android,2021-10,3696.166666666667,0,-0.5824723369899437,0,0.5437615547639446,3696.166666666667,0.6318257654326555,3696.166666666667,0.3313793569914777,3696.166666666667,0.3313793569914777,3696.166666666667,662.8034795879681,1478.3333333333333,1.1427605176534246,3696.166666666667,1.691337426588361,2497.333333333333,0.43760010678056604,2497.333333333333,0.19664517292690625,3696.166666666667,0,22
android,2021-11,3813.5,0,-0.5824723369899437,0,0.5465233162886237,3813.5,0.6300423932520431,3813.5,0.3306236615532538,3813.5,0.3306236615532538,3813.5,619.2504281139834,1511.8333333333335,1.2913334207421003,3813.5,1.9337041884816755,2546.6666666666665,0.44574607329842936,2546.6666666666665,0.1933918972072899,3813.5,0,23
android,2021-12,3537.1666666666665,0,-0.5824723369899437,0,0.5293785044527164,3537.1666666666665,0.6154643547095133,3537.1666666666665,0.32568439900108376,3537.1666666666665,0.32568439900108376,3537.1666666666665,593.7969588824758,1378.8333333333333,1.0280356217311406,3537.1666666666665,1.5776990382529468,2304.833333333333,0.4257719285559332,2304.833333333333,0.18428120435376716,3537.1666666666665,0,24
android,2022-01,3992.8333333333335,0,-0.5824723369899437,0,0.5306590975497767,3992.8333333333335,0.611679258671787,3992.8333333333335,0.3178611679258671,3992.8333333333335,0.3178611679258671,3992.8333333333335,751.0396271758713,1551.1666666666665,1.4292691071503107,3992.8333333333335,2.190442681678608,2605.3333333333335,0.42688075742067544,2605.3333333333335,0.182618858788663,3992.8333333333335,0,25
android,2022-02,3631.3333333333335,0,-0.5824723369899437,0,0.5238204516247476,3631.3333333333335,0.6045988617587663,3631.3333333333335,0.3192124105011933,3631.3333333333335,0.3192124105011933,3631.3333333333335,776.63906323561,1422.6666666666665,1.3502845603084266,3631.3333333333335,2.083864570052415,2353.0,0.4253435330783397,2353.0,0.17679456581604552,3631.3333333333335,0,26
android,2022-03,3825.0,0,-0.5824723369899437,0,0.5082788671023964,3825.0,0.5878867102396514,3825.0,0.31333333333333335,3825.0,0.31333333333333335,3825.0,621.740431926167,1459.0,1.1318954248366013,3825.0,1.814163000209512,2386.5,0.44709826105174943,2386.5,0.18130718954248365,3825.0,0,27
android,2022-04,3440.833333333333,0,-0.5824723369899437,0,0.5253087914749335,3440.833333333333,0.6087188181157666,3440.833333333333,0.3035117461855171,3440.833333333333,0.3035117461855171,3440.833333333333,677.7075029915607,1257.3333333333333,1.0367159118430616,3440.833333333333,1.6119144449465281,2213.0,0.4165536978460611,2213.0,0.1780092031969,3440.833333333333,0,28
android,2022-05,3452.833333333333,0,-0.5824723369899437,0,0.491480426702708,3452.833333333333,0.5701115026306898,3452.833333333333,0.2929478206304002,3452.833333333333,0.2929478206304002,3452.833333333333,717.0402226061543,1266.5,1.1894579330984216,3452.833333333333,1.939551357733176,2117.5,0.4167650531286895,2117.5,0.16899164937008257,3452.833333333333,0,29
android,2022-06,3308.3333333333335,0,-0.5824723369899437,0,0.518337531486146,3308.3333333333335,0.6023173803526448,3308.3333333333335,0.30599496221662464,3308.3333333333335,0.30599496221662464,3308.3333333333335,730.9449063071874,1242.6666666666665,0.909168765743073,3308.3333333333335,1.4227039810800157,2114.1666666666665,0.4330311391407174,2114.1666666666665,0.18997481108312342,3308.3333333333335,0,30
android,2022-07,3330.1666666666665,0,-0.5824723369899437,0,0.5407637255392622,3330.1666666666665,0.6225914618887943,3330.1666666666665,0.3204544317101246,3330.1666666666665,0.3204544317101246,3330.1666666666665,653.3202052443952,1278.6666666666665,1.083529352885241,3330.1666666666665,1.6310079855356339,2212.333333333333,0.42458942293204766,2212.333333333333,0.18737800910865324,3330.1666666666665,0,31
android,2022-08,3537.166666666667,0,,0,0.5414880082928897,3537.166666666667,0.6243226688027139,3537.166666666667,0.31197285963341653,3537.166666666667,0.31197285963341653,3537.166666666667,486.0256913663267,1323.5,1.0302030815624557,3537.166666666667,1.5507482800198598,2349.833333333333,0.44258458046669985,2349.833333333333,0.19196155114734012,3537.166666666667,0,32
android,2022-09,3028.0,0,-0.5824723369899437,0,0.5468405988551299,3028.0,0.6293483047115808,3028.0,0.3047666226332012,3028.0,0.3047666226332012,3028.0,480.7321871954662,1105.6666666666665,0.8980074856891237,3028.0,1.3370758891984924,2033.6666666666665,0.4019013276512048,2033.6666666666665,0.17894099515631878,3028.0,0,33
android,2022-10,3076.0,0,-0.5824723369899437,0,0.5153879497182489,3076.0,0.6059276116168184,3076.0,0.2926961421759861,3076.0,0.2926961421759861,3076.0,574.6227387058321,1102.1666666666665,1.0268747290853923,3076.0,1.5827626524135627,1995.6666666666665,0.4073826624352765,1995.6666666666665,0.1817295188556567,3076.0,0,34
android,2022-11,3014.8333333333335,0,-0.5824723369899437,0,0.5202609320581568,3014.8333333333335,0.608988888274642,3014.8333333333335,0.3119575432583338,3014.8333333333335,0.3119575432583338,3014.8333333333335,388.0474232499628,1119.5,1.026093205815689,3014.8333333333335,1.569906115199188,1970.5,0.4168992641461558,1970.5,0.17861683896290562,3014.8333333333335,0,35
android,2022-12,2726.3333333333335,0,-0.5824723369899437,1,0.5197456901821739,2726.3333333333335,0.6072258222276562,2726.3333333333335,0.2928842156742878,2726.3333333333335,0.2928842156742878,2726.3333333333335,333.49729600223793,918.5,0.8913070057464237,2726.3333333333335,1.3740458015267176,1768.5,0.42719819055696917,1768.5,0.19219953539552512,2726.3333333333335,0,36
android,2023-01,2811.333333333333,0,-0.5824723369899437,1,0.510611809343135,2811.333333333333,0.6007232629831635,2811.333333333333,0.293751482096277,2811.333333333333,0.293751482096277,2811.333333333333,509.6846001388186,987.8333333333333,1.1949845861987196,2811.333333333333,1.857274486317147,1808.8333333333335,0.40984059706993453,1808.8333333333335,0.17974863647142522,2811.333333333333,0,37
android,2023-02,2420.0,0,-0.5824723369899437,1,0.5137052341597795,2420.0,0.5961432506887052,2420.0,0.26377410468319556,2420.0,0.26377410468319556,2420.0,603.5537336842536,791.8333333333334,0.7926308539944903,2420.0,1.2369948409286329,1550.6666666666665,0.3834909716251076,1550.6666666666665,0.16425619834710745,2420.0,0,38
android,2023-03,2536.3333333333335,0,-0.5824723369899437,1,0.4788408463661453,2536.3333333333335,0.578722565383099,2536.3333333333335,0.2791431199894861,2536.3333333333335,0.2791431199894861,2536.3333333333335,534.5195804709667,885.0,0.7307793402549612,2536.3333333333335,1.1702620225192044,1583.8333333333333,0.39555929706408505,1583.8333333333333,0.18037849914574844,2536.3333333333335,0,39
android,2023-04,2078.6666666666665,0,-0.5824723369899437,1,0.4779506093649776,2078.6666666666665,0.5717607440667095,2078.6666666666665,0.28648171905067354,2078.6666666666665,0.28648171905067354,2078.6666666666665,498.2070325228512,727.3333333333333,0.9015394483643362,2078.6666666666665,1.4555339805825243,1287.5,0.4097087378640777,1287.5,0.1825689544579859,2078.6666666666665,0,40
android,2023-05,2037.8333333333333,0,,1,0.5051934243886481,2037.8333333333333,0.5903328698781386,2037.8333333333333,0.2713666475832175,2037.8333333333333,0.2713666475832175,2037.8333333333333,601.2623979852892,676.0,0.8307843297620021,2037.8333333333333,1.3325462416371507,1270.5,0.4049586776859504,1270.5,0.16954281508137728,2037.8333333333333,0,41
android,2023-06,1970.8333333333333,0,-0.5824723369899437,1,0.44016913319238904,1970.8333333333333,0.5507822410147992,1970.8333333333333,0.2372093023255814,1970.8333333333333,0.2372093023255814,1970.8333333333333,714.3841270993984,609.5,0.6829598308668077,1970.8333333333333,1.132996632996633,1188.0,0.37373737373737376,1188.0,0.16972515856236786,1970.8333333333333,0,42
android,2023-07,1847.8333333333335,0,,1,0.47000992152971943,1847.8333333333335,0.5666095427076756,1847.8333333333335,0.27518715612879946,1847.8333333333335,0.27518715612879946,1847.8333333333335,589.8583733466564,646.3333333333333,0.7533146928835572,1847.8333333333335,1.2215884159719175,1139.5,0.38569548047389207,1139.5,0.18075223234418686,1847.8333333333335,0,43
android,2023-08,1965.1666666666665,0,-0.5824723369899437,1,0.46654227800865067,1965.1666666666665,0.5577983207531167,1965.1666666666665,0.2579085743363583,1965.1666666666665,0.2579085743363583,1965.1666666666665,530.2620206175175,638.8333333333334,0.7426002883555255,1965.1666666666665,1.2154358689616882,1200.6666666666665,0.37562465297057196,1200.6666666666665,0.17453990331608857,1965.1666666666665,0,44
android,2023-09,1789.3333333333335,0,-0.5824723369899437,1,0.47308122205663183,1789.3333333333335,0.575074515648286,1789.3333333333335,0.275521609538003,1789.3333333333335,0.275521609538003,1789.3333333333335,430.53100537686674,591.5,0.6918777943368106,1789.3333333333335,1.1218849116447667,1103.5,0.3760761214318079,1103.5,0.17045454545454544,1789.3333333333335,0,45
android,2023-10,1837.0,0,-0.5824723369899437,1,0.5033569225185991,1837.0,0.5890945381963345,1837.0,0.2818000362910542,1837.0,0.2818000362910542,1837.0,510.9966194304356,618.0,0.8425875521683905,1837.0,1.3512294485668557,1145.5,0.4313982249381638,1145.5,0.19660678642714569,1837.0,0,46
android,2023-11,1690.3333333333335,0,,1,0.4542496549004141,1690.3333333333335,0.5509761388286334,1690.3333333333335,0.29126405048313936,1690.3333333333335,0.29126405048313936,1690.3333333333335,436.1596251693824,589.8333333333334,0.6456320252415696,1690.3333333333335,1.0680150057086935,1021.8333333333333,0.3978143859076823,1021.8333333333333,0.16978899625320448,1690.3333333333335,0,47
android,2023-12,1503.6666666666665,0,-0.5824723369899437,1,0.4487918421636002,1503.6666666666665,0.5555309244070051,1503.6666666666665,0.2698958102416316,1503.6666666666665,0.2698958102416316,1503.6666666666665,371.81810899367537,494.83333333333337,0.5825759255154068,1503.6666666666665,0.9665318131666054,906.3333333333333,0.3580360426627437,906.3333333333333,0.1616049656395478,1503.6666666666665,0,48
android,2024-01,1597.6666666666667,0,,1,0.47183392447319,1597.6666666666667,0.5835593573962027,1597.6666666666667,0.27404548299603587,1597.6666666666667,0.27404548299603587,1597.6666666666667,492.61131270651725,535.3333333333333,0.627999165449614,1597.6666666666667,0.9930715935334874,1010.3333333333333,0.39376443418013857,1010.3333333333333,0.1986229918631337,1597.6666666666667,0,49
android,2024-02,1510.0,0,-0.5824723369899437,1,0.4278145695364238,1510.0,0.5321192052980133,1510.0,0.24933774834437086,1510.0,0.24933774834437086,1510.0,315.0257566566155,456.0,0.7062913907284768,1510.0,1.1916201117318437,895.0,0.4094972067039106,895.0,0.19304635761589403,1510.0,0,50
android,2024-03,1487.3333333333333,0,-0.5824723369899437,1,0.46313312415956975,1487.3333333333333,0.5633124159569699,1487.3333333333333,0.2440609592111161,1487.3333333333333,0.2440609592111161,1487.3333333333333,338.3226115471994,425.5,0.6763783056925146,1487.3333333333333,1.1254894648517622,893.8333333333333,0.38262166697743805,893.8333333333333,0.1660690273419991,1487.3333333333333,0,51
android,2024-04,1313.8333333333335,0,-0.5824723369899437,1,0.45591779779271846,1313.8333333333335,0.54649245211214,1313.8333333333335,0.24013700367880245,1313.8333333333335,0.24013700367880245,1313.8333333333335,445.5263965510789,378.5,0.5685652670303183,1313.8333333333335,0.9644932214331827,774.5,0.3905745642349903,774.5,0.16821007230749713,1313.8333333333335,0,52
android,2024-05,1445.0,0,-0.5824723369899437,1,0.46816608996539794,1445.0,0.5695501730103806,1445.0,0.24290657439446367,1445.0,0.24290657439446367,1445.0,348.43296060428275,419.0,0.5916955017301038,1445.0,0.9628378378378378,888.0,0.3761261261261261,888.0,0.16920415224913496,1445.0,0,53
android,2024-06,1086.5,0,-0.5824723369899437,1,0.45881270133456054,1086.5,0.5844454670961804,1086.5,0.2830188679245283,1086.5,0.2830188679245283,1086.5,185.94307435743934,348.0,0.7763460653474459,1086.5,1.2233502538071066,689.5,0.36983321247280637,689.5,0.17119190059825126,1086.5,0,54
android,2024-07,1043.6666666666665,0,-0.5824723369899437,1,0.42286809326093905,1043.6666666666665,0.5412008942829767,1043.6666666666665,0.23906100287448104,1043.6666666666665,0.23906100287448104,1043.6666666666665,334.99276432488693,311.33333333333337,0.6341424465027148,1043.6666666666665,1.0569603406973647,626.1666666666667,0.3968591961671546,626.1666666666667,0.18588310443947623,1043.6666666666665,0,55
android,2024-08,1012.5,0,-0.5824723369899437,1,0.468641975308642,1012.5,0.5891358024691358,1012.5,0.24345679012345678,1012.5,0.24345679012345678,1012.5,249.9090029882589,291.0,0.534320987654321,1012.5,0.827217125382263,654.0,0.37003058103975534,654.0,0.18962962962962962,1012.5,0,56
android,2024-09,963.3333333333334,0,-0.5824723369899437,1,0.45674740484429066,963.3333333333334,0.5925605536332179,963.3333333333334,0.30034602076124567,963.3333333333334,0.30034602076124567,963.3333333333334,199.70624027370724,329.83333333333337,0.9927335640138407,963.3333333333334,1.5579690469725769,613.8333333333333,0.395601411892479,613.8333333333333,0.20017301038062282,963.3333333333334,0,57
android,2024-10,872.1666666666666,0,-0.5824723369899437,1,0.4762086757118288,872.1666666666666,0.6120772023695776,872.1666666666666,0.28549589145805465,872.1666666666666,0.28549589145805465,872.1666666666666,267.0297326748618,291.5,1.0227403019300594,872.1666666666666,1.5239179954441915,585.3333333333333,0.37927107061503423,585.3333333333333,0.19606344353143512,872.1666666666666,0,58
android,2024-11,713.3333333333334,0,-0.5824723369899437,1,0.5177570093457944,713.3333333333334,0.647429906542056,713.3333333333334,0.336214953271028,713.3333333333334,0.336214953271028,713.3333333333334,211.9563654311111,270.83333333333337,0.7932242990654206,713.3333333333334,1.151628222523745,491.3333333333333,0.4199457259158752,491.3333333333333,0.23948598130841117,713.3333333333334,0,59
android,2024-12,654.0,0,-0.5824723369899437,1,0.4724770642201835,654.0,0.5764525993883792,654.0,0.26376146788990823,654.0,0.26376146788990823,654.0,302.51069270816436,205.5,0.5045871559633027,654.0,0.7971014492753623,414.0,0.3466183574879227,414.0,0.1704892966360856,654.0,0,60
android,2025-01,837.3333333333334,0,-0.5824723369899437,1,0.36425159235668786,837.3333333333334,0.4615843949044586,837.3333333333334,0.2203423566878981,837.3333333333334,0.2203423566878981,837.3333333333334,172.32824926942453,209.5,0.48427547770700635,837.3333333333334,0.9818401937046005,413.0,0.37772397094430993,413.0,0.14450636942675157,837.3333333333334,0,61
android,2025-02,790.5,0,-0.5824723369899437,1,0.30676786843769766,790.5,0.3991144845034788,790.5,0.20809614168247945,790.5,0.20809614168247945,790.5,103.76322941265518,183.5,0.4471853257432005,790.5,1.0042613636363635,352.0,0.4147727272727273,352.0,0.14927261227071473,790.5,0,62
android,2025-03,719.5,0,-0.5824723369899437,1,0.2974287699791522,719.5,0.3842946490618485,719.5,0.19666435024322446,719.5,0.19666435024322446,719.5,178.98644201923076,169.0,0.37178596247394025,719.5,0.860128617363344,311.0,0.34887459807073956,311.0,0.12856150104239056,719.5,0,63
android,2025-04,566.8333333333334,0,-0.5824723369899437,1,0.29550132314025285,566.8333333333334,0.3907674213466627,566.8333333333334,0.19758894442810937,566.8333333333334,0.19758894442810937,566.8333333333334,246.73275251930502,129.5,0.4057630108791532,566.8333333333334,0.9504132231404959,242.0,0.3285123966942149,242.0,0.11820052925610114,566.8333333333334,0,64
android,2025-05,440.33333333333337,0,-0.5824723369899437,1,0.3209689629068887,440.33333333333337,0.410673732021196,440.33333333333337,0.2028766086298259,440.33333333333337,0.2028766086298259,440.33333333333337,99.89842656570048,95.83333333333333,0.463663890991673,440.33333333333337,1.0479041916167666,194.83333333333334,0.4046193327630453,194.83333333333334,0.1408024224072672,440.33333333333337,0,65
android,2025-06,409.5,0,-0.5824723369899437,1,0.3553113553113553,409.5,0.4627594627594628,409.5,0.1794871794871795,409.5,0.1794871794871795,409.5,136.41693869801367,89.5,0.34554334554334554,409.5,0.672209026128266,210.5,0.33966745843230406,210.5,0.13064713064713065,409.5,0,66
android,2025-07,382.5,0,-0.5824723369899437,1,0.3764705882352941,382.5,0.47581699346405226,382.5,0.265359477124183,382.5,0.265359477124183,382.5,138.76216244006454,120.5,0.7738562091503268,382.5,1.4368932038834952,206.0,0.4029126213592233,206.0,0.1803921568627451,382.5,0,67
android,2025-08,288.0,0,-0.5824723369899437,1,0.3420138888888889,288.0,0.4774305555555556,288.0,0.2673611111111111,288.0,0.2673611111111111,288.0,90.63786894255051,88.0,0.6753472222222222,288.0,1.283828382838284,151.5,0.4521452145214521,151.5,0.18055555555555555,288.0,0,68
android,2025-09,320.5,0,-0.5824723369899437,1,0.33073322932917315,320.5,0.41029641185647425,320.5,0.21372854914196568,320.5,0.21372854914196568,320.5,43.517562711552614,75.5,0.6521060842433697,320.5,1.4615384615384615,143.0,0.4090909090909091,143.0,0.14664586583463338,320.5,0,69
android,2025-10,244.0,0,-0.5824723369899437,1,0.305327868852459,244.0,0.42213114754098363,244.0,0.25614754098360654,244.0,0.25614754098360654,244.0,52.136755132761444,68.0,0.5471311475409836,244.0,1.1762114537444934,113.5,0.4933920704845815,113.5,0.18442622950819673,244.0,0,70
android,2025-11,201.5,0,-0.5824723369899437,1,0.32754342431761785,201.5,0.4292803970223325,201.5,0.24069478908188585,201.5,0.24069478908188585,201.5,30.122960962596256,50.5,0.4466501240694789,201.5,0.9137055837563451,98.5,0.3248730964467005,98.5,0.13399503722084366,201.5,0,71
android,2025-12,184.83333333333334,0,,1,0.3075489282385834,178.83333333333334,0.4719222462203024,154.33333333333331,0.32397408207343414,154.33333333333331,0.32397408207343414,154.33333333333331,33.484202502240144,62.0,0.875,8.0,1.4999999999999998,89.33333333333334,0.5,4.0,0.25,8.0,0,72
apache-spark,2020-01,642.6666666666667,0,0.6785814699695615,0,0.6532676348547718,642.6666666666667,0.7614107883817427,642.6666666666667,0.4725103734439834,642.6666666666667,0.4725103734439834,642.6666666666667,460.01997359120026,332.5,1.1109958506224065,642.6666666666667,1.419953596287703,502.8333333333333,0.4593967517401392,502.8333333333333,0.2528526970954357,642.6666666666667,0,1
apache-spark,2020-02,622.8333333333334,0,0.6785814699695615,0,0.6475782713406475,622.8333333333334,0.7412362857907411,622.8333333333334,0.4706984211934706,622.8333333333334,0.4706984211934706,622.8333333333334,559.3830088190573,328.8333333333333,1.2175541878512173,622.8333333333334,1.5743944636678202,481.66666666666663,0.4899653979238754,481.66666666666663,0.24779234680224774,622.8333333333334,0,2
apache-spark,2020-03,661.6666666666667,0,0.6785814699695615,0,0.6501259445843828,661.6666666666667,0.7476070528967252,661.6666666666667,0.45642317380352637,661.6666666666667,0.45642317380352637,661.6666666666667,438.1043610898581,342.0,0.93727959697733,661.6666666666667,1.1976182813002898,517.8333333333334,0.4760218860637271,517.8333333333334,0.22518891687657427,661.6666666666667,0,3
apache-spark,2020-04,814.4166666666667,0,0.6785814699695615,0,0.6816739997953545,814.4166666666667,0.7708994167604624,814.4166666666667,0.4698659572291006,814.4166666666667,0.4698659572291006,814.4166666666667,413.3484002232987,421.5,1.1249360482963264,814.4166666666667,1.3996180776575433,654.5833333333333,0.4936982813494589,654.5833333333333,0.2508953238514274,814.4166666666667,0,4
apache-spark,2020-05,864.8333333333333,0,0.6785814699695615,0,0.6881865484679129,864.8333333333333,0.767777991905955,864.8333333333333,0.4958566197725959,864.8333333333333,0.4958566197725959,864.8333333333333,429.0376696448728,462.66666666666663,1.0948159568317595,864.8333333333333,1.369575699132112,691.3333333333333,0.49975891996142724,691.3333333333333,0.2491809597224899,864.8333333333333,0,5
