tag,group,month_id,high_tag,post_chatgpt,n_questions,accepted_rate,mean_log_answers,mean_log_views,log_questions,high_post,time_index
bash,high,2022-06,1,0,633.0,0.49447077409162715,0.7375157859605065,4.571266613657099,6.452048954437226,0,6
bash,high,2022-07,1,0,644.0,0.4673913043478261,0.7489428910035851,4.626786302680595,6.4692503167957724,0,7
bash,high,2022-08,1,0,588.0,0.4914965986394558,0.7351341107886232,4.395484720206697,6.3784261836515865,0,8
bash,high,2022-09,1,0,522.0,0.46360153256704983,0.7175196549756153,4.259936008110044,6.259581464064923,0,9
bash,high,2022-10,1,0,585.0,0.4444444444444444,0.656672282376131,4.037083631604318,6.373319789577012,0,10
bash,high,2022-11,1,0,610.0,0.4081967213114754,0.6414287424635728,3.8649649827791066,6.415096959171596,0,11
bash,high,2022-12,1,1,539.0,0.45454545454545453,0.7056560137779241,4.0022258504540655,6.29156913955832,1,12
bash,high,2023-01,1,1,556.0,0.45143884892086333,0.6917508636740266,3.8644244923377746,6.322565239927284,1,13
bash,high,2023-02,1,1,523.0,0.40152963671128106,0.6425758908000206,3.682054604081364,6.261491684321042,1,14
bash,high,2023-03,1,1,66.0,0.3333333333333333,0.5180073320019899,3.424918417676188,4.204692619390966,1,15
docker,low,2022-01,0,0,1263.0,0.3428345209817894,0.5679340655474819,6.11098972101888,7.142036574706803,0,1
docker,low,2022-02,0,0,1179.0,0.3240033927056828,0.5737190783926002,6.11256530575033,7.07326971745971,0,2
docker,low,2022-03,0,0,1479.0,0.25287356321839083,0.44924503451374964,5.8349153949688,7.299797366758161,0,3
docker,low,2022-04,0,0,1464.0,0.28005464480874315,0.4575861180324649,5.747749769040765,7.289610521451167,0,4
docker,low,2022-05,0,0,1561.0,0.2549647661755285,0.4478248725350526,5.570322672010669,7.3537223303996315,0,5
docker,low,2022-06,0,0,1508.0,0.25862068965517243,0.4482318835499021,5.373977108490963,7.319202458767849,0,6
docker,low,2022-07,0,0,1490.0,0.22416107382550335,0.43105189000772204,5.203503755445818,7.307202314764738,0,7
docker,low,2022-08,0,0,1472.0,0.23505434782608695,0.42359051641958595,5.101864640035532,7.29505641646263,0,8
docker,low,2022-09,0,0,1456.0,0.24656593406593408,0.4375152769639261,4.890092971406089,7.284134806195205,0,9
docker,low,2022-10,0,0,1450.0,0.26482758620689656,0.4032022972577629,4.66242801856185,7.280008252884188,0,10
docker,low,2022-11,0,0,1463.0,0.23513328776486672,0.40605507926573053,4.408556670000155,7.288927694521257,0,11
docker,low,2022-12,0,1,1352.0,0.23224852071005916,0.4030472595144631,4.391863462265291,7.210079628170788,0,12
docker,low,2023-01,0,1,1401.0,0.24054246966452533,0.3879546779581765,3.9686814119787743,7.2456550675945355,0,13
docker,low,2023-02,0,1,1455.0,0.16563573883161511,0.30784883290481935,3.439046124132945,7.283448228756631,0,14
docker,low,2023-03,0,1,206.0,0.07281553398058252,0.22461632068311133,2.7925272457526416,5.332718793265369,0,15
excel,high,2022-01,1,0,1365.0,0.3912087912087912,0.6176389575357016,4.677500198296401,7.2196420401307355,0,1
excel,high,2022-02,1,0,1358.0,0.36671575846833576,0.6178402356470327,4.716261313279132,7.214504414151143,0,2
excel,high,2022-03,1,0,1595.0,0.33793103448275863,0.5435700341349659,4.61811144145074,7.3752557780097545,0,3
excel,high,2022-04,1,0,1422.0,0.3030942334739803,0.5254219637747201,4.5268089903384965,7.260522598089852,0,4
excel,high,2022-05,1,0,1578.0,0.2813688212927757,0.49802717847701394,4.37240124074836,7.364547014255642,0,5
excel,high,2022-06,1,0,1600.0,0.3225,0.5368631232633443,4.2243779766606,7.3783837129967145,0,6
excel,high,2022-07,1,0,1634.0,0.3072215422276622,0.5194732898312512,4.174821685935125,7.399398083331354,0,7
excel,high,2022-08,1,0,1706.0,0.31535756154747946,0.5358053555760238,4.134121153975642,7.442492722794441,0,8
excel,high,2022-09,1,0,1491.0,0.301140174379611,0.4981038302015822,3.973221986829756,7.307872780763706,0,9
excel,high,2022-10,1,0,1586.0,0.30012610340479196,0.4971453164276604,3.937763610182829,7.369600720526409,0,10
excel,high,2022-11,1,0,1661.0,0.31788079470198677,0.5098148248853207,3.763374049090707,7.415776975415394,0,11
excel,high,2022-12,1,1,1315.0,0.3102661596958175,0.5489259567470801,3.8044928574236336,7.182352111885263,1,12
excel,high,2023-01,1,1,1561.0,0.32094811018577835,0.5559195301337208,3.7325903082843115,7.3537223303996315,1,13
excel,high,2023-02,1,1,1510.0,0.2582781456953642,0.4876233249169064,3.4972903337930665,7.32052696227274,1,14
excel,high,2023-03,1,1,237.0,0.2109704641350211,0.40300216855372895,3.192121257728221,5.472270673671475,1,15
firebase,low,2022-01,0,0,772.0,0.4119170984455959,0.6220622046232972,5.511101138516617,6.650279048587422,0,1
firebase,low,2022-02,0,0,745.0,0.39865771812080536,0.6286787009931014,5.535199625457361,6.61472560020376,0,2
firebase,low,2022-03,0,0,957.0,0.2884012539184953,0.5041447378333515,5.221583737226783,6.86484777797086,0,3
firebase,low,2022-04,0,0,924.0,0.27056277056277056,0.46485340377544,5.038206133289575,6.829793737512425,0,4
firebase,low,2022-05,0,0,1031.0,0.2541222114451988,0.435155507106376,4.902036413133686,6.939253946041508,0,5
firebase,low,2022-06,0,0,1040.0,0.28365384615384615,0.47204624096083625,4.809692627786259,6.947937068614969,0,6
firebase,low,2022-07,0,0,993.0,0.2638469284994965,0.46671380304938953,4.683134022785901,6.901737206656574,0,7
firebase,low,2022-08,0,0,1007.0,0.2701092353525323,0.46793960476984753,4.622342628503528,6.915723448631314,0,8
firebase,low,2022-09,0,0,878.0,0.27107061503416857,0.49803392570226845,4.546208280389971,6.778784897685177,0,9
firebase,low,2022-10,0,0,964.0,0.27385892116182575,0.44503146672676464,4.278452302113826,6.872128101338986,0,10
firebase,low,2022-11,0,0,961.0,0.2778355879292404,0.4424619442888559,4.05001808625241,6.8690144506657065,0,11
firebase,low,2022-12,0,1,924.0,0.2683982683982684,0.45662249813702926,3.977703567627144,6.829793737512425,0,12
firebase,low,2023-01,0,1,945.0,0.24656084656084656,0.4409153637497956,3.7037399398591586,6.852242569051878,0,13
firebase,low,2023-02,0,1,922.0,0.2039045553145336,0.3813570051479831,3.3919689779371125,6.827629234502852,0,14
firebase,low,2023-03,0,1,139.0,0.10071942446043165,0.25977928362326996,2.781051945747907,4.941642422609304,0,15
javascript,high,2022-01,1,0,14025.0,0.432156862745098,0.6856779297777075,5.299192748585323,9.548668029096856,0,1
javascript,high,2022-02,1,0,12869.0,0.414484419923848,0.6869359807553902,5.242576957581368,9.462654300590172,0,2
javascript,high,2022-03,1,0,15877.0,0.3484915286263148,0.582045714382802,5.067835184209298,9.672689782285058,0,3
javascript,high,2022-04,1,0,15850.0,0.3537539432176656,0.5819392145228135,4.947101555027979,9.670987868797893,0,4
javascript,high,2022-05,1,0,15930.0,0.3386064030131827,0.5711159314727855,4.77684008167422,9.676022175572895,0,5
javascript,high,2022-06,1,0,15088.0,0.3408006362672322,0.5657216206712469,4.645888301219247,9.62172128051365,0,6
javascript,high,2022-07,1,0,15129.0,0.347015665278604,0.5674181564305766,4.529353269540294,9.624434806782402,0,7
javascript,high,2022-08,1,0,15520.0,0.35212628865979384,0.571577251196855,4.442726439412737,9.649949224651184,0,8
javascript,high,2022-09,1,0,14215.0,0.34639465353499826,0.5689832554518325,4.273849545247619,9.562123369834488,0,9
javascript,high,2022-10,1,0,14071.0,0.3365787790491081,0.550328303365374,4.176420708984106,9.551942286417393,0,10
javascript,high,2022-11,1,0,14369.0,0.3254227851625026,0.5333679137477044,3.957858352224643,9.57289797907307,0,11
javascript,high,2022-12,1,1,12581.0,0.308401557904777,0.5314504273376116,3.9466488998964926,9.440022500129976,1,12
javascript,high,2023-01,1,1,12331.0,0.30889627767415456,0.5146982451813441,3.722198862355869,9.419952789006041,1,13
javascript,high,2023-02,1,1,11788.0,0.26348829317950456,0.44797553599764967,3.4882647516734173,9.374922172292127,1,14
javascript,high,2023-03,1,1,1871.0,0.16889363976483165,0.3750916566927765,3.1499939619301816,7.534762657037537,1,15
kubernetes,low,2022-01,0,0,693.0,0.354978354978355,0.6367687968209,6.070471415745301,6.542471960506805,0,1
kubernetes,low,2022-02,0,0,638.0,0.3683385579937304,0.6691137687177433,6.105384755021653,6.459904454377535,0,2
kubernetes,low,2022-03,0,0,782.0,0.29028132992327366,0.5174818358602585,5.893319643436461,6.663132695990803,0,3
kubernetes,low,2022-04,0,0,662.0,0.2598187311178248,0.47152822980675646,5.6783066974454695,6.4967749901858625,0,4
kubernetes,low,2022-05,0,0,718.0,0.24094707520891365,0.5083183689313125,5.557224170704317,6.577861357721047,0,5
kubernetes,low,2022-06,0,0,738.0,0.25609756097560976,0.4706613057734455,5.383555486270986,6.6052979209482015,0,6
kubernetes,low,2022-07,0,0,761.0,0.2680683311432326,0.5213797860555646,5.265623501261006,6.635946555686647,0,7
kubernetes,low,2022-08,0,0,819.0,0.2673992673992674,0.4605906256499416,5.130627205385721,6.709304340258298,0,8
kubernetes,low,2022-09,0,0,710.0,0.2211267605633803,0.47196254851923686,4.935014951698492,6.566672429803241,0,9
kubernetes,low,2022-10,0,0,684.0,0.27923976608187134,0.480000793381923,4.7165548485995465,6.529418838262226,0,10
kubernetes,low,2022-11,0,0,674.0,0.2062314540059347,0.404559192341643,4.405403355693176,6.51471269087253,0,11
kubernetes,low,2022-12,0,1,666.0,0.22972972972972974,0.47659535937097625,4.436316472592023,6.502790045915623,0,12
kubernetes,low,2023-01,0,1,621.0,0.25442834138486314,0.49272521155961385,4.094257987103323,6.432940092739179,0,13
kubernetes,low,2023-02,0,1,709.0,0.19746121297602257,0.41265989472946213,3.6524224330946145,6.565264970035361,0,14
kubernetes,low,2023-03,0,1,114.0,0.043859649122807015,0.2260020062839856,2.950502682507993,4.74493212836325,0,15
linux,low,2022-01,0,0,866.0,0.39145496535796764,0.6139308318844341,5.440524833570762,6.7650389767805414,0,1
linux,low,2022-02,0,0,826.0,0.3450363196125908,0.5925724397058277,5.416111944980154,6.717804695023691,0,2
linux,low,2022-03,0,0,1147.0,0.3190932868352223,0.5159727065522858,5.146364267439137,7.045776576879511,0,3
linux,low,2022-04,0,0,1078.0,0.2810760667903525,0.4796354596786159,4.995504171436785,6.983789965258135,0,4
linux,low,2022-05,0,0,1090.0,0.27889908256880735,0.46976851765694544,4.969676460933298,6.994849985833071,0,5
linux,low,2022-06,0,0,1007.0,0.2611717974180735,0.48303820511085926,4.7818497655998735,6.915723448631314,0,6
linux,low,2022-07,0,0,1067.0,0.27085285848172447,0.47588661492694884,4.644698804168467,6.97354301952014,0,7
linux,low,2022-08,0,0,1028.0,0.2850194552529183,0.4802007451330551,4.599942646283002,6.9363427358340495,0,8
linux,low,2022-09,0,0,983.0,0.3072227873855544,0.5033921981088185,4.4755789847062095,6.891625897052253,0,9
linux,low,2022-10,0,0,1103.0,0.2547597461468722,0.46797760323507553,4.238666520820706,7.00669522683704,0,10
linux,low,2022-11,0,0,1085.0,0.25990783410138246,0.414314974023692,3.9898072718987305,6.990256500493881,0,11
linux,low,2022-12,0,1,854.0,0.2646370023419204,0.45263292737466637,4.03964653042393,6.75110146893676,0,12
linux,low,2023-01,0,1,923.0,0.2123510292524377,0.4319390989065267,3.7793070791984276,6.828712071641684,0,13
linux,low,2023-02,0,1,980.0,0.19183673469387755,0.3454502451899232,3.449991285695849,6.8885724595653635,0,14
linux,low,2023-03,0,1,160.0,0.11875,0.27807971015544525,2.9703472716668315,5.081404364984463,0,15
memory-management,low,2022-01,0,0,51.0,0.43137254901960786,0.6865066009479649,4.962969286265795,3.9512437185814275,0,1
memory-management,low,2022-02,0,0,50.0,0.34,0.5702620182399365,5.013173417646293,3.9318256327243257,0,2
memory-management,low,2022-03,0,0,70.0,0.34285714285714286,0.4994084590546773,4.728191894496324,4.2626798770413155,0,3
memory-management,low,2022-04,0,0,42.0,0.2619047619047619,0.3590318794172238,4.453675657880812,3.7612001156935624,0,4
memory-management,low,2022-05,0,0,56.0,0.32142857142857145,0.577783972292554,4.612554122585002,4.04305126783455,0,5
memory-management,low,2022-06,0,0,69.0,0.3188405797101449,0.4429585939007965,4.405540640262376,4.248495242049359,0,6
memory-management,low,2022-07,0,0,61.0,0.36065573770491804,0.579738643310419,4.493465907272429,4.127134385045092,0,7
memory-management,low,2022-08,0,0,69.0,0.36231884057971014,0.5165118375998375,4.440646470504778,4.248495242049359,0,8
memory-management,low,2022-09,0,0,51.0,0.35294117647058826,0.48261765542288687,4.3770000377143,3.9512437185814275,0,9
memory-management,low,2022-10,0,0,61.0,0.36065573770491804,0.5379259599611508,4.282780849991081,4.127134385045092,0,10
memory-management,low,2022-11,0,0,63.0,0.3333333333333333,0.3952568650637938,3.9384354479799932,4.1588830833596715,0,11
memory-management,low,2022-12,0,1,52.0,0.34615384615384615,0.5256533297628463,3.904212458264773,3.970291913552122,0,12
memory-management,low,2023-01,0,1,62.0,0.3387096774193548,0.5963466960382204,4.023148420852718,4.143134726391533,0,13
memory-management,low,2023-02,0,1,53.0,0.33962264150943394,0.41974295872520034,3.701099575011366,3.9889840465642745,0,14
memory-management,low,2023-03,0,1,8.0,0.25,0.36129646973702056,3.362299999826256,2.1972245773362196,0,15
multithreading,low,2022-01,0,0,339.0,0.40707964601769914,0.6275364677183476,5.197270100864641,5.8289456176102075,0,1
multithreading,low,2022-02,0,0,246.0,0.3861788617886179,0.610854232566949,5.094595764969464,5.5093883366279774,0,2
multithreading,low,2022-03,0,0,370.0,0.34864864864864864,0.49541775945087585,4.922483810569826,5.916202062607435,0,3
multithreading,low,2022-04,0,0,336.0,0.3244047619047619,0.5166814429146852,4.812951428996899,5.820082930352362,0,4
multithreading,low,2022-05,0,0,383.0,0.3472584856396867,0.5156253161118048,4.7398743095316895,5.950642552587727,0,5
multithreading,low,2022-06,0,0,344.0,0.3372093023255814,0.5175091002925115,4.619381904521247,5.84354441703136,0,6
multithreading,low,2022-07,0,0,348.0,0.3649425287356322,0.5200161444243079,4.562405515297756,5.855071922202427,0,7
multithreading,low,2022-08,0,0,305.0,0.29508196721311475,0.4623763616598596,4.424785626302427,5.723585101952381,0,8
multithreading,low,2022-09,0,0,287.0,0.3623693379790941,0.5527999108456662,4.358360244004153,5.662960480135946,0,9
multithreading,low,2022-10,0,0,286.0,0.3706293706293706,0.5203946131559103,4.254003872759215,5.659482215759621,0,10
multithreading,low,2022-11,0,0,321.0,0.29283489096573206,0.48834137987912796,3.9865362421062582,5.7745515455444085,0,11
multithreading,low,2022-12,0,1,281.0,0.3238434163701068,0.5029395850963962,3.9582817918332283,5.641907070938114,0,12
multithreading,low,2023-01,0,1,295.0,0.36610169491525424,0.5098745691006032,3.9933407735435296,5.69035945432406,0,13
multithreading,low,2023-02,0,1,273.0,0.2673992673992674,0.493577920146803,3.7437999831874147,5.6131281063880705,0,14
multithreading,low,2023-03,0,1,46.0,0.1956521739130435,0.46598796948302795,3.2943921521257207,3.8501476017100584,0,15
numpy,high,2022-01,1,0,79.0,0.4050632911392405,0.5989551689651902,4.960903086576651,4.382026634673881,0,1
numpy,high,2022-02,1,0,74.0,0.44594594594594594,0.6761882576939298,5.0268287228382,4.31748811353631,0,2
numpy,high,2022-03,1,0,110.0,0.3090909090909091,0.46535144871961753,4.713786246923334,4.709530201312334,0,3
numpy,high,2022-04,1,0,78.0,0.3076923076923077,0.4911095512944969,4.6877012263326545,4.3694478524670215,0,4
numpy,high,2022-05,1,0,85.0,0.3058823529411765,0.49482309383790896,4.57032672919657,4.454347296253507,0,5
numpy,high,2022-06,1,0,89.0,0.3595505617977528,0.5407684108367007,4.6126335984662035,4.499809670330265,0,6
numpy,high,2022-07,1,0,87.0,0.367816091954023,0.5611670775290382,4.4049444744270385,4.477336814478207,0,7
numpy,high,2022-08,1,0,73.0,0.3287671232876712,0.5659547917057985,4.366943783596252,4.30406509320417,0,8
numpy,high,2022-09,1,0,83.0,0.25301204819277107,0.38841107726176666,3.831497866032152,4.430816798843313,0,9
numpy,high,2022-10,1,0,77.0,0.33766233766233766,0.5132849392895485,3.885128042681485,4.356708826689592,0,10
numpy,high,2022-11,1,0,106.0,0.33962264150943394,0.4245514220307305,3.609381841355589,4.672828834461906,0,11
numpy,high,2022-12,1,1,89.0,0.34831460674157305,0.49594836536968645,3.8183222664420926,4.499809670330265,1,12
numpy,high,2023-01,1,1,99.0,0.32323232323232326,0.5223425000295199,3.6331114364822605,4.605170185988092,1,13
numpy,high,2023-02,1,1,96.0,0.2916666666666667,0.4381246143356485,3.320713730164485,4.574710978503383,1,14
numpy,high,2023-03,1,1,22.0,0.2727272727272727,0.3650038224667073,2.7426780845582646,3.1354942159291497,1,15
pandas,high,2022-01,1,0,447.0,0.5570469798657718,0.6911095585032109,4.798937751327872,6.104793232414985,0,1
pandas,high,2022-02,1,0,442.0,0.5633484162895928,0.7145739730759424,4.706588868194416,6.093569770045136,0,2
pandas,high,2022-03,1,0,546.0,0.4945054945054945,0.6230982825735748,4.672218418061938,6.304448802421981,0,3
pandas,high,2022-04,1,0,523.0,0.4588910133843212,0.5894571127818242,4.390390927698636,6.261491684321042,0,4
pandas,high,2022-05,1,0,529.0,0.4120982986767486,0.6148114516902863,4.257658108443467,6.272877006546167,0,5
pandas,high,2022-06,1,0,483.0,0.4244306418219462,0.5980933280384998,4.117519954617185,6.182084906716632,0,6
pandas,high,2022-07,1,0,477.0,0.4129979035639413,0.5971398749856027,4.066649170066617,6.169610732491456,0,7
pandas,high,2022-08,1,0,528.0,0.44886363636363635,0.618309905725396,3.980948494800085,6.270988431858299,0,8
pandas,high,2022-09,1,0,463.0,0.43844492440604754,0.6308173332171968,3.759869441067374,6.139884552226255,0,9
pandas,high,2022-10,1,0,480.0,0.44166666666666665,0.610842778595377,3.721504617276123,6.175867270105761,0,10
pandas,high,2022-11,1,0,626.0,0.3610223642172524,0.5294056158701016,3.4455132297841167,6.440946540632921,0,11
pandas,high,2022-12,1,1,515.0,0.37281553398058254,0.5603891890291316,3.5547487303702643,6.246106765481563,1,12
pandas,high,2023-01,1,1,482.0,0.4024896265560166,0.5811491611200577,3.4765362690211408,6.180016653652572,1,13
pandas,high,2023-02,1,1,441.0,0.36281179138321995,0.5576902238146478,3.341231926772428,6.091309882077698,1,14
pandas,high,2023-03,1,1,77.0,0.2727272727272727,0.5042830278537052,2.882246547255762,4.356708826689592,1,15
python,high,2022-01,1,0,19637.0,0.4534297499618068,0.6944990055472631,5.245571283659864,9.885221743729236,0,1
python,high,2022-02,1,0,19233.0,0.43466957832891384,0.6805733878618209,5.179128428588689,9.864434825272427,0,2
python,high,2022-03,1,0,23813.0,0.3737454331667577,0.5859042350033692,5.0331272016775825,10.07802892201112,0,3
python,high,2022-04,1,0,23199.0,0.35880856933488514,0.5755163097405189,4.885641838657141,10.0519075576544,0,4
python,high,2022-05,1,0,22795.0,0.3570081158148717,0.5693182997078398,4.75005774923532,10.03434036095489,0,5
python,high,2022-06,1,0,21940.0,0.3561075660893345,0.5691834156551152,4.628315886012487,9.99611231164195,0,6
python,high,2022-07,1,0,22192.0,0.36251802451333814,0.576736580859277,4.542598785071842,10.007532202822729,0,7
python,high,2022-08,1,0,21691.0,0.3731962565119174,0.5892745664847432,4.437152505339631,9.984698807960951,0,8
python,high,2022-09,1,0,19957.0,0.36759031918625046,0.5851800243532366,4.26137938840791,9.901385344444257,0,9
python,high,2022-10,1,0,21872.0,0.3608723482077542,0.5794210771070348,4.145147617566914,9.99300827847454,0,10
python,high,2022-11,1,0,22753.0,0.32659429525776823,0.5449547196337816,3.9211846161146897,10.032496233099662,0,11
python,high,2022-12,1,1,19226.0,0.32846145844169355,0.5413632926798015,3.9632883813738267,9.864070820172337,1,12
python,high,2023-01,1,1,18005.0,0.32929741738406,0.5399903361764364,3.8014636905605728,9.798460314668421,1,13
python,high,2023-02,1,1,18130.0,0.2676227247655819,0.4573161524477556,3.540157503266476,9.805378459425809,1,14
python,high,2023-03,1,1,2887.0,0.18669899549705576,0.3996531873542243,3.1155326120347953,7.968319500012717,1,15
regex,high,2022-01,1,0,440.0,0.6977272727272728,0.8968494877887117,4.796448018685811,6.089044875446846,0,1
regex,high,2022-02,1,0,474.0,0.6329113924050633,0.821158502792279,4.811176572026956,6.163314804034641,0,2
regex,high,2022-03,1,0,476.0,0.5399159663865546,0.7660397745556002,4.708754405612304,6.1675164908883415,0,3
regex,high,2022-04,1,0,425.0,0.6023529411764705,0.7902511475700109,4.616080953931398,6.054439346269371,0,4
regex,high,2022-05,1,0,447.0,0.6263982102908278,0.815221496532064,4.491054596463227,6.104793232414985,0,5
regex,high,2022-06,1,0,475.0,0.5852631578947368,0.8039742729993854,4.31022779876203,6.16541785423142,0,6
regex,high,2022-07,1,0,524.0,0.5858778625954199,0.7641483217861137,4.314013934348906,6.263398262591624,0,7
regex,high,2022-08,1,0,483.0,0.6211180124223602,0.8298957269499986,4.258470507787181,6.182084906716632,0,8
regex,high,2022-09,1,0,578.0,0.5761245674740484,0.7891725159726074,4.10052014905968,6.361302477572996,0,9
regex,high,2022-10,1,0,594.0,0.5909090909090909,0.8024307490690301,4.051820525429479,6.38856140554563,0,10
regex,high,2022-11,1,0,546.0,0.5347985347985348,0.7365653078582993,3.8250030194005937,6.304448802421981,0,11
regex,high,2022-12,1,1,390.0,0.5435897435897435,0.7583816085585892,3.8887049175343247,5.968707559985366,1,12
regex,high,2023-01,1,1,428.0,0.6074766355140186,0.7880490247342865,3.8354358721563813,6.061456918928017,1,13
regex,high,2023-02,1,1,502.0,0.39641434262948205,0.6536055411623188,3.616044631161976,6.220590170099739,1,14
regex,high,2023-03,1,1,73.0,0.2876712328767123,0.5939452368436611,3.4229273361809978,4.30406509320417,1,15
sql,high,2022-01,1,0,2944.0,0.47248641304347827,0.7661974543803671,4.831788139482268,7.987864096085687,0,1
sql,high,2022-02,1,0,3051.0,0.471976401179941,0.7548409796449455,4.758855420640803,8.023552392404348,0,2
sql,high,2022-03,1,0,3497.0,0.45152988275664857,0.7025810335317625,4.724726218258512,8.159946655578548,0,3
sql,high,2022-04,1,0,3316.0,0.43003618817852834,0.6846226692582157,4.554336132404871,8.106816038947052,0,4
sql,high,2022-05,1,0,3424.0,0.4080023364485981,0.6839220009789531,4.472219536298257,8.138856750696325,0,5
sql,high,2022-06,1,0,3211.0,0.41887262535035813,0.6597091884422736,4.343498251772387,8.074649075066652,0,6
sql,high,2022-07,1,0,3057.0,0.4079162577690546,0.6628453177377878,4.2651530269592115,8.025516386489008,0,7
sql,high,2022-08,1,0,3186.0,0.4133709981167608,0.6629901508773174,4.217786110731592,8.066835314417336,0,8
sql,high,2022-09,1,0,3120.0,0.4115384615384615,0.6586246293124969,4.051562117321474,8.045908742270779,0,9
sql,high,2022-10,1,0,3155.0,0.4177496038034865,0.6495298565126059,3.9859866927340075,8.057060681965766,0,10
sql,high,2022-11,1,0,3212.0,0.4078455790784558,0.6638583700493775,3.809301434891126,8.074960359115858,0,11
sql,high,2022-12,1,1,2643.0,0.3999243284146803,0.6630166939180039,3.862598951403806,7.880048200971577,1,12
sql,high,2023-01,1,1,2602.0,0.4108378170637971,0.6794386885738023,3.760970480462116,7.864419904994565,1,13
sql,high,2023-02,1,1,2517.0,0.35319825188716725,0.6254018417419219,3.634689446933086,7.831220214604293,1,14
sql,high,2023-03,1,1,410.0,0.22195121951219512,0.5753295306849538,3.4150305824849987,6.018593214496234,1,15
