draw,coef,tstat,actual_coef,actual_tstat
76,0.03389614169587295,1.4748114979800904,0.062212448101730766,3.4892600596846677
77,-0.0273562653075912,-1.5191957990262404,0.062212448101730766,3.4892600596846677
78,-0.024691262759796415,-1.7102933576353416,0.062212448101730766,3.4892600596846677
79,-0.001913997486494589,-0.06911303411145041,0.062212448101730766,3.4892600596846677
80,-0.025972634763171045,-0.8637081953824242,0.062212448101730766,3.4892600596846677
81,-0.06743929596851488,-3.4944343660815393,0.062212448101730766,3.4892600596846677
82,0.03126618770510475,1.0246187094310049,0.062212448101730766,3.4892600596846677
83,0.04472846917728954,2.366152182216334,0.062212448101730766,3.4892600596846677
84,0.02182600964882778,1.2334702495440837,0.062212448101730766,3.4892600596846677
85,-0.011026293091009545,-0.6479051120252693,0.062212448101730766,3.4892600596846677
86,0.03746221734446548,1.5658245559322603,0.062212448101730766,3.4892600596846677
87,0.04964321992132888,4.071102661333999,0.062212448101730766,3.4892600596846677
88,0.01821600593172065,0.6877021430357337,0.062212448101730766,3.4892600596846677
89,-0.05303344021809247,-2.262427658585448,0.062212448101730766,3.4892600596846677
90,-0.020295727458818566,-0.9374991006785504,0.062212448101730766,3.4892600596846677
91,0.0742529750229303,4.908109570269796,0.062212448101730766,3.4892600596846677
92,0.08278222312689469,9.180415063072688,0.062212448101730766,3.4892600596846677
93,-0.02526813978002844,-0.9079410689312389,0.062212448101730766,3.4892600596846677
94,-0.011035359152011473,-0.4159468367994739,0.062212448101730766,3.4892600596846677
95,-0.05771283706464262,-2.3501200565676976,0.062212448101730766,3.4892600596846677
96,0.055711005374670046,1.7467692738951544,0.062212448101730766,3.4892600596846677
97,0.03595029112842641,2.0412792418526164,0.062212448101730766,3.4892600596846677
98,-0.030874189357000124,-1.1606842682850091,0.062212448101730766,3.4892600596846677
99,-0.050047929710695896,-1.4615375579310268,0.062212448101730766,3.4892600596846677
100,-0.04920699476817525,-2.485848958019643,0.062212448101730766,3.4892600596846677
101,-0.00922098779489011,-0.32018537927750446,0.062212448101730766,3.4892600596846677
102,-0.008681287603568821,-0.7324367356374802,0.062212448101730766,3.4892600596846677
103,0.034859572452973484,1.4684895023333555,0.062212448101730766,3.4892600596846677
104,0.041839225129157144,2.7272498888124175,0.062212448101730766,3.4892600596846677
105,0.017102024777823563,0.5687075651506581,0.062212448101730766,3.4892600596846677
106,0.043859403554458366,2.2481694070178797,0.062212448101730766,3.4892600596846677
107,0.03811007390396079,1.9371240342244038,0.062212448101730766,3.4892600596846677
108,-0.02171200989585315,-0.6415512006767924,0.062212448101730766,3.4892600596846677
109,0.02615736731755901,0.8539552955827495,0.062212448101730766,3.4892600596846677
110,0.06353888493481392,1.7903444767869707,0.062212448101730766,3.4892600596846677
111,0.071248168093535,3.532588650232581,0.062212448101730766,3.4892600596846677
112,-0.0014698138149961514,-0.034732689295929015,0.062212448101730766,3.4892600596846677
113,0.06253285511286424,4.152015905708628,0.062212448101730766,3.4892600596846677
114,0.048968919046578886,1.870450065735206,0.062212448101730766,3.4892600596846677
115,0.001745782559362526,0.10103911571942485,0.062212448101730766,3.4892600596846677
116,-0.039566410667180654,-1.0738914272179787,0.062212448101730766,3.4892600596846677
117,-0.02300706183293492,-0.6134182864088885,0.062212448101730766,3.4892600596846677
118,-0.008490112337673114,-0.24078893042776586,0.062212448101730766,3.4892600596846677
119,-0.015205250526543167,-0.5130471794095693,0.062212448101730766,3.4892600596846677
120,-0.04330450192658689,-1.969713581145409,0.062212448101730766,3.4892600596846677
121,0.019741297306472522,1.3502097560588286,0.062212448101730766,3.4892600596846677
122,0.08120882527606543,3.1204974456966483,0.062212448101730766,3.4892600596846677
123,-0.014730808851080836,-0.42417925681507623,0.062212448101730766,3.4892600596846677
124,-0.009356500351797773,-0.5392652399326895,0.062212448101730766,3.4892600596846677
125,-0.055064906700434985,-2.726533191851697,0.062212448101730766,3.4892600596846677
126,0.011003286487779113,0.36181983061795675,0.062212448101730766,3.4892600596846677
127,-0.01407704551449155,-0.46498945578756073,0.062212448101730766,3.4892600596846677
128,-0.03037725482901779,-2.2471686498398302,0.062212448101730766,3.4892600596846677
129,0.032488015139103696,1.1892162251700833,0.062212448101730766,3.4892600596846677
130,0.010310801935868067,0.4913847585852328,0.062212448101730766,3.4892600596846677
131,-0.031649511515572,-1.320540289933289,0.062212448101730766,3.4892600596846677
132,-0.019461170088726262,-1.0171029656252806,0.062212448101730766,3.4892600596846677
133,0.011046970165492784,0.44993800950894547,0.062212448101730766,3.4892600596846677
134,0.05299189117810791,2.5411248903216834,0.062212448101730766,3.4892600596846677
135,-0.061533224614023836,-1.6452660296788615,0.062212448101730766,3.4892600596846677
136,-0.04466297672503805,-1.8471686782768606,0.062212448101730766,3.4892600596846677
137,-0.04370627107210586,-1.9318689960489583,0.062212448101730766,3.4892600596846677
138,0.017438086645656447,0.6640152813839346,0.062212448101730766,3.4892600596846677
139,-0.03208545526848545,-1.8555777092433472,0.062212448101730766,3.4892600596846677
140,-0.04453915608421513,-2.2866890732154452,0.062212448101730766,3.4892600596846677
141,-0.04059232799510442,-2.537919129513363,0.062212448101730766,3.4892600596846677
142,0.018271551757918145,0.5327731941928343,0.062212448101730766,3.4892600596846677
143,0.0022129740281653853,0.07436583406826765,0.062212448101730766,3.4892600596846677
144,0.0314441757249277,2.9293741807678515,0.062212448101730766,3.4892600596846677
145,0.013663263689138082,0.6369815116745544,0.062212448101730766,3.4892600596846677
146,-0.004037018316831887,-0.18383386032024432,0.062212448101730766,3.4892600596846677
147,-0.02780343304593226,-0.7295015377180001,0.062212448101730766,3.4892600596846677
148,0.06535457582727998,3.5417225079987085,0.062212448101730766,3.4892600596846677
149,-0.023033830838034973,-0.7844026394817714,0.062212448101730766,3.4892600596846677
150,-0.033284556043281205,-3.495828427694946,0.062212448101730766,3.4892600596846677
151,0.07545617003879652,4.053966223378941,0.062212448101730766,3.4892600596846677
152,0.09070594882771385,3.970105205381699,0.062212448101730766,3.4892600596846677
153,0.022888095270040543,1.3570753510320508,0.062212448101730766,3.4892600596846677
154,0.054387301030160054,2.3998551936079835,0.062212448101730766,3.4892600596846677
155,-0.0004727305328383583,-0.017339579622625233,0.062212448101730766,3.4892600596846677
156,0.03563119865457191,1.8025074703585227,0.062212448101730766,3.4892600596846677
157,0.040330015480678036,2.7128753352819572,0.062212448101730766,3.4892600596846677
158,-0.035183903591356425,-1.8757797288408304,0.062212448101730766,3.4892600596846677
159,-0.030852982325477035,-1.5516631324549917,0.062212448101730766,3.4892600596846677
160,0.06126086113834291,3.3666314441964156,0.062212448101730766,3.4892600596846677
161,0.08984518658264821,2.896013945607621,0.062212448101730766,3.4892600596846677
162,-0.045197773786278275,-1.6322827515582858,0.062212448101730766,3.4892600596846677
163,0.037765570915595036,1.166962413298662,0.062212448101730766,3.4892600596846677
164,-0.03282793522690445,-1.7227259433895465,0.062212448101730766,3.4892600596846677
165,-0.034952022569745334,-1.8180957805246012,0.062212448101730766,3.4892600596846677
166,0.054519404068508304,3.2963219204571566,0.062212448101730766,3.4892600596846677
167,-0.050033161591545375,-3.8775185023024314,0.062212448101730766,3.4892600596846677
168,-0.011192573484022823,-0.7037097603850978,0.062212448101730766,3.4892600596846677
169,0.004934315404652703,0.16245730320449656,0.062212448101730766,3.4892600596846677
170,0.0048830962352324,0.2097160882225014,0.062212448101730766,3.4892600596846677
171,0.0051322431389148725,0.18443928965730294,0.062212448101730766,3.4892600596846677
172,-0.05847646848527197,-2.110000694508136,0.062212448101730766,3.4892600596846677
173,-0.04228251796730223,-1.8660753107492856,0.062212448101730766,3.4892600596846677
174,0.016588082593602317,0.4058161670545174,0.062212448101730766,3.4892600596846677
175,0.06986065393705072,1.6920175913269733,0.062212448101730766,3.4892600596846677
176,0.011215100653578619,0.3887558872124549,0.062212448101730766,3.4892600596846677
177,0.028523176535898902,1.1727458089997664,0.062212448101730766,3.4892600596846677
178,-0.03670674691593078,-2.0558696736005873,0.062212448101730766,3.4892600596846677
179,0.03509650535279498,1.1674054311090005,0.062212448101730766,3.4892600596846677
180,0.05631718983658473,2.0953767796060148,0.062212448101730766,3.4892600596846677
181,0.005471050896859487,0.27249958274435887,0.062212448101730766,3.4892600596846677
182,0.04528706346301357,2.1710013686173615,0.062212448101730766,3.4892600596846677
183,-0.055664642433643996,-1.5776745732948376,0.062212448101730766,3.4892600596846677
184,-0.027216807961922607,-0.994269181152695,0.062212448101730766,3.4892600596846677
185,0.003512551775202574,0.15844636920339672,0.062212448101730766,3.4892600596846677
186,-0.04922593019382353,-4.7231467501642665,0.062212448101730766,3.4892600596846677
187,0.06258951476357845,3.0779115919466173,0.062212448101730766,3.4892600596846677
188,0.06744735721700038,3.244475762223144,0.062212448101730766,3.4892600596846677
189,-0.02581951873409124,-1.6543077933550183,0.062212448101730766,3.4892600596846677
190,0.054793717172180297,2.212486698422878,0.062212448101730766,3.4892600596846677
191,0.03600114819024503,1.8750774103644545,0.062212448101730766,3.4892600596846677
192,0.003707712001328035,0.1689137769850151,0.062212448101730766,3.4892600596846677
193,0.020091660367297624,0.7067630979302226,0.062212448101730766,3.4892600596846677
194,0.013639140333612243,0.4414637551908757,0.062212448101730766,3.4892600596846677
195,-0.007140320096295703,-0.361969271921313,0.062212448101730766,3.4892600596846677
196,-0.0051939655219630735,-0.249068090951204,0.062212448101730766,3.4892600596846677
197,-0.02883143000830564,-2.3790892108797617,0.062212448101730766,3.4892600596846677
198,-0.006756598761478698,-0.26741968614611644,0.062212448101730766,3.4892600596846677
199,0.005134915310995405,0.21423774379238705,0.062212448101730766,3.4892600596846677
200,0.030635907969152443,1.472986052323615,0.062212448101730766,3.4892600596846677
201,-0.01863299576140387,-0.905094013982598,0.062212448101730766,3.4892600596846677
202,-0.016768339182271965,-0.41616702827377344,0.062212448101730766,3.4892600596846677
203,-0.0013249332138789722,-0.06558269962266224,0.062212448101730766,3.4892600596846677
204,0.06291710519416913,3.4729876413875167,0.062212448101730766,3.4892600596846677
205,-0.0006577007416276645,-0.026770116842123066,0.062212448101730766,3.4892600596846677
206,0.02016366762206873,0.8690541124975564,0.062212448101730766,3.4892600596846677
207,-0.04882778104089344,-2.0092304116215574,0.062212448101730766,3.4892600596846677
208,0.031539656311621485,0.986239164711208,0.062212448101730766,3.4892600596846677
209,0.028807039428759555,1.5579133675437242,0.062212448101730766,3.4892600596846677
210,-0.001649234339021102,-0.06896288010010573,0.062212448101730766,3.4892600596846677
211,0.03639967677228747,0.9796713063501618,0.062212448101730766,3.4892600596846677
212,0.042786980273389806,1.0311302178407824,0.062212448101730766,3.4892600596846677
213,-0.005621002164614063,-0.2923231097734702,0.062212448101730766,3.4892600596846677
214,0.010178411421317915,0.3201922169054606,0.062212448101730766,3.4892600596846677
215,-0.007618732971228172,-0.2941003061923998,0.062212448101730766,3.4892600596846677
216,0.03565748447715215,2.0877225565283757,0.062212448101730766,3.4892600596846677
217,0.021490306528762004,0.8593201111623776,0.062212448101730766,3.4892600596846677
218,-0.05986001765886375,-2.42351933939159,0.062212448101730766,3.4892600596846677
219,0.021764372989597013,0.643904160989118,0.062212448101730766,3.4892600596846677
220,0.009749261495081927,0.2665315438036524,0.062212448101730766,3.4892600596846677
221,0.0006968381552600463,0.025751758473883973,0.062212448101730766,3.4892600596846677
222,-0.0005024856258156643,-0.017537441146007325,0.062212448101730766,3.4892600596846677
223,-0.04348843617601288,-2.38543150246106,0.062212448101730766,3.4892600596846677
224,-0.014311199182810912,-0.39132981830390845,0.062212448101730766,3.4892600596846677
225,-0.02770827860931608,-1.085721653860891,0.062212448101730766,3.4892600596846677
226,0.0349500719403577,1.2580667927737315,0.062212448101730766,3.4892600596846677
227,0.04064608105857722,2.748678556275136,0.062212448101730766,3.4892600596846677
228,0.019053647767954478,0.6575504403782806,0.062212448101730766,3.4892600596846677
229,0.06043278203475881,3.3851047841480257,0.062212448101730766,3.4892600596846677
230,0.02376560710479441,1.0891690943047703,0.062212448101730766,3.4892600596846677
231,-0.004247239662920952,-0.1986322071134798,0.062212448101730766,3.4892600596846677
232,-0.011404348740848025,-0.35775456820616214,0.062212448101730766,3.4892600596846677
233,-0.031751552169264355,-1.6592555751809803,0.062212448101730766,3.4892600596846677
234,-0.0333905037212964,-1.329233197410293,0.062212448101730766,3.4892600596846677
235,0.028875210329809848,1.2686802851470222,0.062212448101730766,3.4892600596846677
236,0.05456415970311121,2.551415909483428,0.062212448101730766,3.4892600596846677
237,0.01608135309080727,0.6928249155438138,0.062212448101730766,3.4892600596846677
238,0.062235362687174965,2.195924771221863,0.062212448101730766,3.4892600596846677
239,0.032602379474460444,1.3173646544309219,0.062212448101730766,3.4892600596846677
240,0.04897278636731088,3.690937559827612,0.062212448101730766,3.4892600596846677
241,-0.04462171893522894,-2.3077527991949913,0.062212448101730766,3.4892600596846677
242,0.026375639048768294,2.4598138167501524,0.062212448101730766,3.4892600596846677
243,0.0020714776163741925,0.13023517275837543,0.062212448101730766,3.4892600596846677
244,0.0015222961734736237,0.057589200692701674,0.062212448101730766,3.4892600596846677
245,0.017087496949971363,0.4755541348246253,0.062212448101730766,3.4892600596846677
246,-0.06826401722426839,-7.273193613603946,0.062212448101730766,3.4892600596846677
247,-0.02033348989122787,-0.8150224965632797,0.062212448101730766,3.4892600596846677
248,0.030399684798402854,1.6985734656072196,0.062212448101730766,3.4892600596846677
249,-0.07082759019272462,-2.478569739022873,0.062212448101730766,3.4892600596846677
250,0.06083329821834042,2.8467580872979745,0.062212448101730766,3.4892600596846677
251,-0.03787283803636459,-2.366383941417871,0.062212448101730766,3.4892600596846677
252,-0.05354181819156737,-2.507025897238997,0.062212448101730766,3.4892600596846677
253,-0.023390685824694547,-0.9978994510632174,0.062212448101730766,3.4892600596846677
254,0.07307556514747568,2.804576804407599,0.062212448101730766,3.4892600596846677
255,0.002201020084712128,0.08965087220564479,0.062212448101730766,3.4892600596846677
256,0.026114183561024754,1.326526186353901,0.062212448101730766,3.4892600596846677
257,-0.03829558375303626,-1.6339479921535436,0.062212448101730766,3.4892600596846677
258,0.014562184326650306,0.5007849487039931,0.062212448101730766,3.4892600596846677
259,0.019152625285598537,0.7473382292607986,0.062212448101730766,3.4892600596846677
260,0.01956775741322174,0.7088539771969516,0.062212448101730766,3.4892600596846677
261,0.03961420843094244,2.744359776663175,0.062212448101730766,3.4892600596846677
262,-0.034399464842159125,-1.7879388920631223,0.062212448101730766,3.4892600596846677
263,0.012577045788774372,0.4748739511323275,0.062212448101730766,3.4892600596846677
264,-0.06640647943489039,-2.8184013122030884,0.062212448101730766,3.4892600596846677
265,0.005630621465568053,0.13213761690841716,0.062212448101730766,3.4892600596846677
266,0.059712457549577186,3.9513775729458827,0.062212448101730766,3.4892600596846677
267,-0.07344150215500066,-2.441300575639934,0.062212448101730766,3.4892600596846677
268,0.04104635808643991,1.2867231533066352,0.062212448101730766,3.4892600596846677
269,-0.021394284599402402,-1.0160934968689435,0.062212448101730766,3.4892600596846677
270,-0.08069392991068969,-7.278724526717782,0.062212448101730766,3.4892600596846677
271,0.03179874584915799,1.514006962002213,0.062212448101730766,3.4892600596846677
272,-0.0022336615379454296,-0.058357650424851686,0.062212448101730766,3.4892600596846677
273,-0.05894626434468214,-2.9752484383677555,0.062212448101730766,3.4892600596846677
274,0.004366820542139987,0.14899779490918558,0.062212448101730766,3.4892600596846677
275,-0.03742670967299854,-1.910470742489649,0.062212448101730766,3.4892600596846677
276,-0.025882279756208874,-0.7415138319281572,0.062212448101730766,3.4892600596846677
277,-0.031322651780995185,-2.0387881674501935,0.062212448101730766,3.4892600596846677
278,0.0028496713997952466,0.11488416403057612,0.062212448101730766,3.4892600596846677
279,-0.03517938993627705,-2.3166200895967974,0.062212448101730766,3.4892600596846677
280,0.039781578642179516,1.8929301141518013,0.062212448101730766,3.4892600596846677
281,-0.010196528594464726,-0.3044529946639971,0.062212448101730766,3.4892600596846677
282,-0.005043605132633872,-0.31103958416970034,0.062212448101730766,3.4892600596846677
283,-0.011171222417035637,-0.29745403897655115,0.062212448101730766,3.4892600596846677
284,-0.04073211172971419,-2.2243987292629197,0.062212448101730766,3.4892600596846677
285,-0.016719645497267028,-0.5308060567410297,0.062212448101730766,3.4892600596846677
286,0.03364352435095927,1.2401253584899063,0.062212448101730766,3.4892600596846677
287,0.07281887327372924,3.471770754965638,0.062212448101730766,3.4892600596846677
288,-0.01808502184625032,-0.5091116702074201,0.062212448101730766,3.4892600596846677
289,0.0034668141330357377,0.14059926270843634,0.062212448101730766,3.4892600596846677
290,0.026888688122558714,1.024047921835717,0.062212448101730766,3.4892600596846677
291,0.002911827947271342,0.1321927509485438,0.062212448101730766,3.4892600596846677
292,-0.02322239588483071,-0.6846078985424031,0.062212448101730766,3.4892600596846677
293,-0.030222774643576884,-0.9638665019363037,0.062212448101730766,3.4892600596846677
294,0.007568611822695944,0.23973013969608736,0.062212448101730766,3.4892600596846677
295,0.044289960345474236,2.9065059717045116,0.062212448101730766,3.4892600596846677
296,0.04630209273818866,1.567127381362371,0.062212448101730766,3.4892600596846677
297,0.04496142628370151,2.2738355008108924,0.062212448101730766,3.4892600596846677
298,-0.02647928358049942,-1.1578069000197324,0.062212448101730766,3.4892600596846677
299,0.018588086129986983,0.5222166478320382,0.062212448101730766,3.4892600596846677
300,-0.03280488630493869,-2.66256760706867,0.062212448101730766,3.4892600596846677
301,-0.028886784968426612,-1.3179957502798294,0.062212448101730766,3.4892600596846677
302,0.06824471083889172,4.670462479436201,0.062212448101730766,3.4892600596846677
303,-0.04561366077581362,-2.6431942591682924,0.062212448101730766,3.4892600596846677
304,0.002540640799928401,0.06641328886347081,0.062212448101730766,3.4892600596846677
305,-0.027576148441621158,-1.1349338584307194,0.062212448101730766,3.4892600596846677
306,0.04851110254382379,1.969903726156295,0.062212448101730766,3.4892600596846677
307,0.024434691665222226,0.7376015984781279,0.062212448101730766,3.4892600596846677
308,-0.03522791414056017,-1.218305886337848,0.062212448101730766,3.4892600596846677
309,-0.03427691500719221,-1.5115970438365673,0.062212448101730766,3.4892600596846677
310,-0.06054770685819947,-8.762720091896743,0.062212448101730766,3.4892600596846677
311,0.0012724091033403993,0.04628035291828102,0.062212448101730766,3.4892600596846677
312,0.04841679093760131,2.700768304655002,0.062212448101730766,3.4892600596846677
313,-0.00955675396556902,-0.3086052865967843,0.062212448101730766,3.4892600596846677
314,0.04693038591755902,1.8519051757099048,0.062212448101730766,3.4892600596846677
315,-0.06003328061914773,-4.615395660061338,0.062212448101730766,3.4892600596846677
316,0.06616523888164702,2.218222714937296,0.062212448101730766,3.4892600596846677
317,-0.04601205990970216,-1.846663144631702,0.062212448101730766,3.4892600596846677
318,0.035015992949088984,1.5498663838929199,0.062212448101730766,3.4892600596846677
319,-0.043483864646566055,-1.2508349082893047,0.062212448101730766,3.4892600596846677
320,0.003992426053805832,0.26096130022531705,0.062212448101730766,3.4892600596846677
321,0.016441324346255077,0.47806055044802614,0.062212448101730766,3.4892600596846677
322,-0.08332192951896622,-8.934580925305156,0.062212448101730766,3.4892600596846677
323,0.027096299441822475,1.4489145747535381,0.062212448101730766,3.4892600596846677
324,-0.00021049534785388838,-0.0053523922009712345,0.062212448101730766,3.4892600596846677
325,0.005713918271643325,0.27110653655282524,0.062212448101730766,3.4892600596846677
326,-0.03889325163227102,-1.2410732980089432,0.062212448101730766,3.4892600596846677
327,0.017560035518820096,0.7665889968885053,0.062212448101730766,3.4892600596846677
328,0.04029109982764191,1.456926950313818,0.062212448101730766,3.4892600596846677
329,-0.047830263808109286,-2.0701071315695203,0.062212448101730766,3.4892600596846677
330,0.018650002601583067,1.079018666991743,0.062212448101730766,3.4892600596846677
331,0.03559054208074784,1.2706110493990799,0.062212448101730766,3.4892600596846677
332,-0.02542538584625292,-0.9137779356667366,0.062212448101730766,3.4892600596846677
333,-0.025115742091542968,-1.3413177241634213,0.062212448101730766,3.4892600596846677
334,-0.0005688282173356905,-0.03400113542479412,0.062212448101730766,3.4892600596846677
335,-0.012197971622609102,-0.3814848798789959,0.062212448101730766,3.4892600596846677
336,-0.015398815778814303,-0.6205633319206918,0.062212448101730766,3.4892600596846677
337,0.012713743217617373,0.6376850861054605,0.062212448101730766,3.4892600596846677
338,0.019703464912698265,0.7710105182509146,0.062212448101730766,3.4892600596846677
339,0.00986995858911685,0.35199157964889977,0.062212448101730766,3.4892600596846677
340,0.0306830028762737,1.8779902531638177,0.062212448101730766,3.4892600596846677
341,-0.006939643239993014,-0.2483104743553762,0.062212448101730766,3.4892600596846677
342,0.03883158076190618,1.163459271771513,0.062212448101730766,3.4892600596846677
343,-0.017269295841650562,-1.0503158906923686,0.062212448101730766,3.4892600596846677
344,-0.03503489869707989,-1.9607171682141806,0.062212448101730766,3.4892600596846677
345,-0.016885197231809916,-0.7772948116468398,0.062212448101730766,3.4892600596846677
346,0.03964410914426795,1.723528015388071,0.062212448101730766,3.4892600596846677
347,0.03594471377335255,1.1478545469071733,0.062212448101730766,3.4892600596846677
348,0.07827047269880545,11.369645924580196,0.062212448101730766,3.4892600596846677
349,-0.008996558593797329,-0.4779223467830573,0.062212448101730766,3.4892600596846677
350,0.028308211250780785,1.3146863741530785,0.062212448101730766,3.4892600596846677
351,0.0016456960772035561,0.0612109885060778,0.062212448101730766,3.4892600596846677
352,0.02748961946983941,1.0820812600783738,0.062212448101730766,3.4892600596846677
353,0.05793019121196928,3.006755704011358,0.062212448101730766,3.4892600596846677
354,0.006028641089634071,0.2929479209301465,0.062212448101730766,3.4892600596846677
355,0.021567654877324285,1.1496682570299221,0.062212448101730766,3.4892600596846677
356,0.033329413650695465,1.2767381489978635,0.062212448101730766,3.4892600596846677
357,-0.004242458093019425,-0.1850214836682233,0.062212448101730766,3.4892600596846677
358,0.014632446961351079,0.5301481354724187,0.062212448101730766,3.4892600596846677
359,-0.019572948394018325,-0.8563907735560673,0.062212448101730766,3.4892600596846677
